H (A/m)	M (A/m)
-477464.8290157596	995576.6403455492
-503990.65284996876	995554.5650340711
-530516.476684178	995531.8159835868
-557042.3005183872	995508.3650923899
-583568.1243525964	995484.1827501435
-610093.9481868056	995459.2377464357
-636619.7720210148	995433.4971566944
-663145.595855224	995406.9262349227
-689671.4196894332	995379.4882746285
-716197.2435236424	995351.1444851715
-742723.0673578517	995321.8538415061
-769248.8911920608	995291.5729189351
-795774.7150262699	995260.255730068
-822300.5388604793	995227.8535220576
-848826.3626946885	995194.3145934613
-875352.1865288978	995159.5840399818
-901878.0103631071	995123.6035442166
-928403.8341973164	995086.3110709029
-954929.6580315257	995047.6406190388
-981455.4818657349	995007.5218506831
-1007981.3056999443	994965.8797886943
-1034507.1295341535	994922.6344152022
-1061032.9533683627	994877.7001960466
-1087558.7772025722	994830.9857188578
-1114084.6010367814	994782.3930377216
-1140610.424870991	994731.8172597694
-1167136.2487052	994679.1474549677
-1193662.0725394094	994624.2594418848
-1220187.8963736186	994567.024555406
-1246713.7202078279	994507.3026478256
-1273239.5440420373	994444.9425228656
-1299765.3678762466	994379.7808617753
-1326291.1917104558	994311.641000485
-1352817.015544665	994240.3315347824
-1379342.8393788743	994165.6447537501
-1405868.6632130835	994087.3548524642
-1432394.487047293	994005.2159316953
-1458920.3108815022	993918.9596867873
-1485446.1347157112	993828.2927720521
-1511971.9585499207	993732.8938070618
-1538497.78238413	993632.4098975285
-1565023.6062183394	993526.4525921032
-1591549.4300525486	993414.5968800068
-1618075.253886758	993296.3623385332
-1644601.0777209667	993171.2255930344
-1671126.9015551761	993038.6008460231
-1697652.7253893851	992897.833946871
-1724178.5492235944	992748.1916404499
-1750704.3730578034	992588.8488466635
-1777230.1968920128	992418.8776013864
-1803756.0207262216	992237.2122426286
-1830281.8445604306	992042.6483324614
-1856807.66839464	991833.8000437539
-1883333.4922288489	991609.0669635313
-1909859.316063058	991366.5935842235
-1936385.139897267	991104.1922258247
-1962910.9637314763	990819.2877446932
-1989436.7875656853	990508.800113114
-2015962.6113998946	990169.0091545107
-2042488.435234104	989795.3503045986
-2069014.2590683128	989382.1302087709
-2095540.0829025218	988922.1298750092
-2122065.906736731	988405.8908554721
-2148591.7305709403	987820.7425180887
-2175117.554405149	987148.7698147261
-2201643.3782393583	986363.2534762671
-2228169.2020735675	985420.5728609052
-2254695.0259077763	984237.2846387418
-2281220.8497419856	982587.1541131125
-2307746.673576195	-996414.6255281819
-2334272.497410404	-996417.2104957527
-2360798.321244613	-996419.7648171117
-2387324.1450788225	-996422.2784587081
-2413849.9689130313	-996424.7589527265
-2440375.7927472405	-996427.2045895244
-2466901.6165814493	-996429.6160906908
-2493427.4404156585	-996431.9940866684
-2519953.2642498678	-996434.3391966309
-2546479.088084077	-996436.6520266918
-2573004.911918286	-996438.9331658573
-2599530.735752495	-996441.1831926522
-2626056.5595867042	-996443.4026726477
-2652582.3834209135	-996445.5921567021
-2679108.2072551223	-996447.7521844249
-2705634.0310893315	-996449.8832830738
-2732159.854923541	-996451.985968146
-2758685.67875775	-996454.0607435941
-2785211.5025919587	-996456.1081025564
-2811737.326426168	-996458.128525499
-2838263.150260377	-996460.122487096
-2864788.974094586	-996462.090445224
-2891314.7979287948	-996464.0328532127
-2917840.6217630045	-996465.9501516427
-2944366.4455972137	-996467.8427723676
-2970892.269431422	-996469.711137989
-2997418.093265632	-996471.5556620861
-3023943.917099841	-996473.3767499554
-3050469.74093405	-996475.1747967249
-3076995.564768259	-996476.9501907848
-3103521.3886024687	-996478.7033114282
-3130047.2124366774	-996480.4345312511
-3156573.0362708867	-996482.1442138568
-3183098.8601050954	-996483.832715726
-3209624.683939305	-996485.5003859842
-3236150.5077735144	-996487.1475664382
-3262676.331607723	-996488.7745922763
-3289202.1554419324	-996490.3817914046
-3315727.979276142	-996491.969485444
-3342253.803110351	-996493.5379893624
-3368779.6269445596	-996495.0876115519
-3395305.450778769	-996496.6186545193
-3421831.274612978	-996498.1314146747
-3448357.098447187	-996499.6261826475
-3474882.922281396	-996501.1032427863
-3501408.7461156053	-996502.5628744486
-3527934.5699498146	-996504.0053511214
-3554460.3937840234	-996505.4309411176
-3580986.2176182326	-996506.8399074787
-3607512.041452442	-996508.2325081041
-3634037.865286651	-996509.6089959525
-3660563.68912086	-996510.9696190006
-3687089.51295507	-996512.3146205499
-3713615.3367892783	-996513.6442394397
-3740141.1606234876	-996514.9587093777
-3766666.9844576963	-996516.2582601856
-3793192.8082919056	-996517.5431171771
-3819718.632126115	-996518.8135012136
-3846244.455960324	-996520.06962971
-3872770.279794533	-996521.3117150165
-3899296.103628742	-996522.5399661924
-3925821.9274629517	-996523.7545882402
-3952347.75129716	-996524.9557822326
-3978873.5751313693	-996526.1437461609
