longitude,latitude,subsidence_2022,subsidence_2023,subsidence_2022_q0.1,subsidence_2022_q0.5,subsidence_2022_q0.9,subsidence_2023_q0.1,subsidence_2023_q0.5,subsidence_2023_q0.9,subsidence_2024_q0.1,subsidence_2024_q0.5,subsidence_2024_q0.9,subsidence_2025_q0.1,subsidence_2025_q0.5,subsidence_2025_q0.9,subsidence_2026_q0.1,subsidence_2026_q0.5,subsidence_2026_q0.9
113.232246,22.719513,52.89,5.28,35.29010448,52.28163627,77.63822987,5.497734569,8.144791955,12.09501605,7.59772695,11.25589178,16.71499929,0,0,0,5.996030527,16.02952898,0
113.212418,22.706705,5.08,27.67,0,0,0,17.06815764,25.28615946,37.5499468,26.8042801,39.7100446,58.96941623,26.89096586,39.83846793,59.16012488,15.58568473,23.0899033,34.28850641
113.237404,22.70743,8.62,29.64,3.571001854,5.290373117,7.856204079,20.54046279,30.43031524,45.18901813,12.84161267,19.02461137,28.25154788,13.34554161,19.77117275,29.36019153,38.10491046,56.45171919,83.830803
113.228951,22.718779,2.15,44.44,2.905912442,4.30505547,6.393007373,34.63317557,51.30840826,76.19298626,27.14961125,40.2216463,59.72914475,11.42557946,45.13453044,151.7412398,35.49491251,52.58505557,78.08880752
113.235863,22.729013,6.17,23.96,4.008204183,5.938080271,8.818049202,12.72757514,22.08900273,0.600922188,13.99851517,20.73854099,30.79673337,18.66360913,27.6497913,41.05994009,17.02031231,25.21527749,37.44468707
113.227776,22.713612,16.32,30.48,11.22172213,16.62477353,24.68778869,20.03813576,29.68612705,44.08389867,7.503981242,35.61901435,52.86575638,29.64757235,43.9223294,65.22465916,29.03464571,43.01428994,63.87622057
113.232254,22.716154,4.36,42.58,5.362332387,7.944196129,11.79713125,14.67008937,40.31326021,33.73010328,13.73380649,34.74063805,69.89264928,1.78121581,70.48253918,49.97148566,18.72574412,51.13281151,21.61840598
113.232574,22.713434,6,23.77,3.320883002,4.91982667,7.305942605,6.153374487,33.83377347,28.42350226,41.45155896,38.03113729,16.38979833,8.531415399,22.65616988,21.00989712,32.10557716,41.84473221,17.96306623
113.228249,22.704916,41.91,24.45,32.44655532,48.06897085,71.38242171,2.069430033,3.065822271,4.552746072,0,0,0,6.10404214,0,12.85436669,1.097183473,0,39.54165607
113.28801,22.378115,31.56,26.93,25.27220198,37.44029922,55.59884435,5.645677691,40.90774774,11.84611254,15.36598951,22.76442891,33.80517693,17.96977485,26.62188867,39.53350468,29.4930909,43.693468,64.88479998
113.29097,22.376671,22.54,12.94,10.87934973,16.11755516,23.93456941,12.27380304,18.1834119,27.00236668,30.91859459,0,44.19442462,4.637529476,6.870414039,10.20256485,6.72822232,9.96773677,14.8020891
113.285698,22.466675,8.2,10.71,0,0,0,3.961410128,1.013645327,29.34083567,0,0,0,1.042289544,1.544132658,2.293036997,0,0,0
113.283195,22.418222,16.3,30.41,14.7130647,21.79713289,32.36874234,16.11540912,23.87468018,35.45390006,28.11358345,15.62571473,0,24.68165198,36.56541034,54.29963436,15.59943846,23.11027921,34.31876462
113.264809,22.45833,12.74,29.68,12.3834941,18.34591719,27.24368702,17.0272064,25.22549096,37.45985407,12.92447092,24.74774082,16.65264375,18.24829229,27.0345071,40.14624304,23.85214173,35.33650627,52.47471181
113.265251,22.44067,12.3,22.51,12.2022133,18.07735303,26.84486925,0.932587271,24.67770673,13.04007743,9.877742301,22.21539231,0,10.41921257,15.43587047,22.92226765,20.23966667,29.98469136,44.52726667
113.280121,22.388182,22.55,15.01,9.986239768,32.59537471,36.72661028,12.85814748,19.04910738,28.28792446,21.41264825,31.72244185,47.10782614,25.86848427,38.32368041,56.9106654,0,24.68616996,75.84213237
113.261627,22.468418,4.83,22.71,2.557310609,3.78860831,5.62608334,18.63381526,27.60565224,40.99439358,2.968355148,4.397563182,6.530381325,0,34.22289423,33.03246734,23.41724249,34.6922111,51.51793349
113.277725,22.405714,16.4,33.66,11.28299597,16.71554958,24.82259113,4.845624316,41.81247315,43.85545442,26.91588765,39.87538912,59.21495284,34.4552953,51.04488192,75.80164966,35.31134214,52.31309947,77.68495271
113.29818,22.396315,13.37,11.41,8.240428627,12.20804241,18.12894298,14.51703781,21.50672268,31.93748317,22.46299839,33.27851613,49.41859646,13.3901285,19.83722741,29.4582827,10.44430377,15.47304263,22.9774683
113.300751,22.40291,7.59,13.03,5.790604903,8.57867393,12.73933079,5.665552249,8.393410739,12.46421495,6.110430513,9.052489649,13.44294713,7.062194847,10.46251088,15.53682866,0,0,0
113.299286,22.399841,48.81,37,30.52610504,45.22385932,67.15743109,23.87252444,35.36670288,52.51955377,0.195455566,46.09668338,9.885029012,24.51639614,36.32058688,53.93607151,29.76134443,44.09088064,65.47495775
113.30014,22.431227,6.19,54.35,41.55095521,10.34240481,2.575996887,10.64149346,67.12570984,50.27848095,17.93775685,73.54155055,15.32169386,51.43018948,76.1928733,113.1464168,54.96887219,81.43536621,120.9315188
113.285011,22.471357,10.75,1.93,9.275426102,13.741372,20.40593742,12.08808573,17.90827516,26.59378861,11.13846301,16.50142668,24.50461862,17.97754939,26.63340651,39.55060866,11.0225895,16.32976222,24.2496969
113.296219,22.44631,21.35,3.59,17.79445984,26.36216272,39.14781164,0,0,0,6.105486216,9.045164764,13.43206968,0,0,0,0.735880658,1.090193567,1.618937447
113.302032,22.395218,12.1,12.47,3.179133563,4.709827501,6.994093839,10.55349198,11.64397247,13.17240006,2.752666524,4.078024479,6.055866352,14.58945269,21.61400398,32.09679591,4.587836801,6.796795261,10.09324096
113.256294,22.513968,12.44,18.03,8.716326665,12.91307654,19.17591866,12.24826246,18.14557401,26.9461774,28.55845638,15.61351349,0,1.835010631,21.0722343,22.27525927,10.11949252,14.99184076,22.26288353
113.265602,22.454073,20.06,1.13,14.08153293,20.86153027,30.97937245,3.499423381,5.184330935,7.698731438,0,0,0,18.28296894,0,14.27268198,23.43697584,18.61613962,29.11305911
113.264954,22.453604,8.85,10.1,0.402850349,3.851000522,20.83828594,26.95500795,17.29433639,0,6.025156718,8.926158101,13.25534478,10.5486468,15.62762489,23.20702296,6.96850465,10.32371059,15.33071023
113.28392,22.464592,5.11,9.88,5.866927982,0.210179048,33.25623717,11.30234468,16.74421434,24.86515829,22.34502625,33.10374259,49.15905775,19.55092203,28.96432893,43.01202847,16.59461813,24.58461946,36.50815989
113.2771,22.458277,11.73,9.06,10.51092073,15.57173442,23.12402562,9.873433771,14.62730929,21.7215543,8.327150858,6.766975111,0,7.577251712,11.22555809,16.66995377,15.4659547,22.91252548,34.02510033
113.260338,22.53512,3.99,24.54,1.607541122,2.381542403,3.536590468,15.64288291,23.17464135,34.4143424,13.01578762,19.28264833,28.63473277,24.0457202,35.62328919,52.90058445,14.10704053,20.8993193,31.03548916
113.267776,22.538605,1.25,11.2,3.27152622,4.846705511,7.197357683,9.760152722,14.45948551,21.47233599,15.56981778,5.666774721,26.66756211,0.332543584,0.492657161,0.731595884,12.01634221,17.80198846,26.43595286
113.265083,22.539162,10.48,28.62,7.767405269,11.50726707,17.08829159,22.0316228,32.63944118,48.46957015,26.31101532,38.97928195,57.8842337,33.00608877,48.89790929,72.61339529,27.38579146,40.57154291,60.24874122
113.270012,22.542444,6.84,53.38,6.872615061,10.18165194,15.11975313,21.09947745,32.14775951,45.29163042,21.32506685,31.59269162,46.91514706,2.0891965,32.75885741,44.1369271,23.14407327,40.74813039,50.00659864
113.266945,22.545132,12.74,6.56,0,0,0,2.317701182,3.433631381,5.098942601,5.929202521,8.784003735,13.04424555,6.564338527,9.724945966,14.44154476,0,0,0
113.301201,22.544523,2.85,8.68,4.469943403,6.622138375,9.833875486,10.47690861,15.52134609,23.04919894,9.246273701,19.5662892,0,11.89446484,17.6214294,26.16782266,12.35406132,18.30231306,27.1789349
113.268524,22.547691,34.14,11.29,25.39374659,37.62036532,55.8662425,3.515456903,1.114452284,18.97395278,2.638628334,3.909079014,5.804982336,13.31100734,19.72001088,29.28421616,3.065292712,4.541174389,6.743643967
113.247978,22.516886,55.84,22.42,43.84600747,64.9570481,96.46121643,5.335247175,7.904069889,11.73754379,20.13584348,0,13.91175524,14.28998927,21.17035447,31.43797639,20.61890608,30.54652753,45.36159338
113.260071,22.517216,25.35,19.38,15.17175722,22.47667737,33.37786589,8.82152347,13.06892366,19.40735163,9.823492206,14.55332179,21.61168285,10.6073932,15.7146566,23.33626505,0,10.59680268,3.290194057
113.303276,22.552336,12.53,15.29,6.361233012,9.424048907,13.99471263,4.163622813,6.168330093,9.159970189,12.99494988,19.2517776,28.58888973,0,0,0,19.22475533,0,10.4107486
113.262733,22.564299,20.04,18.93,13.37343761,19.81250016,29.42156274,12.40503568,18.37783064,27.2910785,13.61041369,20.16357584,29.94291012,8.222727835,12.18181901,18.09000124,11.30923191,16.75441765,24.88031021
113.303658,22.553034,1.5,16.92,3.131109961,4.638681424,6.888441914,5.65460447,8.377191808,12.44012983,12.54221421,18.58105809,27.59287126,21.00525039,18.91686952,26.48090175,18.35310381,6.052648331,31.94156584
113.27874,22.584543,5.53,8.24,2.389607419,19.15182006,10.25190108,7.31652559,10.83929717,16.0963563,9.961911215,14.75838699,21.91620467,19.40398331,20.47433903,20.14427037,13.74114982,20.35725899,30.2305296
113.275223,22.590242,2.59,11.13,2.49451176,3.695572977,5.487925872,7.355006382,10.89630575,16.18101404,13.84174279,20.50628561,30.45183414,8.074942617,11.96287795,17.76487376,1.733115824,2.567578998,3.812854813
113.28289,22.589602,8.5,12.66,2.556730674,11.49796948,48.00398416,7.480429497,11.08211777,16.45694489,0,12.98945445,32.58136406,16.79675421,24.88408031,36.95285926,8.011683431,11.86916064,17.62570355
113.243233,22.58131,14.06,9.19,14.73447584,18.10331278,7.772681446,0,0,0,9.582461226,14.19623885,21.0814147,0,0,0,8.080197432,11.97066286,17.77643435
113.264511,22.624716,1.69,55.01,0,0,0,18.88183405,52.68720132,29.16353133,33.94890734,50.29467753,74.68759614,16.74999978,51.67401577,82.31011486,32.32813292,47.89353025,71.12189242
113.250473,22.607357,13.96,8.68,14.41383136,21.35382423,31.71042899,0,0,0,5.69055922,8.430458104,12.51923029,2.389696416,3.540290986,5.257332115,0,0,0
113.261864,22.611248,17.53,7.75,13.26470505,19.65141489,29.18235112,40.75432956,5.057540754,10.76633928,10.78880386,15.98341313,23.7353685,0,0,0,14.77810438,21.89348797,32.51182964
113.272141,22.630634,1.77,6.29,1.405549062,2.082294907,3.092207937,3.726451271,5.520668549,8.198192796,3.894663008,5.769871123,8.568258617,15.05785068,11.29505937,8.205522414,25.78852071,17.22144416,77.99856555
