UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
E468,2017-07,MD08-3182_pachyS200,-3.724,33.969,4.284245,6.940420,10.944599,13.635910,0.045570,0.661625,41.306816,-0.325339,-0.289054,-17.939007,0.644458
E469,2017-07,MD00-2360_orbulina500,-3.724,33.969,5.600850,3.633710,9.025327,7.037983,-0.088856,2.213357,37.802687,-0.343328,-0.240850,-13.082482,0.609636
E470,2017-07,MD08-3182_bullo315,-3.724,33.969,3.495113,6.980165,10.197697,13.814818,-0.127739,-0.195498,41.350780,-0.292212,-0.191539,-17.362381,0.677656
E471,2017-07,ETH-2,-3.724,33.969,-6.415195,-13.309672,-20.134835,-26.421870,-0.191836,-10.175915,19.892344,-0.527094,0.020821,33.547284,0.184892
E472,2017-07,ETH-3,-3.724,33.969,5.163725,3.403182,8.365970,6.602467,-0.272125,1.748061,37.559657,-0.322615,-0.213987,-12.360348,0.629003
E473,2017-07,MD08-3179_inflata250,-3.724,33.969,4.207614,5.962449,9.881151,11.611734,-0.579913,0.615243,40.271568,-0.343779,-0.344573,-16.597498,0.615293
E474,2017-07,MD03-2680_pachyD200,-3.724,33.969,4.088243,6.736409,10.536840,13.178650,-0.278241,0.456762,41.091286,-0.328178,-0.335001,-17.661686,0.638205
E475,2017-07,ETH-3,-3.724,33.969,5.198168,3.415048,8.393406,6.581203,-0.331050,1.784961,37.572139,-0.342377,-0.258752,-12.477569,0.606179
E476,2017-07,ETH-1,-3.724,33.969,5.456253,2.996906,7.898614,5.714505,-1.146600,2.080512,37.128815,-0.688029,-0.286532,-12.744796,0.199912
E477,2017-07,MD08-3179_ruber250,-3.724,33.969,4.501944,4.979826,9.225350,9.674543,-0.380527,0.971273,39.230510,-0.334915,-0.306820,-14.818361,0.620882
E478,2017-07,MD08-3182_bullo355,-3.724,33.969,3.508400,6.788291,10.003002,13.446976,-0.394034,-0.173891,41.147601,-0.311271,-0.173313,-17.270038,0.654045
E479,2017-07,MD12-3426_menardi500,-3.724,33.969,5.142524,4.655647,9.528117,9.123262,-0.435659,1.678011,38.885757,-0.375449,-0.207737,-14.917442,0.575846
E480,2017-07,MOCOSED_pachyS200,-3.724,33.969,4.254479,7.864818,11.838281,15.313362,-0.670800,0.594670,42.285598,-0.313267,-0.470679,-20.379422,0.664978
E481,2017-07,MD02-2577_menardi560,-3.724,33.969,5.292622,5.168810,10.207808,10.161327,-1.322760,1.821483,39.428712,-0.358512,-0.200896,-16.935271,0.600488
E482a,2017-07,MOCOSED_CWuel355,-3.724,33.969,4.809628,9.034872,13.586142,17.677664,-0.619298,1.152725,43.523072,-0.298208,-0.465243,-23.135508,0.695149
E482b,2017-07,MOCOSED_CWuel400,-3.724,33.969,4.925354,9.380092,14.031746,18.349485,0.286665,1.265263,43.888299,-0.313787,-0.489439,-23.026874,0.680218
E483,2017-07,MD08-3182_bullo315,-3.724,33.969,3.512155,6.966505,10.190140,13.667423,0.207527,-0.176507,41.336277,-0.303875,-0.309776,-17.024486,0.664014
E484,2017-07,MD08-3179_inflata250,-3.724,33.969,4.249274,6.068092,10.030330,11.775930,-0.435375,0.656447,40.383318,-0.342112,-0.392280,-16.701686,0.618312
E485,2017-07,ETH-2,-3.724,33.969,-6.411782,-13.226623,-20.044593,-25.966975,0.032309,-10.175361,19.980264,-0.521294,0.319671,33.604251,0.192300
E486,2017-07,MD08-3179_truncaS355,-3.724,33.969,4.466105,6.156980,10.361637,11.632904,-1.570305,0.888213,40.476911,-0.323750,-0.710170,-18.214577,0.642098
E487,2017-07,MD00-2360_orbulina500,-3.724,33.969,5.471437,3.593197,8.838077,6.962400,-0.834371,2.074562,37.760103,-0.356457,-0.235176,-13.604806,0.592988
E488,2017-07,MD02-2577_orbulina560,-3.724,33.969,5.708080,4.467648,9.957574,8.689305,-0.780078,2.298288,38.685364,-0.346453,-0.263554,-15.484988,0.612730
E490,2017-07,ETH-3,-3.724,33.969,5.191795,3.533875,8.508485,6.945872,-0.176505,1.773584,37.697962,-0.338147,-0.133389,-12.548036,0.611938
E491,2017-07,MD02-2577_menardi560,-3.724,33.969,5.385723,5.297464,10.425497,10.270900,-0.691310,1.917597,39.564702,-0.364412,-0.348358,-16.658109,0.595187
E492,2017-07,MOCOSED_pachyS200,-3.724,33.969,4.301193,7.994864,12.013158,15.674540,-0.437399,0.640443,42.423173,-0.315288,-0.373098,-20.447578,0.663887
E494,2017-07,MOCOSED_CWuel355,-3.724,33.969,4.852353,9.191407,13.789300,17.912246,-0.297606,1.193183,43.688702,-0.294167,-0.544965,-23.163144,0.701324
E495,2017-07,MD08-3179_inflata355,-3.724,33.969,4.341649,6.037774,10.115219,11.806530,-0.500319,0.757745,40.350999,-0.323345,-0.301796,-16.803738,0.640789
E496,2017-07,MD08-3182_bullo355,-3.724,33.969,3.439473,6.712151,9.846384,13.197391,-1.661463,-0.245769,41.067152,-0.321125,-0.268338,-18.298328,0.641434
E497,2017-07,ETH-1,-3.724,33.969,5.357257,2.875886,7.644269,5.455557,-0.033227,1.977724,37.000921,-0.720176,-0.302707,-11.306230,0.160622
E498,2017-07,MOCOSED_CWuel400,-3.724,33.969,4.903670,9.293761,13.925496,18.090698,0.448591,1.244987,43.796947,-0.312221,-0.572486,-22.682005,0.681275
E499,2017-07,MD08-3179_inflata400,-3.724,33.969,4.526958,6.261220,10.509317,12.232838,0.074691,0.950281,40.587131,-0.341941,-0.324703,-16.860655,0.621971
E500,2017-07,ETH-2,-3.724,33.969,-6.408709,-13.379997,-20.181114,-26.359976,-0.877745,-10.166218,19.817872,-0.510994,0.226970,32.975708,0.203313
E501,2017-07,MD08-3179_truncaS450,-3.724,33.969,4.700713,6.296323,10.734755,12.400415,-0.597370,1.137361,40.623881,-0.331613,-0.228958,-17.769758,0.635633
E502,2017-07,MD00-2360_menardi355,-3.724,33.969,5.134894,4.661444,9.525908,8.900847,-0.239648,1.669520,38.891913,-0.375479,-0.439631,-14.727472,0.575795
E503,2017-07,ETH-3,-3.724,33.969,5.129040,3.263089,8.164498,6.253532,-0.270514,1.715719,37.411416,-0.349548,-0.281421,-12.051398,0.596170
E504,2017-07,MD08-3179_truncaD315,-3.724,33.969,4.408631,5.942795,10.073904,11.504441,-0.971212,0.833937,40.250279,-0.340225,-0.411538,-17.154474,0.620826
E505,2017-07,MD02-2577_orbulina560,-3.724,33.969,5.633423,4.472023,9.872616,8.746698,-0.315981,2.217175,38.690174,-0.358271,-0.215380,-14.958230,0.598348
E506,2017-07,MOCOSED_CWuel355,-3.724,33.969,4.929498,9.346481,14.016148,18.540670,0.235014,1.271016,43.852703,-0.300691,-0.235210,-23.017691,0.695363
E507,2017-07,MD08-3182_bullo355,-3.724,33.969,3.555417,7.009478,10.244004,13.731842,-0.102161,-0.131212,41.381672,-0.336978,-0.331570,-17.456386,0.625837
E508,2017-07,MD08-3179_inflata355,-3.724,33.969,4.467177,6.353196,10.543586,12.367144,-0.732660,0.882010,40.684653,-0.336489,-0.374811,-17.768449,0.628571
E509,2017-07,ETH-3,-3.724,33.969,5.146835,3.425638,8.378104,6.645633,-1.031380,1.728904,37.583473,-0.315253,-0.215864,-13.136152,0.637668
E510,2017-07,MD00-2360_orbulina500,-3.724,33.969,5.364334,3.779424,8.914068,7.205363,-0.708782,1.951434,37.957526,-0.353664,-0.364971,-13.728504,0.596790
E511,2017-07,MD02-2577_menardi560,-3.724,33.969,5.307527,5.302355,10.351043,10.416069,-0.813377,1.832628,39.570067,-0.362642,-0.214444,-16.706124,0.596711
E512,2017-07,MD00-2360_menardi450,-3.724,33.969,5.068687,4.603423,9.449608,9.046213,-0.971521,1.599913,38.830641,-0.326341,-0.180132,-15.267872,0.632490
E513,2017-07,ETH-1,-3.724,33.969,5.362264,2.805374,7.630101,5.412016,0.292109,1.985804,36.926255,-0.670278,-0.205412,-10.853146,0.218652
E514,2017-07,MD02-2577_orbulina560,-3.724,33.969,5.716262,4.740672,10.234476,9.178208,-0.370457,2.296903,38.974409,-0.347913,-0.322509,-15.615798,0.613029
E515,2017-07,ETH-2,-3.724,33.969,-6.391101,-13.305147,-20.088672,-26.283335,0.021401,-10.149962,19.897078,-0.509520,0.153945,33.731682,0.205699
E516,2017-07,MD00-2360_menardi355,-3.724,33.969,5.157611,4.784886,9.702925,9.342386,-0.747992,1.689514,39.022553,-0.344269,-0.247872,-15.489890,0.613434
E517,2017-07,MD08-3179_truncaD400,-3.724,33.969,4.592483,6.184413,10.498347,12.069464,-0.194492,1.024211,40.505655,-0.345047,-0.333448,-17.046180,0.618274
E518,2017-07,MD08-3179_truncaS450,-3.724,33.969,4.574379,6.162468,10.465586,12.031186,-0.659302,1.005405,40.482463,-0.337435,-0.327652,-17.442175,0.626905
E521,2017-07,MOCOSED_CWuel400,-3.724,33.969,4.769089,8.551720,13.040036,16.751667,-0.004799,1.126885,43.011629,-0.324647,-0.417709,-21.572445,0.660401
E522,2017-07,MD08-3179_inflata355,-3.724,33.969,4.473740,6.304740,10.497119,12.443230,-0.014448,0.890945,40.633335,-0.341872,-0.203404,-16.976319,0.621964
E523,2017-07,MD08-3179_truncaD315,-3.724,33.969,4.532848,6.227592,10.479975,12.023138,0.064477,0.957930,40.551513,-0.344171,-0.464996,-16.812276,0.619161
E524,2017-07,ETH-3,-3.724,33.969,5.160037,3.409728,8.361607,6.607727,-0.387962,1.743816,37.566597,-0.329569,-0.221807,-12.483583,0.620871
E525,2017-07,MD08-3179_truncaD450,-3.724,33.969,4.552899,6.152644,10.436340,12.072299,0.036255,0.982484,40.472114,-0.334720,-0.267519,-16.717026,0.629858
E526,2017-07,MD12-3426_menardi560,-3.724,33.969,5.065627,4.558843,9.378382,8.867409,-0.689981,1.598270,38.783449,-0.350124,-0.268575,-14.901264,0.604268
E527,2017-07,MD00-2360_menardi450,-3.724,33.969,5.173998,4.617333,9.551730,9.102990,-0.707928,1.713576,38.845117,-0.346878,-0.151561,-15.144823,0.609303
E528,2017-07,ETH-1,-3.724,33.969,5.374276,2.827011,7.654780,5.382464,-1.270174,1.998014,36.949134,-0.679319,-0.277940,-12.452469,0.208297
E529,2017-07,MD08-3179_inflata400,-3.724,33.969,4.366935,6.101576,10.189428,11.897634,0.883514,0.782766,40.418489,-0.338200,-0.338581,-15.591577,0.624019
E530,2017-07,MOCOSED_CWuel250,-3.724,33.969,4.903236,9.359775,13.993779,18.292055,0.018376,1.242042,43.866841,-0.308733,-0.505571,-23.227364,0.685831
E531,2017-07,MOCOSED_pachyS250,-3.724,33.969,4.329449,8.058715,12.097144,15.817724,0.227624,0.668685,42.490708,-0.323601,-0.358824,-19.947254,0.654809
E532,2017-07,MD08-3179_truncaS450,-3.724,33.969,4.644916,6.249970,10.637613,12.340776,-0.193394,1.078602,40.574938,-0.325144,-0.195748,-17.225604,0.642467
E533,2017-07,MD08-3179_truncaD400,-3.724,33.969,4.534223,6.150347,10.402842,12.022335,0.106868,0.962321,40.469726,-0.346443,-0.312309,-16.623699,0.615958
E534,2017-07,ETH-2,-3.724,33.969,-6.437344,-13.381631,-20.198417,-26.360051,-0.036157,-10.197204,19.816209,-0.497298,0.230206,33.880934,0.219145
E535,2017-07,ETH-3,-3.724,33.969,5.120447,3.301790,8.196729,6.318530,-0.908084,1.704947,37.452412,-0.346686,-0.293975,-12.747299,0.599738
E536,2017-07,MD00-2360_menardi355,-3.724,33.969,5.095998,4.567444,9.412257,8.999201,-0.296302,1.630878,38.792483,-0.356154,-0.155098,-14.561498,0.597488
E538,2017-07,MD00-2360_menardi400,-3.724,33.969,5.220836,4.832891,9.805310,9.315233,-0.035443,1.756264,39.073228,-0.354730,-0.370287,-14.946373,0.601986
E539,2017-07,ETH-3,-3.724,33.969,5.185111,3.401138,8.375340,6.559525,-1.063206,1.771326,37.557442,-0.333266,-0.252565,-13.160287,0.616663
E540,2017-07,MD12-3426_menardi560,-3.724,33.969,5.081921,4.613186,9.456721,9.097836,-0.407272,1.613896,38.840946,-0.342428,-0.148414,-14.744339,0.613800
E541,2017-07,MD02-2577_ruber315,-3.724,33.969,4.965937,3.688452,8.413440,7.065216,-0.451104,1.522884,37.862159,-0.351994,-0.322876,-12.881623,0.595119
E542,2017-07,MD00-2360_menardi450,-3.724,33.969,5.218572,4.604259,9.585280,9.131985,0.268311,1.762398,38.831169,-0.346598,-0.096807,-14.204062,0.609871
E543,2017-07,MD08-3179_truncaD315,-3.724,33.969,4.463696,6.061098,10.269878,11.827964,-0.461623,0.889201,40.375402,-0.318407,-0.326971,-16.937788,0.647660
E544,2017-07,ETH-1,-3.724,33.969,5.371187,2.827898,7.648823,5.375140,-0.794215,1.994632,36.950081,-0.682929,-0.286992,-11.980321,0.204049
E546,2017-07,ETH-2,-3.724,33.969,-6.380928,-13.165870,-19.921262,-25.899073,-0.092851,-10.144209,20.044514,-0.488030,0.266235,33.315670,0.231944
E547,2017-07,MD08-3179_truncaD400,-3.724,33.969,4.601269,6.302434,10.639355,12.409932,-0.367903,1.029307,40.630589,-0.329853,-0.231703,-17.452308,0.636994
E548,2017-07,MD08-3179_inflata450,-3.724,33.969,4.570170,6.233180,10.527210,12.210453,0.044698,0.998187,40.557340,-0.341219,-0.291096,-16.881380,0.622942
E549,2017-07,MD00-2360_menardi355,-3.724,33.969,5.150011,4.736459,9.639575,9.259224,0.285918,1.683093,38.971299,-0.351823,-0.233876,-14.369945,0.604176
E550,2017-07,MD12-3401_bullo200,-3.724,33.969,3.860400,6.930181,10.512980,13.557755,-1.453273,0.202447,41.296987,-0.306861,-0.345809,-18.949998,0.662867
E551,2017-07,MD95-2014_bullo355,-3.724,33.969,3.564418,6.751732,10.024909,13.319891,-1.459297,-0.111780,41.108760,-0.311475,-0.226083,-18.305678,0.653967
E552,2017-07,MOCOSED_CWuel250,-3.724,33.969,4.782279,9.069201,13.575249,17.886216,1.592182,1.121785,43.559483,-0.314314,-0.328432,-21.010897,0.676306
E554,2017-07,MD00-2360_menardi400,-3.724,33.969,5.236158,4.712978,9.714095,8.467616,-0.957597,1.777382,38.946233,-0.343457,-0.971343,-15.639937,0.614460
E555,2017-07,MD00-2360_orbulina560,-3.724,33.969,5.609254,3.684455,9.092814,7.187531,-0.665865,2.220562,37.856394,-0.334781,-0.193489,-13.758771,0.620081
E556,2017-07,MD08-3179_truncaD355,-3.724,33.969,4.583576,6.192902,10.533326,12.394941,0.161612,1.014235,40.514664,-0.309591,-0.028833,-16.703088,0.659834
E557,2017-07,MD08-3179_truncaS400,-3.724,33.969,4.618397,6.183650,10.562630,12.037442,-0.115922,1.052338,40.504785,-0.307313,-0.363561,-16.994495,0.662699
E558,2017-07,ETH-1,-3.724,33.969,5.403543,2.900510,7.771114,5.408074,-0.934994,2.026984,37.026882,-0.665973,-0.399005,-12.293947,0.224686
E559,2017-07,MD08-3179_inflata200,-3.724,33.969,3.809960,5.795284,9.306904,11.341196,0.048545,0.190355,40.095530,-0.340555,-0.279689,-15.242101,0.614901
E560,2017-07,ETH-3,-3.724,33.969,5.091673,3.207642,8.083762,6.269700,0.482574,1.677288,37.352801,-0.336946,-0.154845,-11.160624,0.610269
E561,2017-07,MD08-3179_ruber200,-3.724,33.969,4.033873,5.071417,8.837628,9.677122,0.268813,0.460319,39.328599,-0.327912,-0.486465,-13.865197,0.626240
E562,2017-07,ETH-2,-3.724,33.969,-6.390164,-13.317980,-20.103840,-26.323318,-0.043472,-10.148460,19.883489,-0.513183,0.138892,33.690001,0.201322
E563,2017-07,MOCOSED_CWuel250,-3.724,33.969,4.847846,9.139704,13.739858,18.228158,0.274799,1.190234,43.633972,-0.287943,-0.132333,-22.500756,0.708218
E564,2017-07,MD08-3182_bullo200,-3.724,33.969,3.372512,6.872658,9.941760,13.523651,-0.309384,-0.324396,41.237249,-0.314564,-0.265229,-17.206774,0.649767
E565,2017-07,MOCOSED_pachyS250,-3.724,33.969,4.293013,7.864493,11.897957,15.432161,-0.192036,0.636463,42.285162,-0.293568,-0.353082,-19.949562,0.688359
E566,2017-07,MD95-2014_bullo355,-3.724,33.969,3.508358,6.682205,9.887481,13.132360,0.096180,-0.169955,41.035282,-0.322011,-0.273028,-16.584450,0.640699
E567,2017-07,ETH-3,-3.724,33.969,5.079773,3.167305,8.045722,6.280470,0.312667,1.665901,37.310122,-0.322940,-0.063735,-11.237956,0.626312
E568,2017-07,MD08-3179_inflata450,-3.724,33.969,4.597402,6.325824,10.657793,12.203292,-0.256250,1.024237,40.655362,-0.330490,-0.482228,-17.383412,0.636386
E569,2017-07,MD00-2360_menardi400,-3.724,33.969,5.182024,4.735734,9.690194,9.191439,-0.724408,1.717831,38.970455,-0.333842,-0.299581,-15.397490,0.625490
E570,2017-07,MD12-3426_menardi560,-3.724,33.969,5.057437,4.745819,9.574723,9.247593,-0.200356,1.582366,38.981430,-0.330204,-0.264026,-14.770429,0.628894
E571,2017-07,ETH-1,-3.724,33.969,5.403928,2.933473,7.806638,5.454539,0.298406,2.026163,37.061780,-0.663435,-0.418517,-11.138845,0.227900
E572,2017-07,MD02-2577_ruber315,-3.724,33.969,4.948911,3.657029,8.379884,6.900078,-1.070828,1.505604,37.828930,-0.337017,-0.424215,-13.415133,0.612326
E573,2017-07,ETH-3,-3.724,33.969,5.082998,3.216210,8.092344,6.247899,0.604059,1.667559,37.361893,-0.327929,-0.193585,-11.048055,0.620836
E574,2017-07,ETH-3,-3.724,33.969,5.021199,3.140950,7.917402,4.835628,-42.823285,1.603382,37.282359,-0.364276,-1.447001,-53.768206,0.577227
E575,2017-07,MD12-3401_bullo200,-3.724,33.969,3.932029,7.160171,10.806696,14.083584,0.112876,0.271482,41.540319,-0.314383,-0.283930,-17.926835,0.656225
E576,2017-07,MD08-3179_inflata450,-3.724,33.969,4.554984,6.220913,10.492533,12.171615,1.752485,0.982182,40.544389,-0.347951,-0.305080,-15.163039,0.614849
E577,2017-07,MD08-3179_ruber200,-3.724,33.969,4.042864,5.007692,8.793225,9.596281,0.455502,0.472461,39.261108,-0.318832,-0.439744,-13.567664,0.636498
E578,2017-07,MD08-3179_truncaS400,-3.724,33.969,4.583115,6.183859,10.504425,12.239500,2.042438,1.014075,40.505090,-0.328875,-0.164395,-14.836096,0.637158
E579,2017-07,MD00-2360_menardi560,-3.724,33.969,5.220785,4.561053,9.549044,8.972074,0.847811,1.766420,38.785419,-0.342478,-0.169256,-13.551894,0.614409
E580,2017-07,ETH-2,-3.724,33.969,-6.419039,-13.356143,-20.142169,-26.389042,-0.936746,-10.178323,19.843152,-0.484304,0.148748,32.877083,0.234690
E581,2017-07,MD08-3179_truncaD355,-3.724,33.969,4.492100,6.006054,10.250695,11.532047,-2.285629,0.922065,40.317056,-0.312779,-0.509967,-18.655797,0.654078
E582,2017-07,ETH-3,-3.724,33.969,5.074375,3.205141,8.063138,6.158018,0.835796,1.658626,37.350194,-0.337199,-0.260830,-10.788525,0.609825
E611,2017-08,ETH-3,-3.729,33.917,5.182220,3.527690,8.530536,7.036270,0.002474,1.747606,37.622752,-0.300406,-0.031300,-12.349279,0.626810
E612,2017-08,ETH-1,-3.729,33.917,5.422260,2.988962,7.866676,5.591719,-0.120989,2.027625,37.054367,-0.677057,-0.392751,-11.680100,0.189407
E613,2017-08,ETH-3,-3.729,33.917,5.140530,3.379140,8.315120,6.705384,-0.502208,1.708057,37.466280,-0.325677,-0.063849,-12.516867,0.596749
E614,2017-08,ETH-2,-3.729,33.917,-6.398975,-13.285931,-20.127668,-26.485279,-0.623582,-10.153829,19.928617,-0.560259,-0.092429,33.034151,0.207429
E615,2017-08,ETH-1,-3.729,33.917,5.391678,2.886013,7.758699,5.807683,-0.540324,1.998388,36.945931,-0.651912,0.027207,-11.863264,0.217972
E616,2017-08,ETH-3,-3.729,33.917,5.113690,3.276671,8.224145,6.384435,-0.600590,1.682852,37.358342,-0.287958,-0.178439,-12.387780,0.639895
E617,2017-08,ETH-1,-3.729,33.917,5.370637,2.842269,7.706977,5.476648,-0.835363,1.977256,36.899875,-0.638769,-0.214710,-12.048249,0.232922
E618,2017-08,ETH-2,-3.729,33.917,-6.436502,-13.404601,-20.295006,-26.843019,-0.370346,-10.189957,19.803627,-0.573827,-0.219400,33.581761,0.191075
E619,2017-08,MOCOSED_CWuel250,-3.729,33.917,4.891176,9.201540,13.865246,18.198366,-0.111077,1.220015,43.603659,-0.268996,-0.284108,-23.040390,0.685304
E620,2017-08,2FPA1_UviMed560,-3.729,33.917,4.134440,7.476473,11.350623,15.041484,-0.294310,0.465546,41.787242,-0.293125,0.032175,-19.142982,0.646973
E621,2017-08,ETH-1,-3.729,33.917,5.424237,2.946751,7.833503,5.727914,-1.071378,2.031349,37.009872,-0.670625,-0.173213,-12.539907,0.196690
E624,2017-08,MD08-3179_inflata200,-3.729,33.917,3.857713,5.792838,9.411120,11.354274,0.100044,0.229107,40.013353,-0.284011,-0.261898,-15.236613,0.649401
E625,2017-08,2FPA1_UviMed250,-3.729,33.917,3.752347,7.348617,10.840262,14.411098,-0.184440,0.056780,41.653391,-0.280439,-0.335180,-18.392386,0.659483
E626,2017-08,ETH-3,-3.729,33.917,5.152657,3.380442,8.327344,6.621880,-0.193280,1.721134,37.467624,-0.327276,-0.149387,-12.226871,0.594955
E627,2017-08,MD00-2360_menardi400,-3.729,33.917,5.244195,4.859111,9.911326,9.674734,0.060139,1.764749,39.025915,-0.299393,-0.066420,-14.927120,0.633737
E628,2017-08,MD00-2360_orbulina560,-3.729,33.917,5.511673,3.653408,8.983313,7.038043,-0.502211,2.099469,37.754476,-0.312782,-0.280034,-13.435279,0.614416
E629,2017-08,MD12-3426_orbulina560,-3.729,33.917,5.674729,3.433642,8.929606,6.657253,-0.049651,2.284196,37.522457,-0.317977,-0.220268,-12.734330,0.608197
E630,2017-08,MD12-3401_bullo200,-3.729,33.917,3.887532,6.951845,10.588710,13.828008,-0.079174,0.217957,41.234872,-0.280966,-0.122288,-17.669806,0.657826
E631,2017-08,2FPA1_UviMed500,-3.729,33.917,4.078489,7.389052,11.212776,14.747125,-0.143511,0.408262,41.695234,-0.286633,-0.084310,-18.769461,0.653889
E632,2017-08,ETH-2,-3.729,33.917,-6.417936,-13.303193,-20.165746,-26.503953,-0.054111,-10.173698,19.910468,-0.562230,-0.076624,33.679359,0.204996
E633,2017-08,2FPA1_UviMed315,-3.729,33.917,3.749201,7.200835,10.688896,14.303873,-0.891315,0.058910,41.497636,-0.282721,-0.147503,-18.800281,0.656218
E635,2017-08,2FPA1_UviMed450,-3.729,33.917,3.971704,7.539345,11.243451,15.027362,-0.711568,0.287056,41.853896,-0.293225,-0.106541,-19.503215,0.646411
E636,2017-08,MD08-3182_bullo200,-3.729,33.917,3.401633,6.968566,10.101644,13.944069,0.108838,-0.308576,41.253651,-0.279862,-0.041039,-17.010030,0.657069
E637,2017-08,MD08-3179_truncaD450,-3.729,33.917,4.552829,6.168821,10.480124,12.146591,-0.775626,0.967367,40.407986,-0.307132,-0.226282,-17.546271,0.627179
E638,2017-08,ETH-3,-3.729,33.917,5.145273,3.343470,8.298192,6.636450,-0.581945,1.714529,37.428673,-0.312386,-0.061226,-12.531628,0.612016
E639,2017-08,ETH-3,-3.729,33.917,5.122033,3.315991,8.259696,6.474163,-0.623678,1.690407,37.399765,-0.299789,-0.167668,-12.495386,0.626391
E640,2017-08,MD08-3179_truncaD355,-3.729,33.917,4.521905,6.054664,10.327720,12.184350,-0.083018,0.938175,40.287738,-0.314653,0.037926,-16.613800,0.617865
E641,2017-08,MD08-3179_truncaS400,-3.729,33.917,4.819942,6.034638,10.615281,11.885007,-0.396817,1.261501,40.265923,-0.316556,-0.218021,-17.194734,0.616868
E642,2017-08,MD08-3179_inflata200,-3.729,33.917,3.835721,5.784324,9.358421,11.541606,0.101524,0.205623,40.004431,-0.305289,-0.059789,-15.195781,0.624627
E643,2017-08,2FPA1_UviMed560,-3.729,33.917,4.084225,7.427468,11.255579,14.736193,-0.133260,0.413031,41.735710,-0.287690,-0.171339,-18.838898,0.652849
E645,2017-08,MD12-3401_bullo200,-3.729,33.917,3.880629,6.854695,10.480795,13.573005,-0.940397,0.214124,41.132493,-0.285804,-0.180868,-18.322587,0.651793
E646,2017-08,MOCOSED_pachyS250,-3.729,33.917,4.303931,7.832665,11.898692,15.607967,-1.168217,0.635654,42.162265,-0.273017,-0.116858,-20.857039,0.672462
E647,2017-08,2FPA1_UviMed315,-3.729,33.917,3.737162,7.237879,10.701499,14.434205,0.151276,0.044492,41.536709,-0.294031,-0.092581,-17.834804,0.643220
E648,2017-08,ETH-1,-3.729,33.917,5.463978,3.074847,8.015553,5.785148,0.276290,2.069555,37.144790,-0.656356,-0.371675,-11.497472,0.213915
E649,2017-08,MD08-3179_ruber200,-3.729,33.917,4.036182,5.027830,8.803070,9.846420,0.284744,0.450946,39.206613,-0.321904,-0.232158,-13.767864,0.603138
E650,2017-08,MD08-3179_truncaD450,-3.729,33.917,4.529022,6.172352,10.457075,12.184588,-0.476592,0.941468,40.411764,-0.308941,-0.195767,-17.234209,0.624995
E651,2017-08,2FPA1_UviMed250,-3.729,33.917,3.719576,7.322642,10.782282,14.526568,-0.234702,0.022284,41.626091,-0.278763,-0.169827,-18.357836,0.661175
E652,2017-08,MD00-2360_menardi560,-3.729,33.917,5.274318,4.635823,9.712695,9.130715,-0.244475,1.805724,38.790499,-0.308512,-0.160894,-14.828478,0.622386
E653,2017-08,MD02-2577_ruber315,-3.729,33.917,4.944860,3.611699,8.327087,7.034020,-0.487708,1.487551,37.711860,-0.340808,-0.200938,-12.747354,0.579339
E654,2017-08,2FPA1_UviMed500,-3.729,33.917,3.973357,7.419247,11.113630,14.689336,-0.511637,0.293343,41.727309,-0.306111,-0.201191,-19.079023,0.630999
E655,2017-08,ETH-3,-3.729,33.917,5.083721,3.238551,8.149969,6.388553,-0.506730,1.651846,37.318235,-0.293413,-0.098366,-12.189889,0.633291
E656,2017-08,MD00-2360_orbulina560,-3.729,33.917,5.513479,3.680427,9.008070,7.006402,-0.255308,2.100410,37.782950,-0.316565,-0.365268,-13.245662,0.610154
E657,2017-08,2FPA1_UviMed450,-3.729,33.917,3.988596,7.446774,11.174023,14.884399,-0.095122,0.308805,41.756286,-0.288912,-0.063636,-18.738808,0.651098
E658,2017-08,ETH-3,-3.729,33.917,5.157468,3.339969,8.314435,6.495370,-0.487310,1.727860,37.424954,-0.305364,-0.194390,-12.444120,0.620187
E660,2017-08,MD08-3182_bullo200,-3.729,33.917,3.383286,6.844876,9.957343,13.464228,-0.446040,-0.323800,41.123326,-0.283096,-0.268674,-17.299088,0.652735
E661,2017-08,MD08-3179_inflata200,-3.729,33.917,3.852250,5.734804,9.322405,11.233537,-0.781298,0.225369,39.952198,-0.309552,-0.265883,-15.987168,0.619558
E662,2017-08,2FPA1_UviMed355,-3.729,33.917,3.841596,7.280269,10.858250,14.665399,-0.363452,0.155938,41.581140,-0.287671,0.051126,-18.530297,0.651213
E663,2017-08,ETH-2,-3.729,33.917,-6.424136,-13.392533,-20.250508,-26.589890,-0.700712,-10.177030,19.816318,-0.553286,0.016190,33.201634,0.214963
E664,2017-08,ETH-3,-3.729,33.917,5.192857,3.507789,8.513980,6.954502,0.428262,1.759866,37.601751,-0.308239,-0.072835,-11.901387,0.617702
E665,2017-08,ETH-1,-3.729,33.917,5.426469,3.024445,7.899130,5.831031,0.331398,2.030849,37.091755,-0.683952,-0.225603,-11.306090,0.181585
E666,2017-08,ETH-3,-3.729,33.917,5.164018,3.401510,8.386783,6.623778,-0.158254,1.732640,37.489802,-0.300642,-0.189488,-12.244921,0.625937
