ID,Sample,T,SE_T,D47,SE_D47,Dataset,Tcorrel_001,Tcorrel_002,Tcorrel_003,Tcorrel_004,Tcorrel_005,Tcorrel_006,Tcorrel_007,Tcorrel_008,Tcorrel_009,Tcorrel_010,Tcorrel_011,Tcorrel_012,Tcorrel_013,Tcorrel_014,Tcorrel_015,Tcorrel_016,Tcorrel_017,Tcorrel_018,Tcorrel_019,Tcorrel_020,Tcorrel_021,Tcorrel_022,Tcorrel_023,Tcorrel_024,Tcorrel_025,Tcorrel_026,Tcorrel_027,Tcorrel_028,Tcorrel_029,Tcorrel_030,Tcorrel_031,Tcorrel_032,Tcorrel_033,Tcorrel_034,Tcorrel_035,Tcorrel_036,Tcorrel_037,Tcorrel_038,Tcorrel_039,Tcorrel_040,Tcorrel_041,Tcorrel_042,Tcorrel_043,Tcorrel_044,Tcorrel_045,Tcorrel_046,Tcorrel_047,Tcorrel_048,Tcorrel_049,Tcorrel_050,Tcorrel_051,Tcorrel_052,Tcorrel_053,Tcorrel_054,Tcorrel_055,Tcorrel_056,Tcorrel_057,Tcorrel_058,Tcorrel_059,Tcorrel_060,Tcorrel_061,Tcorrel_062,Tcorrel_063,Tcorrel_064,Tcorrel_065,Tcorrel_066,Tcorrel_067,Tcorrel_068,Tcorrel_069,Tcorrel_070,Tcorrel_071,Tcorrel_072,Tcorrel_073,Tcorrel_074,Tcorrel_075,Tcorrel_076,Tcorrel_077,Tcorrel_078,Tcorrel_079,Tcorrel_080,Tcorrel_081,Tcorrel_082,Tcorrel_083,Tcorrel_084,Tcorrel_085,Tcorrel_086,Tcorrel_087,Tcorrel_088,Tcorrel_089,Tcorrel_090,Tcorrel_091,Tcorrel_092,Tcorrel_093,Tcorrel_094,Tcorrel_095,Tcorrel_096,Tcorrel_097,Tcorrel_098,Tcorrel_099,Tcorrel_100,Tcorrel_101,Tcorrel_102,Tcorrel_103,Tcorrel_104,D47correl_001,D47correl_002,D47correl_003,D47correl_004,D47correl_005,D47correl_006,D47correl_007,D47correl_008,D47correl_009,D47correl_010,D47correl_011,D47correl_012,D47correl_013,D47correl_014,D47correl_015,D47correl_016,D47correl_017,D47correl_018,D47correl_019,D47correl_020,D47correl_021,D47correl_022,D47correl_023,D47correl_024,D47correl_025,D47correl_026,D47correl_027,D47correl_028,D47correl_029,D47correl_030,D47correl_031,D47correl_032,D47correl_033,D47correl_034,D47correl_035,D47correl_036,D47correl_037,D47correl_038,D47correl_039,D47correl_040,D47correl_041,D47correl_042,D47correl_043,D47correl_044,D47correl_045,D47correl_046,D47correl_047,D47correl_048,D47correl_049,D47correl_050,D47correl_051,D47correl_052,D47correl_053,D47correl_054,D47correl_055,D47correl_056,D47correl_057,D47correl_058,D47correl_059,D47correl_060,D47correl_061,D47correl_062,D47correl_063,D47correl_064,D47correl_065,D47correl_066,D47correl_067,D47correl_068,D47correl_069,D47correl_070,D47correl_071,D47correl_072,D47correl_073,D47correl_074,D47correl_075,D47correl_076,D47correl_077,D47correl_078,D47correl_079,D47correl_080,D47correl_081,D47correl_082,D47correl_083,D47correl_084,D47correl_085,D47correl_086,D47correl_087,D47correl_088,D47correl_089,D47correl_090,D47correl_091,D47correl_092,D47correl_093,D47correl_094,D47correl_095,D47correl_096,D47correl_097,D47correl_098,D47correl_099,D47correl_100,D47correl_101,D47correl_102,D47correl_103,D47correl_104
045,BONI_IPGP_250,252.10,2.00,0.2798,0.0290,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222110,1,0.085353,0.047971,-0.016389,0.010468,-0.009289,0.011687,-0.007984,0.009730,0.007150,0.015237,0.057158,-0.011946,0.005898,0.005327,0.020549,0.045047,0,0,0,0,0,0,0.029273,0.023280,0.029581,0.022865,0.060638,0.036581,0.024362,0.037079,0.027356,0.146352,0.019636,0.029940,0.037963,0.007695,0.033230,-0.000624,0.000179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
046,BONI_IPGP_350_A9,351.40,2.00,0.2320,0.0211,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317724,0.085353,1,0.062178,-0.067192,0.010966,-0.030785,0.006012,-0.008188,-0.010830,0.011511,0.022567,0.051690,-0.019211,-0.034986,-0.021328,0.028712,0.051707,0,0,0,0,0,0,0.079597,0.058999,0.079480,0.049345,0.082480,0.134502,0.036122,0.106786,0.073367,0.094762,0.054710,0.107397,0.058941,-0.037761,0.063411,-0.001216,0.001738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
047,BONI_IPGP_80_1,80.20,1.00,0.4949,0.0143,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077458,0.047971,0.062178,1,0.043557,0.041409,0.042800,0.043390,0.045119,0.038159,0.034953,0.051901,0.040332,0.046020,0.045902,0.041267,0.046976,0.037179,0,0,0,0,0,0,0.066758,0.057544,0.057663,0.059084,0.069726,0.055741,0.047250,0.055017,0.043196,0.049137,0.043571,0.049498,0.060312,0.044090,0.062563,-0.000738,-0.001775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
048,JOHN_HT_25C,25.00,2.00,0.6088,0.0155,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020121,-0.016389,-0.067192,0.043557,1,0.063211,0.053574,0.054085,0.055515,0.043800,0.028338,0.044924,0.027188,0.052619,0.056429,0.065768,0.051862,0.026192,0,0,0,0,0,0,0.044693,0.041737,0.043472,0.040964,0.056539,0.034497,0.044565,0.027218,0.022056,0.017273,0.037740,0.033607,0.050480,0.073937,0.067186,0.004122,-0.024669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
049,JOHN_HT_80C,80.00,2.00,0.4870,0.0150,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029214,0.010468,0.010966,0.041409,0.063211,1,0.035148,0.039772,0.037369,0.029451,0.022466,0.033152,0.025479,0.034287,0.035495,0.042298,0.038040,0.031465,0,0,0,0,0,0,0.039012,0.034115,0.037521,0.032772,0.046133,0.039438,0.037049,0.030878,0.022928,0.026501,0.034554,0.038633,0.039857,0.045506,0.050096,0.010925,0.010399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,KELE_AQUA_BORRA,36.10,0.10,0.5760,0.0140,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012564,-0.009289,-0.030785,0.042800,0.053574,0.035148,1,0.052041,0.062186,0.092860,0.066761,0.078480,0.049687,0.083494,0.083230,0.059769,0.057237,0.027847,0,0,0,0,0,0,0.040621,0.057628,0.046785,0.049744,0.054932,0.032551,0.045328,0.036449,0.038764,0.026914,0.038379,0.029187,0.056239,0.063228,0.054376,-0.001049,-0.002535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
051,KELE_BUK_4,54.90,0.10,0.5406,0.0151,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031079,0.011687,0.006012,0.043390,0.054085,0.039772,0.052041,1,0.051181,0.055016,0.041377,0.047319,0.031610,0.048557,0.057389,0.059791,0.044466,0.030058,0,0,0,0,0,0,0.050868,0.066092,0.058402,0.059290,0.060851,0.045621,0.041930,0.038710,0.035979,0.029936,0.046574,0.039709,0.056389,0.054809,0.056985,-0.000568,-0.002327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
052,KELE_CANARIAN,33.80,0.10,0.5835,0.0160,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019317,-0.007984,-0.008188,0.045119,0.055515,0.037369,0.062186,0.051181,1,0.052435,0.044530,0.068984,0.038397,0.074177,0.072379,0.065588,0.047271,0.028172,0,0,0,0,0,0,0.052407,0.052460,0.050682,0.058011,0.061981,0.041283,0.041700,0.036472,0.032658,0.029740,0.036432,0.034570,0.050210,0.060066,0.053894,-0.000666,-0.002525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
053,KELE_GAWATUPA,11.00,0.10,0.6277,0.0164,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020076,0.009730,-0.010830,0.038159,0.043800,0.029451,0.092860,0.055016,0.052435,1,0.064661,0.078469,0.046349,0.077410,0.083360,0.060173,0.057837,0.019464,0,0,0,0,0,0,0.052111,0.079793,0.057788,0.069926,0.066210,0.045633,0.047628,0.058730,0.055769,0.039815,0.045371,0.036886,0.069741,0.068788,0.050163,-0.001183,-0.002392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
054,KELE_IGAL,75.00,0.10,0.4750,0.0143,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023060,0.007150,0.011511,0.034953,0.028338,0.022466,0.066761,0.041377,0.044530,0.064661,1,0.054347,0.035403,0.049325,0.059349,0.044895,0.032208,0.021931,0,0,0,0,0,0,0.040400,0.058940,0.043590,0.048226,0.046788,0.034512,0.037037,0.041022,0.053452,0.037237,0.032387,0.027234,0.042972,0.038052,0.034323,-0.000535,-0.001538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,KELE_LAPIGNA,12.50,0.10,0.6183,0.0163,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047143,0.015237,0.022567,0.051901,0.044924,0.033152,0.078480,0.047319,0.068984,0.078469,0.054347,1,0.044537,0.091984,0.083744,0.056544,0.056426,0.030229,0,0,0,0,0,0,0.060233,0.056855,0.061043,0.064059,0.074916,0.049168,0.044608,0.076571,0.063842,0.062540,0.040614,0.040353,0.061416,0.058784,0.061592,-0.001098,-0.002292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
056,KELE_NG_2,60.40,0.10,0.5050,0.0153,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058303,0.057158,0.051690,0.040332,0.027188,0.025479,0.049687,0.031610,0.038397,0.046349,0.035403,0.044537,1,0.049754,0.034106,0.030252,0.080819,0.030124,0,0,0,0,0,0,0.039710,0.049126,0.045015,0.047865,0.058141,0.053287,0.043237,0.047989,0.045377,0.045607,0.039480,0.041666,0.060016,0.042908,0.046378,-0.002161,-0.001834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
057,KELE_P5_SUMMER,12.00,0.10,0.6327,0.0155,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018245,-0.011946,-0.019211,0.046020,0.052619,0.034287,0.083494,0.048557,0.074177,0.077410,0.049325,0.091984,0.049754,1,0.083808,0.062654,0.070965,0.039375,0,0,0,0,0,0,0.050697,0.051848,0.054298,0.056662,0.067852,0.043525,0.048830,0.050296,0.045317,0.036417,0.042126,0.036827,0.064707,0.107294,0.056616,-0.001511,-0.002744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
058,KELE_P5_WINTER,5.00,0.10,0.6355,0.0155,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012619,0.005898,-0.034986,0.045902,0.056429,0.035495,0.083230,0.057389,0.072379,0.083360,0.059349,0.083744,0.034106,0.083808,1,0.075728,0.039967,0.021821,0,0,0,0,0,0,0.055775,0.099777,0.056887,0.066926,0.064375,0.035831,0.044337,0.040002,0.041592,0.027674,0.038676,0.028683,0.064122,0.061330,0.049979,-0.000411,-0.002651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
059,KELE_SARTEANO,20.70,0.10,0.5938,0.0153,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010119,0.005327,-0.021328,0.041267,0.065768,0.042298,0.059769,0.059791,0.065588,0.060173,0.044895,0.056544,0.030252,0.062654,0.075728,1,0.048344,0.023767,0,0,0,0,0,0,0.049280,0.064640,0.049755,0.062508,0.056888,0.036010,0.039757,0.032724,0.028850,0.023455,0.040185,0.032250,0.055223,0.059185,0.050724,0.002133,-0.018453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060,KELE_SZAL,11.00,0.10,0.6542,0.0159,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052486,0.020549,0.028712,0.046976,0.051862,0.038040,0.057237,0.044466,0.047271,0.057837,0.032208,0.056426,0.080819,0.070965,0.039967,0.048344,1,0.028549,0,0,0,0,0,0,0.051623,0.051652,0.058297,0.054430,0.075055,0.060070,0.056999,0.057595,0.044062,0.054692,0.048294,0.050331,0.088233,0.065841,0.059755,-0.032349,-0.014074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
061,KELE_TURA,95.00,0.10,0.4092,0.0151,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058241,0.045047,0.051707,0.037179,0.026192,0.031465,0.027847,0.030058,0.028172,0.019464,0.021931,0.030229,0.030124,0.039375,0.021821,0.023767,0.028549,1,0,0,0,0,0,0,0.030765,0.027405,0.035267,0.027393,0.038064,0.038458,0.027808,0.031860,0.026643,0.033187,0.029855,0.037140,0.029729,0.036478,0.038376,-0.000380,-0.000968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
062,LF2012-9_7-A,2.50,1.00,0.6643,0.0270,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.359300,0.267314,0.096915,0.090346,0.219743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
063,LF2012-D1-A,2.50,1.00,0.6585,0.0268,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359300,1,0.261651,0.094886,0.088540,0.217451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
064,LJ2010-12A-Z1A,0.50,1.00,0.6701,0.0170,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267314,0.261651,1,0.357117,0.314319,0.302403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065,LJ2010-12A-Z2A,0.50,1.00,0.6749,0.0235,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096915,0.094886,0.357117,1,0.319191,0.117492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
066,LJ2010-5B-A,0.50,1.00,0.6799,0.0163,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090346,0.088540,0.314319,0.319191,1,0.136416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
