H (A/m)	M (A/m)
450939.0051815626	764993.4681727721
424413.18134735344	764978.4378047358
397887.35751314426	764962.8850020857
371361.53367893497	764946.7850471502
344835.70984472585	764930.1117308931
318309.8860105166	764912.8372371987
291784.0621763074	764894.9320283879
265258.2383420982	764876.364708595
238732.414507889	764857.1018836625
212206.5906736798	764837.1080012297
185680.76683947057	764816.3451832337
159154.9430052614	764794.7730356387
132629.1191710522	764772.3484463769
106103.29533684293	764749.025352787
79577.47150263375	764724.754499961
53051.64766842457	764699.4831645134
26525.82383421531	764673.154851138
6.1733682846189024e-09	764645.7089647016
-26525.823834202976	764617.0804343175
-53051.64766841223	764587.1993140511
-79577.47150262143	764555.9903195332
-106103.2953368306	764523.3723283418
-132629.11917103978	764489.2578271856
-159154.94300524905	764453.5522597366
-185680.76683945823	764416.1533650598
-212206.5906736675	764376.9503364392
-238732.4145078767	764335.8230073752
-265258.23834208585	764292.6407829248
-291784.06217629503	764247.2626825949
-318309.8860105043	764199.5317762246
-344835.7098447135	764149.2798777486
-371361.5336789227	764096.3220409798
-397887.3575131319	764040.4555526894
-424413.18134734116	763981.4578214935
-450939.00518155034	763919.0839120075
-477464.8290157596	763853.0637281997
-503990.65284996876	763783.0987137927
-530516.476684178	763708.8580756414
-557042.3005183872	763629.9743410706
-583568.1243525964	763546.0381335022
-610093.9481868056	763456.5921458734
-636619.7720210148	763361.1239285396
-663145.595855224	763259.0594073076
-689671.4196894332	763149.7449141258
-716197.2435236424	763032.4456596692
-742723.0673578517	762906.3241056002
-769248.8911920608	762770.4234415374
-795774.7150262699	762623.6452958832
-822300.5388604793	762464.7247482007
-848826.3626946885	762292.1860327254
-875352.1865288978	762104.3119500246
-901878.0103631071	761899.0797191192
-928403.8341973164	761674.0923376582
-954929.6580315257	761426.4754346252
-981455.4818657349	761152.7574493219
-1007981.3056999443	760848.689024771
-1034507.1295341535	760509.0007154468
-1061032.9533683627	760127.0440951528
-1087558.7772025722	759694.2642054859
-1114084.6010367814	759199.3911430786
-1140610.424870991	758627.138578447
-1167136.2487052	757955.8145200701
-1193662.0725394094	757153.011541618
-1220187.8963736186	756166.2509173079
-1246713.7202078279	754898.211913239
-1273239.5440420373	753111.1908354714
-1299765.3678762466	-765295.3990817792
-1326291.1917104558	-765301.219346776
-1352817.015544665	-765306.8986408418
-1379342.8393788743	-765312.4417656739
-1405868.6632130835	-765317.8524559491
-1432394.487047293	-765323.13603506
-1458920.3108815022	-765328.2959090712
-1485446.1347157112	-765333.3358571935
-1511971.9585499207	-765338.259888132
-1538497.78238413	-765343.0716110871
-1565023.6062183394	-765347.7739649783
-1591549.4300525486	-765352.3704215076
-1618075.253886758	-765356.8640914535
-1644601.0777209667	-765361.2584936059
-1671126.9015551761	-765365.5555165145
-1697652.7253893851	-765369.759343718
-1724178.5492235944	-765373.8713957217
-1750704.3730578034	-765377.8971198533
-1777230.1968920128	-765381.8334973097
-1803756.0207262216	-765385.6875423057
-1830281.8445604306	-765389.4603286568
-1856807.66839464	-765393.1453944978
-1883333.4922288489	-765396.7663693106
-1909859.316063058	-765400.3117940475
-1936385.139897267	-765403.7821009172
-1962910.9637314763	-765407.1817288859
-1989436.7875656853	-765410.5125732407
-2015962.6113998946	-765413.7765580475
-2042488.435234104	-765416.9754650801
-2069014.2590683128	-765420.1110181876
-2095540.0829025218	-765423.1848829995
-2122065.906736731	-765426.1986716328
-2148591.7305709403	-765429.1539437055
-2175117.554405149	-765432.0522077341
-2201643.3782393583	-765434.8949251258
-2228169.2020735675	-765437.6835091859
-2254695.0259077763	-765440.4193291988
-2281220.8497419856	-765443.1037113923
-2307746.673576195	-765445.7379400816
-2334272.497410404	-765448.323259921
-2360798.321244613	-765450.8608770906
-2387324.1450788225	-765453.3519607142
-2413849.9689130313	-765455.7976441479
-2440375.7927472405	-765458.1990265335
-2466901.6165814493	-765460.5571738208
-2493427.4404156585	-765462.8731198648
-2519953.2642498678	-765465.1478679255
-2546479.088084077	-765467.3823914562
-2573004.911918286	-765469.5776352825
-2599530.735752495	-765471.734516724
-2626056.5595867042	-765473.8539262491
-2652582.3834209135	-765475.9367286528
-2679108.2072551223	-765477.9837639568
-2705634.0310893315	-765479.9958479998
-2732159.854923541	-765481.9737735224
-2758685.67875775	-765483.9183109171
-2785211.5025919587	-765485.8302089386
-2811737.326426168	-765487.7101959503
-2838263.150260377	-765489.5589784828
-2864788.974094586	-765491.3772450514
-2891314.7979287948	-765493.1656648867
-2917840.6217630045	-765494.9248888812
-2944366.4455972137	-765496.6555503845
-2970892.269431422	-765498.3582652229
-2997418.093265632	-765500.0336329703
-3023943.917099841	-765501.6822374382
-3050469.74093405	-765503.3046465012
-3076995.564768259	-765504.9014131691
-3103521.3886024687	-765506.473075967
-3130047.2124366774	-765508.02015918
-3156573.0362708867	-765509.5431736355
-3183098.8601050954	-765511.0426168143
-3209624.683939305	-765512.5189734444
-3236150.5077735144	-765513.9727154917
-3262676.331607723	-765515.4043039213
-3289202.1554419324	-765516.8141869371
-3315727.979276142	-765518.2028018278
-3342253.803110351	-765519.5705748721
-3368779.6269445596	-765520.9179218358
-3395305.450778769	-765522.2452479482
-3421831.274612978	-765523.5529485241
-3448357.098447187	-765524.8414092317
-3474882.922281396	-765526.1100720123
-3501408.7461156053	-765527.3621070181
-3527934.5699498146	-765528.5941699548
-3554460.3937840234	-765529.8102410246
-3580986.2176182326	-765531.0071009368
-3607512.041452442	-765532.1885742944
-3634037.865286651	-765533.3515616895
-3660563.68912086	-765534.4989392257
-3687089.51295507	-765535.6301371967
-3713615.3367892783	-765536.7454746466
-3740141.1606234876	-765537.8452471113
-3766666.9844576963	-765538.9297427483
-3793192.8082919056	-765539.9992440662
-3819718.632126115	-765541.0540263366
-3846244.455960324	-765542.094358915
-3872770.279794533	-765543.1205047944
-3899296.103628742	-765544.1327211207
-3925821.9274629517	-765545.1312593528
-3952347.75129716	-765546.1163647128
-3978873.5751313693	-765547.0882778792
