UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
178,Session_B,ETH-2,2.754,38.212,-12.464243,-17.414363,-29.768133,-34.464279,nan,-10.113079,19.956204,-0.008437,0.063261,nan,0.245884
179,Session_B,ETH-3,2.754,38.212,-0.912218,-0.543208,-1.143511,-1.304437,nan,1.784252,37.643604,0.331594,-0.218576,nan,0.588418
180,Session_B,ETH-3,2.754,38.212,-0.921693,-0.597572,-1.177799,-1.410857,nan,1.776013,37.586544,0.360540,-0.216350,nan,0.618738
181,Session_B,ETH-3,2.754,38.212,-0.943143,-0.610651,-1.230019,-1.426304,nan,1.753232,37.572863,0.343266,-0.205649,nan,0.600678
182,Session_B,ETH-3,2.754,38.212,-0.957293,-0.676041,-1.311481,-1.749172,nan,1.740335,37.504237,0.340644,-0.398108,nan,0.597971
183,Session_B,ETH-3,2.754,38.212,-0.959306,-0.682133,-1.310406,-2.038962,nan,1.738380,37.497845,0.349795,-0.676106,nan,0.607551
184,Session_B,ETH-4,2.754,38.212,-12.605437,-17.732242,-29.993115,-34.796997,nan,-10.254237,19.622763,0.225307,0.365801,nan,0.490699
185,Session_B,ETH-4,2.754,38.212,-12.603912,-17.702705,-29.946402,-34.773811,nan,-10.253700,19.653773,0.242313,0.329672,nan,0.508480
186,Session_B,ETH-4,2.754,38.212,-12.623231,-17.759564,-30.027764,-35.051576,nan,-10.272509,19.594117,0.235529,0.157587,nan,0.501416
187,Session_B,ETH-4,2.754,38.212,-12.597495,-17.678121,-29.958136,-34.745183,nan,-10.247668,19.679571,0.198896,0.309271,nan,0.463032
188,Session_B,ETH-4,2.754,38.212,-12.562542,-17.622405,-29.887118,-34.843140,nan,-10.211856,19.737991,0.179819,0.094305,nan,0.443028
189,Session_B,ETH-1,2.754,38.212,-0.684964,-1.048746,-1.793605,-2.448525,nan,2.049779,37.112254,-0.056701,-0.352892,nan,0.185051
190,Session_B,ETH-1,2.754,38.212,-0.710478,-1.137750,-1.903381,-3.032571,nan,2.025439,37.018861,-0.052738,-0.760114,nan,0.189252
191,Session_B,ETH-1,2.754,38.212,-0.686458,-1.069852,-1.773596,-2.583640,nan,2.048950,37.090097,-0.014344,-0.446055,nan,0.229387
192,Session_B,ETH-4,2.754,38.212,-12.581760,-17.650493,-29.893096,-34.560822,nan,-10.231642,19.708543,0.221856,0.444050,nan,0.489877
193,Session_B,ETH-4,2.754,38.212,-12.598796,-17.705763,-30.045372,-34.758382,nan,-10.248034,19.650550,0.137977,0.351889,nan,0.402134
194,Session_B,ETH-4,2.754,38.212,-12.608883,-17.669706,-29.959216,-34.848187,nan,-10.260342,19.688433,0.201261,0.185389,nan,0.468347
195,Session_B,ETH-1,2.754,38.212,-0.723726,-1.167914,-1.916025,-2.710944,nan,2.012199,36.987220,-0.022039,-0.377380,nan,0.223100
196,Session_B,ETH-1,2.754,38.212,-0.713914,-1.138028,-1.891485,-2.622095,nan,2.021722,37.018578,-0.037000,-0.348146,nan,0.207425
197,Session_B,ETH-1,2.754,38.212,-0.728882,-1.143826,-1.875136,-2.470979,nan,2.005700,37.012525,0.000539,-0.185079,nan,0.246718
198,Session_B,ETH-2,2.754,38.212,-12.448583,-17.382893,-29.752699,-33.327449,nan,-10.097280,19.989210,-0.040375,1.176613,nan,0.216981
199,Session_B,ETH-2,2.754,38.212,-12.475651,-17.443904,-29.828624,-33.565508,nan,-10.124339,19.925212,-0.029307,1.054364,nan,0.228604
200,Session_B,ETH-2,2.754,38.212,-12.537014,-17.532370,-29.989677,-33.603248,nan,-10.187566,19.832467,-0.042692,1.195553,nan,0.214667
201,Session_B,ETH-2,2.754,38.212,-12.464259,-17.403669,-29.754854,-33.484163,nan,-10.113502,19.967433,-0.005433,1.056635,nan,0.253564
202,Session_B,ETH-2,2.754,38.212,-12.487098,-17.449759,-29.826485,-33.307386,nan,-10.136537,19.919091,-0.009285,1.333667,nan,0.249564
203,Session_B,ETH-2,2.754,38.212,-12.490242,-17.460723,-29.826527,-33.782414,nan,-10.139532,19.907586,0.004926,0.863953,nan,0.264442
204,Session_B,ETH-3,2.754,38.212,-0.950098,-0.663011,-1.253410,-1.412193,nan,1.747652,37.517901,0.378553,-0.086748,nan,0.642172
205,Session_B,ETH-3,2.754,38.212,-0.929747,-0.630629,-1.242118,-1.358425,nan,1.768515,37.551854,0.336973,-0.097710,nan,0.598636
206,Session_B,ETH-3,2.754,38.212,-0.939157,-0.663001,-1.283520,-1.704037,nan,1.759521,37.517885,0.337083,-0.378998,nan,0.598771
207,Session_B,ETH-3,2.754,38.212,-0.940996,-0.685815,-1.308157,-1.552743,nan,1.758383,37.493936,0.336758,-0.181856,nan,0.598442
208,Session_B,ETH-3,2.754,38.212,-0.918883,-0.552125,-1.166776,-1.531902,nan,1.777356,37.634257,0.323953,-0.428453,nan,0.584970
209,Session_B,ETH-4,2.754,38.212,-12.593489,-17.674754,-29.891304,-33.592545,nan,-10.243450,19.683097,0.260248,1.496902,nan,0.531772
210,Session_B,ETH-4,2.754,38.212,-12.665441,-17.824201,-30.096990,-34.319711,nan,-10.315857,19.526347,0.272971,1.047901,nan,0.545188
211,Session_B,ETH-4,2.754,38.212,-12.633052,-17.764825,-30.056396,-34.082955,nan,-10.282964,19.588616,0.221534,1.172274,nan,0.491319
212,Session_B,ETH-4,2.754,38.212,-12.650865,-17.768580,-30.095487,-34.235657,nan,-10.302148,19.584715,0.203600,1.021653,nan,0.472562
213,Session_B,ETH-4,2.754,38.212,-12.605779,-17.701005,-29.983508,-34.072237,nan,-10.255790,19.655562,0.204300,1.053295,nan,0.473243
214,Session_B,ETH-4,2.754,38.212,-12.610040,-17.707519,-29.936803,-34.139068,nan,-10.260166,19.648733,0.263434,0.997310,nan,0.535128
215,Session_B,ETH-1,2.754,38.212,-0.696862,-1.091753,-1.725353,-2.137110,nan,2.038485,37.067125,0.066283,0.045283,nan,0.317178
216,Session_B,ETH-1,2.754,38.212,-0.764794,-1.245195,-2.004351,-2.751224,nan,1.970544,36.906173,0.007933,-0.263059,nan,0.256222
217,Session_B,ETH-1,2.754,38.212,-0.708529,-1.126069,-1.857323,-2.654898,nan,2.027115,37.031122,-0.020104,-0.404960,nan,0.226801
218,Session_B,ETH-2,2.754,38.212,-12.466383,-17.352346,-29.722666,-34.032896,nan,-10.117747,20.021326,-0.021389,0.383787,nan,0.238547
219,Session_B,ETH-2,2.754,38.212,-12.486055,-17.420761,-29.831034,-34.181993,nan,-10.136502,19.949537,-0.044078,0.368669,nan,0.214844
220,Session_B,ETH-2,2.754,38.212,-12.493845,-17.416816,-29.818905,-34.299033,nan,-10.145103,19.953697,-0.027385,0.239411,nan,0.232315
221,Session_B,ETH-3,2.754,38.212,-0.936649,-0.632557,-1.233343,-1.377976,nan,1.761100,37.549845,0.354788,-0.113427,nan,0.618986
222,Session_B,ETH-3,2.754,38.212,-0.966112,-0.689339,-1.296799,-1.398960,nan,1.731266,37.490295,0.377548,-0.020808,nan,0.642843
223,Session_B,ETH-3,2.754,38.212,-0.948794,-0.587310,-1.180780,-1.311722,nan,1.746225,37.597384,0.375449,-0.137632,nan,0.640591
224,Session_B,ETH-4,2.754,38.212,-12.639117,-17.788800,-30.104148,-34.815756,nan,-10.288637,19.563456,0.202633,0.461567,nan,0.473257
225,Session_B,ETH-4,2.754,38.212,-12.627907,-17.718858,-30.034977,-34.522244,nan,-10.279122,19.636868,0.192228,0.623297,nan,0.462331
226,Session_B,ETH-4,2.754,38.212,-12.608616,-17.746619,-30.043012,-34.965430,nan,-10.257142,19.607675,0.191570,0.220512,nan,0.461646
227,Session_B,ETH-4,2.754,38.212,-12.629981,-17.758741,-30.042850,-34.900185,nan,-10.279863,19.594996,0.226203,0.312826,nan,0.497904
228,Session_B,ETH-3,2.754,38.212,-0.931396,-0.673781,-1.220267,-1.359427,nan,1.768346,37.506549,0.403031,-0.012359,nan,0.672891
229,Session_B,ETH-3,2.754,38.212,-0.941187,-0.651820,-1.233252,-1.153613,nan,1.756899,37.529631,0.378524,0.149775,nan,0.647241
230,Session_B,ETH-2,2.754,38.212,-12.455882,-17.382524,-29.754767,-34.665065,nan,-10.105212,19.989615,-0.035251,-0.209499,nan,0.228023
231,Session_B,ETH-2,2.754,38.212,-12.484512,-17.396526,-29.820592,-34.786797,nan,-10.135745,19.974981,-0.059176,-0.307087,nan,0.203007
232,Session_B,ETH-2,2.754,38.212,-12.474177,-17.404299,-29.804500,-34.524019,nan,-10.124238,19.966794,-0.045609,-0.019100,nan,0.217202
233,Session_B,ETH-4,2.754,38.212,-12.626537,-17.752104,-30.043814,-35.092059,nan,-10.276377,19.601957,0.214964,0.100436,nan,0.490111
234,Session_B,ETH-4,2.754,38.212,-12.581019,-17.624908,-29.903320,-35.064954,nan,-10.231807,19.735406,0.184930,-0.130443,nan,0.458603
235,Session_B,ETH-4,2.754,38.212,-12.641858,-17.777505,-30.119460,-35.262437,nan,-10.292039,19.575322,0.178400,-0.024438,nan,0.451867
236,Session_B,ETH-4,2.754,38.212,-12.627729,-17.750742,-30.075650,-35.240906,nan,-10.277722,19.603391,0.182018,-0.056615,nan,0.455635
237,Session_B,ETH-4,2.754,38.212,-12.653999,-17.799293,-30.197142,-35.208836,nan,-10.304386,19.552473,0.132790,0.075487,nan,0.404154
238,Session_B,ETH-4,2.754,38.212,-12.625871,-17.731419,-30.067806,-35.257657,nan,-10.276438,19.623675,0.168822,-0.113316,nan,0.441816
239,Session_B,ETH-4,2.754,38.212,-12.611154,-17.700610,-30.004514,-35.205744,nan,-10.261636,19.655990,0.187862,-0.122235,nan,0.461719
240,Session_B,ETH-4,2.754,38.212,-12.668526,-17.786368,-30.150532,-35.382784,nan,-10.320636,19.566078,0.183101,-0.131137,nan,0.456803
241,Session_B,ETH-4,2.754,38.212,-12.635591,-17.776396,-30.102792,-35.142411,nan,-10.285281,19.576472,0.187928,0.097713,nan,0.461835
242,Session_B,ETH-4,2.754,38.212,-12.623170,-17.692441,-30.038506,-35.191743,nan,-10.274982,19.664595,0.157193,-0.124356,nan,0.429628
243,Session_B,ETH-1,2.754,38.212,-0.730319,-1.140138,-1.949619,-2.844013,nan,2.004003,37.016400,-0.076230,-0.566347,nan,0.172626
244,Session_B,ETH-1,2.754,38.212,-0.741138,-1.144586,-1.981024,-3.088884,nan,1.992432,37.011756,-0.092148,-0.802879,nan,0.155976
245,Session_B,ETH-2,2.754,38.212,-12.481097,-17.427205,-29.869476,-34.758801,nan,-10.130879,19.942760,-0.082433,-0.215661,nan,0.179249
246,Session_B,ETH-2,2.754,38.212,-12.510351,-17.528110,-29.987501,-34.809714,nan,-10.158800,19.836877,-0.072568,-0.063028,nan,0.189632
247,Session_B,ETH-2,2.754,38.212,-12.489015,-17.436128,-29.862166,-35.043343,nan,-10.139132,19.933409,-0.057700,-0.492232,nan,0.205139
248,Session_B,ETH-2,2.754,38.212,-12.524633,-17.532460,-29.990837,-34.863034,nan,-10.174129,19.832344,-0.056734,-0.109415,nan,0.206211
249,Session_B,ETH-4,2.754,38.212,-12.614081,-17.730158,-30.042775,-35.325322,nan,-10.263694,19.624971,0.181048,-0.186013,nan,0.455171
250,Session_B,ETH-4,2.754,38.212,-12.636704,-17.817381,-30.135634,-35.505021,nan,-10.284938,19.533440,0.196254,-0.194704,nan,0.471134
251,Session_B,ETH-4,2.754,38.212,-12.627334,-17.788201,-30.110663,-35.280283,nan,-10.275876,19.564058,0.182998,-0.021159,nan,0.457245
252,Session_B,ETH-4,2.754,38.212,-12.652484,-17.806503,-30.139023,-35.445172,nan,-10.302469,19.544899,0.198362,-0.154812,nan,0.473342
253,Session_B,ETH-4,2.754,38.212,-12.629585,-17.780867,-30.146671,-35.432084,nan,-10.278596,19.571764,0.140877,-0.193438,nan,0.413165
254,Session_B,ETH-4,2.754,38.212,-12.636887,-17.781543,-30.102114,-35.354073,nan,-10.286492,19.571071,0.195133,-0.111201,nan,0.469945
255,Session_B,ETH-4,2.754,38.212,-12.631036,-17.781976,-30.165844,-35.213033,nan,-10.280128,19.570603,0.123731,0.035873,nan,0.395224
256,Session_B,ETH-4,2.754,38.212,-12.624144,-17.764761,-30.103035,-35.442416,nan,-10.273302,19.588662,0.164065,-0.236936,nan,0.437419
257,Session_B,ETH-4,2.754,38.212,-12.643762,-17.793532,-30.123041,-35.426650,nan,-10.293497,19.558499,0.192740,-0.162023,nan,0.467450
258,Session_B,ETH-1,2.754,38.212,-0.712008,-1.129679,-1.930910,-2.709703,nan,2.023476,37.027339,-0.086682,-0.452663,nan,0.162242
259,Session_B,ETH-1,2.754,38.212,-0.717440,-1.164478,-1.956195,-2.637937,nan,2.018889,36.990813,-0.072156,-0.311081,nan,0.177462
260,Session_B,ETH-1,2.754,38.212,-0.743353,-1.190629,-1.959121,-2.622511,nan,1.991758,36.963416,-0.022596,-0.243269,nan,0.229348
261,Session_B,ETH-1,2.754,38.212,-0.753595,-1.192738,-1.992046,-2.434768,nan,1.980725,36.961227,-0.042937,-0.050857,nan,0.208068
262,Session_B,ETH-1,2.754,38.212,-0.721696,-1.145543,-1.928243,-2.779416,nan,2.013561,37.010705,-0.058396,-0.490786,nan,0.191854
263,Session_B,ETH-3,2.754,38.212,-0.930047,-0.601216,-1.206873,-0.893151,nan,1.767087,37.582739,0.343635,0.309268,nan,0.612406
264,Session_B,ETH-3,2.754,38.212,-0.990309,-0.735069,-1.392003,-1.840052,nan,1.706730,37.442336,0.352186,-0.371023,nan,0.621444
265,Session_B,ETH-3,2.754,38.212,-0.932964,-0.676795,-1.288565,-1.467324,nan,1.766758,37.503388,0.339208,-0.114369,nan,0.607810
266,Session_B,ETH-3,2.754,38.212,-0.974887,-0.707705,-1.355888,-1.910522,nan,1.722435,37.471032,0.345500,-0.496339,nan,0.614428
267,Session_B,ETH-3,2.754,38.212,-0.968221,-0.703108,-1.372715,-1.573722,nan,1.729494,37.475843,0.317234,-0.168260,nan,0.584844
268,Session_B,ETH-3,2.754,38.212,-0.973449,-0.712216,-1.344966,-1.670263,nan,1.724164,37.466292,0.359395,-0.246713,nan,0.628970
269,Session_B,ETH-4,2.754,38.212,-12.615347,-17.751534,-30.111722,-34.863130,nan,-10.264259,19.602530,0.132673,0.336552,nan,0.405127
270,Session_B,ETH-4,2.754,38.212,-12.621152,-17.760289,-30.026444,-34.790141,nan,-10.270226,19.593351,0.235443,0.430037,nan,0.512677
271,Session_B,ETH-4,2.754,38.212,-12.624798,-17.732786,-30.068895,-34.679774,nan,-10.275222,19.622237,0.167945,0.488404,nan,0.442034
272,Session_B,ETH-4,2.754,38.212,-12.603696,-17.709917,-30.035558,-34.824746,nan,-10.253193,19.646200,0.157376,0.291572,nan,0.430953
273,Session_B,ETH-4,2.754,38.212,-12.602812,-17.717062,-30.006194,-34.819501,nan,-10.251963,19.638695,0.193882,0.311561,nan,0.469158
274,Session_B,ETH-4,2.754,38.212,-12.621232,-17.767832,-30.153464,-34.844186,nan,-10.270027,19.585430,0.112095,0.389386,nan,0.383603
275,Session_B,ETH-4,2.754,38.212,-12.625551,-17.795943,-30.121946,-34.893188,nan,-10.273649,19.555924,0.177251,0.395856,nan,0.451801
276,Session_B,ETH-4,2.754,38.212,-12.641569,-17.781183,-30.082386,-34.756927,nan,-10.291586,19.571460,0.220012,0.507029,nan,0.496549
277,Session_B,ETH-4,2.754,38.212,-12.623850,-17.752358,-30.130174,-34.869841,nan,-10.273453,19.601684,0.123357,0.331275,nan,0.395383
278,Session_B,ETH-4,2.754,38.212,-12.636354,-17.808154,-30.187021,-34.945091,nan,-10.284907,19.543128,0.133657,0.366927,nan,0.406192
279,Session_B,ETH-4,2.754,38.212,-12.613497,-17.702212,-30.012498,-34.826458,nan,-10.264118,19.654314,0.183682,0.274104,nan,0.458483
280,Session_B,ETH-4,2.754,38.212,-12.617051,-17.750336,-30.078852,-34.753012,nan,-10.266152,19.603791,0.167150,0.448247,nan,0.441206
281,Session_B,ETH-4,2.754,38.212,-12.623513,-17.747866,-30.076639,-35.050641,nan,-10.273257,19.606400,0.173713,0.134733,nan,0.448076
282,Session_B,MCP-1,2.754,38.212,-9.699117,-5.249382,-14.789882,-10.257141,nan,-7.572016,32.722919,0.329880,0.216233,nan,0.607225
283,Session_B,MCP-1,2.754,38.212,-9.697556,-5.157889,-14.674963,-10.064316,nan,-7.573764,32.818983,0.354485,0.227097,nan,0.632930
284,Session_B,MCP-1,2.754,38.212,-9.705842,-5.215861,-14.755353,-10.056298,nan,-7.580574,32.758131,0.338812,0.351783,nan,0.616559
285,Session_B,MCP-1,2.754,38.212,-9.671345,-5.113772,-14.633887,-9.753554,nan,-7.546986,32.865243,0.325259,0.452357,nan,0.602313
286,Session_B,MCP-1,2.754,38.212,-9.673246,-5.174184,-14.730948,-10.182706,nan,-7.546777,32.801816,0.288417,0.140239,nan,0.563789
287,Session_B,ETH-3,2.754,38.212,-0.909956,-0.586724,-1.205298,-1.208305,nan,1.788340,37.597907,0.310199,-0.035266,nan,0.580239
288,Session_B,ETH-3,2.754,38.212,-0.919090,-0.556361,-1.203188,-0.988861,nan,1.777291,37.629809,0.291869,0.123667,nan,0.561047
289,Session_B,ETH-3,2.754,38.212,-0.950856,-0.659167,-1.265839,-0.937333,nan,1.746685,37.521940,0.363103,0.381045,nan,0.635653
290,Session_B,ETH-3,2.754,38.212,-0.897936,-0.559377,-1.083058,-0.875665,nan,1.800354,37.626593,0.393295,0.243026,nan,0.667175
291,Session_B,ETH-3,2.754,38.212,-0.956549,-0.676256,-1.270920,-1.252178,nan,1.741150,37.504009,0.380715,0.099990,nan,0.654093
292,Session_B,ETH-3,2.754,38.212,-0.922604,-0.590131,-1.200812,-1.165566,nan,1.774745,37.594360,0.331110,0.014342,nan,0.602128
293,Session_B,ETH-3,2.754,38.212,-0.900633,-0.592261,-1.204017,-1.312105,nan,1.798662,37.592071,0.307303,-0.128107,nan,0.577206
294,Session_B,ETH-3,2.754,38.212,-0.936397,-0.587348,-1.234955,-1.100915,nan,1.759676,37.597315,0.308423,0.073499,nan,0.578392
295,Session_B,ETH-3,2.754,38.212,-0.970374,-0.724359,-1.360204,-1.727102,nan,1.727956,37.453535,0.352905,-0.279337,nan,0.625020
296,Session_B,ETH-3,2.754,38.212,-0.927977,-0.670201,-1.262397,-1.289118,nan,1.771921,37.510299,0.353777,0.050881,nan,0.625888
297,Session_B,ETH-1,2.754,38.212,-0.682646,-1.081065,-1.818539,-2.670724,nan,2.053507,37.078314,-0.052263,-0.510885,nan,0.201628
298,Session_B,ETH-1,2.754,38.212,-0.742385,-1.239916,-2.030593,-3.172411,nan,1.994658,36.911663,-0.046693,-0.695862,nan,0.207560
299,Session_B,ETH-1,2.754,38.212,-0.727926,-1.165730,-1.937892,-2.492610,nan,2.007561,36.989523,-0.041762,-0.162907,nan,0.212678
300,Session_B,ETH-1,2.754,38.212,-0.719264,-1.126825,-1.946670,-2.620587,nan,2.015497,37.030353,-0.097790,-0.369058,nan,0.154026
301,Session_B,ETH-1,2.754,38.212,-0.732278,-1.176033,-1.939266,-2.382619,nan,2.003225,36.978716,-0.028504,-0.032031,nan,0.226559
302,Session_B,ETH-2,2.754,38.212,-12.477367,-17.462539,-29.889141,-34.482993,nan,-10.125495,19.905650,-0.071246,0.141949,nan,0.194943
303,Session_B,ETH-2,2.754,38.212,-12.498661,-17.461267,-29.932319,-34.295883,nan,-10.148645,19.907035,-0.094780,0.333179,nan,0.170325
304,Session_B,ETH-2,2.754,38.212,-12.442073,-17.350081,-29.701491,-34.067354,nan,-10.091459,20.023648,-0.027230,0.343487,nan,0.240936
305,Session_B,ETH-2,2.754,38.212,-12.484263,-17.418982,-29.821212,-34.552715,nan,-10.134625,19.951401,-0.037607,-0.018937,nan,0.230128
306,Session_B,ETH-2,2.754,38.212,-12.466986,-17.395243,-29.757332,-34.266769,nan,-10.116779,19.976286,-0.013568,0.228907,nan,0.255264
307,Session_B,ETH-2,2.754,38.212,-12.486006,-17.439379,-29.842677,-34.378003,nan,-10.135744,19.929989,-0.037503,0.203550,nan,0.230248
308,Session_B,ETH-2,2.754,38.212,-12.463583,-17.404132,-29.755212,-34.441454,nan,-10.112751,19.966945,-0.006045,0.066075,nan,0.263140
309,Session_B,ETH-3,2.754,38.212,-1.009013,-0.781202,-1.489751,-1.993567,nan,1.688170,37.393941,0.318991,-0.432473,nan,0.590144
310,Session_B,ETH-3,2.754,38.212,-0.931412,-0.659127,-1.256206,-1.569411,nan,1.767779,37.521935,0.352628,-0.251945,nan,0.625249
311,Session_B,ETH-3,2.754,38.212,-0.949846,-0.641737,-1.247538,-1.220358,nan,1.747127,37.540239,0.363236,0.062761,nan,0.636351
312,Session_B,ETH-3,2.754,38.212,-0.934348,-0.638579,-1.277671,-1.470431,nan,1.763822,37.543518,0.313939,-0.193951,nan,0.584756
313,Session_B,ETH-3,2.754,38.212,-0.948506,-0.692249,-1.309550,-1.494367,nan,1.750476,37.487197,0.349453,-0.110523,nan,0.621951
314,Session_B,ETH-3,2.754,38.212,-0.987371,-0.734861,-1.406654,-1.654532,nan,1.709910,37.442548,0.334269,-0.185646,nan,0.606100
315,Session_B,ETH-3,2.754,38.212,-0.974519,-0.704834,-1.311629,-1.578967,nan,1.722726,37.474045,0.386628,-0.170058,nan,0.660870
316,Session_B,ETH-3,2.754,38.212,-0.935714,-0.675313,-1.304466,-1.488160,nan,1.763719,37.504950,0.324663,-0.138200,nan,0.595995
317,Session_B,ETH-4,2.754,38.212,-12.660838,-17.824840,-30.155367,-35.313375,nan,-10.310839,19.525665,0.208595,0.019145,nan,0.488036
318,Session_B,ETH-4,2.754,38.212,-12.649785,-17.813661,-30.136839,-35.064011,nan,-10.299270,19.537377,0.204959,0.254873,nan,0.484221
319,Session_B,ETH-4,2.754,38.212,-12.618229,-17.711174,-30.062137,-34.945434,nan,-10.268913,19.644915,0.146415,0.169052,nan,0.422895
320,Session_B,ETH-4,2.754,38.212,-12.620924,-17.706404,-30.059152,-34.884452,nan,-10.272017,19.649929,0.147535,0.222539,nan,0.424067
321,Session_B,ETH-4,2.754,38.212,-12.640703,-17.775000,-30.101620,-34.729540,nan,-10.290880,19.577950,0.193081,0.522820,nan,0.471770
322,Session_B,ETH-4,2.754,38.212,-12.605599,-17.678440,-29.956094,-34.689642,nan,-10.256449,19.679256,0.209791,0.367477,nan,0.489195
323,Session_B,ETH-4,2.754,38.212,-12.618613,-17.723347,-30.061295,-35.081408,nan,-10.268869,19.632134,0.159870,0.052917,nan,0.436981
324,Session_B,ETH-4,2.754,38.212,-12.627950,-17.745446,-30.109648,-35.150132,nan,-10.278162,19.608952,0.141888,0.026687,nan,0.418179
325,Session_B,ETH-2,2.754,38.212,-12.505338,-17.487161,-29.915110,-34.675907,nan,-10.154910,19.879862,-0.044157,-0.007764,nan,0.225586
326,Session_B,ETH-2,2.754,38.212,-12.487926,-17.429035,-29.858381,-34.539206,nan,-10.138218,19.940854,-0.062032,0.015519,nan,0.206845
327,Session_B,ETH-2,2.754,38.212,-12.462835,-17.351628,-29.730526,-34.546462,nan,-10.113926,20.022072,-0.033915,-0.149540,nan,0.236222
328,Session_B,ETH-2,2.754,38.212,-12.509229,-17.517277,-29.980365,-34.800879,nan,-10.157993,19.848250,-0.077224,-0.075927,nan,0.190998
329,Session_B,ETH-1,2.754,38.212,-0.701450,-1.098140,-1.864365,-2.744244,nan,2.033747,37.060429,-0.061955,-0.550397,nan,0.194341
330,Session_B,ETH-1,2.754,38.212,-0.727532,-1.134230,-1.941916,-3.123739,nan,2.006805,37.022597,-0.077205,-0.858532,nan,0.178413
331,Session_B,ETH-1,2.754,38.212,-0.716461,-1.162225,-1.986564,-2.693036,nan,2.019867,36.993177,-0.105811,-0.370818,nan,0.148486
332,Session_B,ETH-1,2.754,38.212,-0.715478,-1.151902,-1.893750,-2.967853,nan,2.020546,37.004014,-0.023999,-0.666932,nan,0.234093
333,Session_B,ETH-1,2.754,38.212,-0.684872,-1.066408,-1.829631,-2.482392,nan,2.050542,37.093709,-0.075503,-0.351482,nan,0.180141
334,Session_B,ETH-1,2.754,38.212,-0.726768,-1.150110,-1.938817,-2.718820,nan,2.008230,37.005921,-0.059258,-0.420910,nan,0.197200
335,Session_B,ETH-3,2.754,38.212,-0.953271,-0.677882,-1.288935,-1.991712,nan,1.744767,37.502294,0.360884,-0.637293,nan,0.636746
336,Session_B,ETH-3,2.754,38.212,-0.939349,-0.687006,-1.247921,-1.904492,nan,1.760214,37.492681,0.396565,-0.531705,nan,0.674081
337,Session_B,ETH-3,2.754,38.212,-0.936626,-0.661492,-1.263420,-1.325819,nan,1.762211,37.519464,0.353116,-0.003299,nan,0.628601
338,Session_B,ETH-3,2.754,38.212,-0.944160,-0.611871,-1.203849,-1.608772,nan,1.752175,37.571584,0.371729,-0.385898,nan,0.648060
339,Session_B,ETH-3,2.754,38.212,-0.940347,-0.616646,-1.249140,-1.465148,nan,1.756491,37.566561,0.327127,-0.232546,nan,0.601386
340,Session_B,ETH-3,2.754,38.212,-0.929627,-0.577826,-1.177763,-1.273811,nan,1.766664,37.607297,0.349339,-0.118653,nan,0.624607
341,Session_B,ETH-3,2.754,38.212,-0.960399,-0.688295,-1.294666,-1.738961,nan,1.737425,37.491378,0.372756,-0.363367,nan,0.649177
342,Session_B,ETH-3,2.754,38.212,-0.960541,-0.670837,-1.320695,-1.792103,nan,1.736615,37.509708,0.329648,-0.451507,nan,0.604060
343,Session_B,ETH-3,2.754,38.212,-0.969977,-0.696563,-1.364706,-1.811853,nan,1.727344,37.482719,0.320628,-0.419819,nan,0.594637
344,Session_B,ETH-3,2.754,38.212,-0.934987,-0.673901,-1.290690,-1.591327,nan,1.764454,37.506432,0.336321,-0.244332,nan,0.611032
345,Session_B,ETH-3,2.754,38.212,-0.926408,-0.619748,-1.199336,-1.765864,nan,1.771730,37.563272,0.365663,-0.527430,nan,0.641707
346,Session_B,ETH-2,2.754,38.212,-12.495495,-17.523953,-29.988957,-34.861477,nan,-10.142840,19.841207,-0.093748,-0.125115,nan,0.174838
347,Session_B,ETH-2,2.754,38.212,-12.490310,-17.466193,-29.900187,-34.892972,nan,-10.139399,19.901843,-0.065455,-0.275296,nan,0.204416
348,Session_B,ETH-2,2.754,38.212,-12.522024,-17.494123,-29.940573,-34.636358,nan,-10.172749,19.872591,-0.046005,0.047377,nan,0.224798
349,Session_B,ETH-2,2.754,38.212,-12.490749,-17.498994,-29.955275,-34.691203,nan,-10.138635,19.867403,-0.088960,0.000477,nan,0.179834
350,Session_B,ETH-3,2.754,38.212,-1.005264,-0.826730,-1.497570,-2.406111,nan,1.693946,37.346128,0.352100,-0.754604,nan,0.628215
351,Session_B,ETH-3,2.754,38.212,-0.967202,-0.758161,-1.400285,-2.030900,nan,1.732667,37.418035,0.342749,-0.515957,nan,0.618380
352,Session_B,ETH-3,2.754,38.212,-0.989012,-0.780346,-1.430068,-1.768831,nan,1.709837,37.394792,0.357279,-0.209097,nan,0.633606
353,Session_B,ETH-3,2.754,38.212,-0.906750,-0.610721,-1.224217,-1.608977,nan,1.792719,37.572703,0.311555,-0.388405,nan,0.585640
354,Session_B,ETH-3,2.754,38.212,-1.068845,-0.775491,-1.489372,-2.210630,nan,1.623042,37.400079,0.375561,-0.661299,nan,0.652773
355,Session_B,ETH-3,2.754,38.212,-0.946565,-0.690222,-1.337101,-1.736311,nan,1.752506,37.489321,0.317856,-0.356858,nan,0.592289
356,Session_B,ETH-3,2.754,38.212,-1.005221,-0.773739,-1.449995,-1.997305,nan,1.692004,37.401769,0.347557,-0.451148,nan,0.623436
