H (A/m)	M (A/m)
2387324.1450788346	1137616.5031052646
2360798.3212446254	1137614.1572459699
2334272.497410416	1137611.7825968838
2307746.6735762074	1137609.378686318
2281220.849741998	1137606.9450248827
2254695.025907789	1137604.481120893
2228169.2020735797	1137601.9864697643
2201643.378239371	1137599.4605562885
2175117.5544051616	1137596.9028544181
2148591.7305709524	1137594.31282694
2122065.906736743	1137591.689925243
2095540.0829025342	1137589.0335889526
2069014.2590683252	1137586.343245707
2042488.4352341164	1137583.6183107689
2015962.611399907	1137580.858186984
1989436.7875656977	1137578.0622684935
1962910.963731489	1137575.2299220574
1936385.1398972794	1137572.3605151018
1909859.31606307	1137569.4533961497
1883333.4922288612	1137566.5078993407
1856807.6683946522	1137563.5233440034
1830281.8445604432	1137560.4990342648
1803756.020726234	1137557.4342585984
1777230.196892025	1137554.3282894592
1750704.3730578157	1137551.1803828187
1724178.5492236067	1137547.9897860799
1697652.7253893975	1137544.7557044912
1671126.9015551885	1137541.477349842
1644601.0777209792	1137538.153907529
1618075.2538867702	1137534.7845440635
1591549.430052561	1137531.3684064928
1565023.6062183513	1137527.9046219257
1538497.7823841427	1137524.3922969212
1511971.9585499333	1137520.8305283862
1485446.1347157238	1137517.2183575872
1458920.3108815148	1137513.5548369538
1432394.4870473053	1137509.838984839
1405868.663213096	1137506.069795995
1379342.8393788866	1137502.2462407895
1352817.0155446772	1137498.3672645357
1326291.1917104684	1137494.4317867379
1299765.367876259	1137490.4387141005
1273239.5440420494	1137486.3868851964
1246713.7202078402	1137482.2751506642
1220187.8963736307	1137478.102318916
1193662.0725394217	1137473.867168347
1167136.2487052123	1137469.568446664
1140610.424871003	1137465.204865268
1114084.6010367938	1137460.7751164932
1087558.7772025845	1137456.2778448337
1061032.9533683753	1137451.7116651002
1034507.129534166	1137447.0751560251
1007981.3056999566	1137442.3668592644
981455.4818657474	1137437.5852787637
954929.658031538	1137432.7288783477
928403.8341973288	1137427.7960818124
901878.0103631194	1137422.785270634
875352.1865289103	1137417.6947830368
848826.3626947008	1137412.5229127519
822300.5388604916	1137407.2679072435
795774.7150262822	1137401.9279661917
769248.8911920731	1137396.5012401885
742723.0673578638	1137390.985828858
716197.2435236546	1137385.3797793428
689671.4196894455	1137379.6810828361
663145.5958552363	1137373.887679418
636619.772021027	1137367.9974440578
610093.9481868178	1137362.0081974634
583568.1243526087	1137355.917693775
557042.3005183995	1137349.723626653
530516.4766841902	1137343.4236206254
503990.65284998104	1137337.0152326203
477464.82901577186	1137330.4959477058
450939.0051815626	1137323.8631771556
424413.18134735344	1137317.1142563734
397887.35751314426	1137310.2464408414
371361.53367893497	1137303.256904535
344835.70984472585	1137296.1427362403
318309.8860105166	1137288.9009363689
291784.0621763074	1137281.528414428
265258.2383420982	1137274.021984804
238732.414507889	1137266.3783636268
212206.5906736798	1137258.5941651883
185680.76683947057	1137250.6658978278
159154.9430052614	1137242.5899600857
132629.1191710522	1137234.3626363936
106103.29533684293	1137225.980092554
79577.47150263375	1137217.4383716162
53051.64766842457	1137208.7333886584
26525.82383421531	1137199.860925604
6.1733682846189024e-09	1137190.816626736
-26525.823834202976	1137181.5959919356
-53051.64766841223	1137172.194372483
-79577.47150262143	1137162.6069634557
-106103.2953368306	1137152.828798009
-132629.11917103978	1137142.8547417596
-159154.94300524905	1137132.67948388
-185680.76683945823	1137122.2975311372
-212206.5906736675	1137111.7031992055
-238732.4145078767	1137100.8906070837
-265258.23834208585	1137089.8536645249
-291784.06217629503	1137078.5860674444
-318309.8860105043	1137067.0812851677
-344835.7098447135	1137055.3325520928
-371361.5336789227	1137043.3328584535
-397887.3575131319	1137031.074937098
-424413.18134734116	1137018.5512535942
-450939.00518155034	1137005.7539938362
-477464.8290157596	1136992.6750510784
-503990.65284996876	1136979.3060134503
-530516.476684178	1136965.6381483078
-557042.3005183872	1136951.6623891895
-583568.1243525964	1136937.3693183945
-610093.9481868056	1136922.7491514068
-636619.7720210148	1136907.791719171
-663145.595855224	1136892.4864494635
-689671.4196894332	1136876.8223473309
-716197.2435236424	1136860.7879744975
-742723.0673578517	1136844.3714272226
-769248.8911920608	1136827.560313349
-795774.7150262699	1136810.341727724
-822300.5388604793	1136792.7022251105
-848826.3626946885	1136774.6277935053
-875352.1865288978	1136756.1038261729
-901878.0103631071	1136737.1150871066
-928403.8341973164	1136717.6456802068
-954929.6580315257	1136697.6790143421
-981455.4818657349	1136677.1977623852
-1007981.3056999443	1136656.1838267222
-1034507.1295341535	1136634.61829262
-1061032.9533683627	1136612.4813858953
-1087558.7772025722	1136589.75241894
-1114084.6010367814	1136566.40974679
-1140610.424870991	1136542.4307059124
-1167136.2487052	1136517.791561141
-1193662.0725394094	1136492.4674375576
-1220187.8963736186	1136466.4322509656
-1246713.7202078279	1136439.6586435197
-1273239.5440420373	1136412.1179007883
-1299765.3678762466	1136383.779869769
-1326291.1917104558	1136354.6128719957
-1352817.015544665	1136324.5835993732
-1379342.8393788743	1136293.6570184843
-1405868.6632130835	1136261.7962671765
-1432394.487047293	1136228.9625093415
-1458920.3108815022	1136195.114835176
-1485446.1347157112	1136160.2100931436
-1511971.9585499207	1136124.2027707302
-1538497.78238413	1136087.0447904286
-1565023.6062183394	1136048.6853713305
-1591549.4300525486	1136009.0708330995
-1618075.253886758	1135968.1443482975
-1644601.0777209667	1135925.8457400023
-1671126.9015551761	1135882.1112607212
-1697652.7253893851	1135836.8732864268
-1724178.5492235944	1135790.060053621
-1750704.3730578034	1135741.5952666283
-1777230.1968920128	1135691.3978729912
-1803756.0207262216	1135639.3815143832
-1830281.8445604306	1135585.4542598128
-1856807.66839464	1135529.520138658
-1883333.4922288489	1135471.4705415634
-1909859.316063058	1135411.1954079603
-1936385.139897267	1135348.5750921268
-1962910.9637314763	1135283.4813943722
-1989436.7875656853	1135215.7768307251
-2015962.6113998946	1135145.3137803713
-2042488.435234104	1135071.93351397
-2069014.2590683128	1134995.465142941
-2095540.0829025218	1134915.7244119907
-2122065.906736731	1134832.5123348823
-2148591.7305709403	1134745.6137108284
-2175117.554405149	1134654.7954001606
-2201643.3782393583	1134559.8043216197
-2228169.2020735675	1134460.3654009106
-2254695.0259077763	1134356.1788454351
-2281220.8497419856	1134246.9174237514
-2307746.673576195	1134132.2272636036
-2334272.497410404	1134011.7084458868
-2360798.321244613	1133884.9326637725
-2387324.1450788225	1133751.424004409
-2413849.9689130313	1133610.656359242
-2440375.7927472405	1133462.046293462
-2466901.6165814493	1133304.9445789533
-2493427.4404156585	1133138.626257285
-2519953.2642498678	1132962.284183278
-2546479.088084077	1132774.9939245442
-2573004.911918286	1132575.7247365755
-2599530.735752495	1132363.2997844643
-2626056.5595867042	1132136.3731935169
-2652582.3834209135	1131893.396027351
-2679108.2072551223	1131632.5821254905
-2705634.0310893315	1131351.8204287686
-2732159.854923541	1131048.6426744575
-2758685.67875775	1130720.0997338544
-2785211.5025919587	1130362.6390082187
-2811737.326426168	1129971.8887184584
-2838263.150260377	1129542.4331727773
-2864788.974094586	1129067.3457632046
-2891314.7979287948	1128537.5410206555
-2917840.6217630045	1127940.7694199744
-2944366.4455972137	1127259.4275076885
-2970892.269431422	1126466.8930003121
-2997418.093265632	1125517.6122072618
-3023943.917099841	1124317.1694628957
-3050469.74093405	1122523.993016036
-3076995.564768259	-1137668.7409239626
-3103521.3886024687	-1137670.4563761253
-3130047.2124366774	-1137672.1553760988
-3156573.0362708867	-1137673.8359014525
-3183098.8601050954	-1137675.4982749908
-3209624.683939305	-1137677.142756797
-3236150.5077735144	-1137678.7696032042
-3262676.331607723	-1137680.379066175
-3289202.1554419324	-1137681.971392516
-3315727.979276142	-1137683.5468254036
-3342253.803110351	-1137685.1056034141
-3368779.6269445596	-1137686.6479609716
-3395305.450778769	-1137688.1741283431
-3421831.274612978	-1137689.6843318085
-3448357.098447187	-1137691.1787936217
-3474882.922281396	-1137692.657732233
-3501408.7461156053	-1137694.1213623085
-3527934.5699498146	-1137695.5698947986
-3554460.3937840234	-1137697.003537034
-3580986.2176182326	-1137698.4224929705
-3607512.041452442	-1137699.8269623213
-3634037.865286651	-1137701.2171427456
-3660563.68912086	-1137702.5932272095
-3687089.51295507	-1137703.9554061715
-3713615.3367892783	-1137705.3038667222
-3740141.1606234876	-1137706.6387927334
-3766666.9844576963	-1137707.9603650765
-3793192.8082919056	-1137709.2687615685
-3819718.632126115	-1137710.5641571176
-3846244.455960324	-1137711.846723685
-3872770.279794533	-1137713.1166304096
-3899296.103628742	-1137714.3740438072
-3925821.9274629517	-1137715.6191271814
-3952347.75129716	-1137716.8520416503
-3978873.5751313693	-1137718.0729455438
