H (A/m)	M (A/m)
530516.4766841902	1109942.0944387824
503990.65284998104	1109935.3366161915
477464.82901577186	1109928.4567290563
450939.0051815626	1109921.4518019187
424413.18134735344	1109914.318767856
397887.35751314426	1109907.05446477
371361.53367893497	1109899.655631487
344835.70984472585	1109892.1189043631
318309.8860105166	1109884.44081333
291784.0621763074	1109876.6177776274
265258.2383420982	1109868.6461016703
238732.414507889	1109860.5219703652
212206.5906736798	1109852.2414447393
185680.76683947057	1109843.8004566298
159154.9430052614	1109835.1948039972
132629.1191710522	1109826.420144972
106103.29533684293	1109817.4719930522
79577.47150263375	1109808.34570999
53051.64766842457	1109799.0365011177
26525.82383421531	1109789.5394073464
6.1733682846189024e-09	1109779.8492989545
-26525.823834202976	1109769.960869442
-53051.64766841223	1109759.8686260062
-79577.47150262143	1109749.5668834788
-106103.2953368306	1109739.0497544575
-132629.11917103978	1109728.3111429517
-159154.94300524905	1109717.344731912
-185680.76683945823	1109706.1439772884
-212206.5906736675	1109694.702094298
-238732.4145078767	1109683.0120501441
-265258.23834208585	1109671.0665500434
-291784.06217629503	1109658.8580274333
-318309.8860105043	1109646.378628688
-344835.7098447135	1109633.6202047034
-371361.5336789227	1109620.5742926174
-397887.3575131319	1109607.2321034789
-424413.18134734116	1109593.5845057413
-450939.00518155034	1109579.6220096885
-477464.8290157596	1109565.3347499147
-503990.65284996876	1109550.7124671831
-530516.476684178	1109535.7444891606
-557042.3005183872	1109520.4197099856
-583568.1243525964	1109504.7265687333
-610093.9481868056	1109488.6530266574
-636619.7720210148	1109472.1865427953
-663145.595855224	1109455.3140486493
-689671.4196894332	1109438.0219191757
-716197.2435236424	1109420.2959477855
-742723.0673578517	1109402.121311228
-769248.8911920608	1109383.4825393262
-795774.7150262699	1109364.3634795493
-822300.5388604793	1109344.7472610108
-848826.3626946885	1109324.6162518067
-875352.1865288978	1109303.9520218149
-901878.0103631071	1109282.735294594
-928403.8341973164	1109260.945901947
-954929.6580315257	1109238.5627278695
-981455.4818657349	1109215.5636599832
-1007981.3056999443	1109191.9255312092
-1034507.1295341535	1109167.624052134
-1061032.9533683627	1109142.6337497116
-1087558.7772025722	1109116.9278887154
-1114084.6010367814	1109090.4784036295
-1140610.424870991	1109063.2558109509
-1167136.2487052	1109035.229121908
-1193662.0725394094	1109006.3657489012
-1220187.8963736186	1108976.6313939304
-1246713.7202078279	1108945.9899556262
-1273239.5440420373	1108914.4033967587
-1299765.3678762466	1108881.831612944
-1326291.1917104558	1108848.2323104776
-1352817.015544665	1108813.5608323633
-1379342.8393788743	1108777.7700255266
-1405868.6632130835	1108740.8100240277
-1432394.487047293	1108702.6281156228
-1458920.3108815022	1108663.1684595344
-1485446.1347157112	1108622.3719423546
-1511971.9585499207	1108580.1758451194
-1538497.78238413	1108536.5136554625
-1565023.6062183394	1108491.3147410317
-1591549.4300525486	1108444.5039823018
-1618075.253886758	1108396.0015109105
-1644601.0777209667	1108345.7222844253
-1671126.9015551761	1108293.5755904652
-1697652.7253893851	1108239.4666271931
-1724178.5492235944	1108183.288492134
-1750704.3730578034	1108124.9323777491
-1777230.1968920128	1108064.2800768614
-1803756.0207262216	1108001.2048742299
-1830281.8445604306	1107935.5708198135
-1856807.66839464	1107867.2318491533
-1883333.4922288489	1107796.0308431385
-1909859.316063058	1107721.7985537583
-1936385.139897267	1107644.3523860541
-1962910.9637314763	1107563.495071326
-1989436.7875656853	1107479.0131352458
-2015962.6113998946	1107390.675187272
-2042488.435234104	1107298.2299352614
-2069014.2590683128	1107201.4040271952
-2095540.0829025218	1107099.8995033747
-2122065.906736731	1106993.3908771086
-2148591.7305709403	1106881.5255445577
-2175117.554405149	1106763.906146549
-2201643.3782393583	1106640.1056296837
-2228169.2020735675	1106509.6496470612
-2254695.0259077763	1106372.0135496564
-2281220.8497419856	1106226.615237836
-2307746.673576195	1106072.8066554393
-2334272.497410404	1105909.8637950732
-2360798.321244613	1105736.979624323
-2387324.1450788225	1105553.2311171854
-2413849.9689130313	1105357.5870975666
-2440375.7927472405	1105148.8703955316
-2466901.6165814493	1104925.734291961
-2493427.4404156585	1104686.6284501797
-2519953.2642498678	1104429.7638808799
-2546479.088084077	1104153.0286649356
-2573004.911918286	1103853.9511781489
-2599530.735752495	1103529.579684055
-2626056.5595867042	1103176.3588634897
-2652582.3834209135	1102789.9260229792
-2679108.2072551223	1102364.8503358304
-2705634.0310893315	1101894.244200322
-2732159.854923541	1101369.061408458
-2758685.67875775	1100777.1523576572
-2785211.5025919587	1100101.1518041824
-2811737.326426168	1099315.0031821674
-2838263.150260377	1098374.75964083
-2864788.974094586	1097191.9987687725
-2891314.7979287948	1095481.5734126992
-2917840.6217630045	-1110267.113745384
-2944366.4455972137	-1110268.9644000195
-2970892.269431422	-1110270.796345614
-2997418.093265632	-1110272.60736507
-3023943.917099841	-1110274.3978384836
-3050469.74093405	-1110276.1680749592
-3076995.564768259	-1110277.9183790372
-3103521.3886024687	-1110279.6490494176
-3130047.2124366774	-1110281.360379333
-3156573.0362708867	-1110283.0526566727
-3183098.8601050954	-1110284.7261633608
-3209624.683939305	-1110286.38117677
-3236150.5077735144	-1110288.017968987
-3262676.331607723	-1110289.636806734
-3289202.1554419324	-1110291.2379526775
-3315727.979276142	-1110292.8216639657
-3342253.803110351	-1110294.3881935598
-3368779.6269445596	-1110295.9377890802
-3395305.450778769	-1110297.4706944746
-3421831.274612978	-1110298.9871490092
-3448357.098447187	-1110300.4873877168
-3474882.922281396	-1110301.9716414048
-3501408.7461156053	-1110303.44013682
-3527934.5699498146	-1110304.8930966235
-3554460.3937840234	-1110306.3307396001
-3580986.2176182326	-1110307.753280696
-3607512.041452442	-1110309.1609310808
-3634037.865286651	-1110310.5538982337
-3660563.68912086	-1110311.9323862237
-3687089.51295507	-1110313.2965948328
-3713615.3367892783	-1110314.646721709
-3740141.1606234876	-1110315.9829597718
-3766666.9844576963	-1110317.3054994084
-3793192.8082919056	-1110318.6145275165
-3819718.632126115	-1110319.9102278587
-3846244.455960324	-1110321.192781062
-3872770.279794533	-1110322.4623646853
-3899296.103628742	-1110323.719153342
-3925821.9274629517	-1110324.963318662
-3952347.75129716	-1110326.1950294191
-3978873.5751313693	-1110327.4144517244
