H (A/m)	M (A/m)
318309.8860105166	871399.1202188744
291784.0621763074	871385.4687802722
265258.2383420982	871371.4153573719
238732.414507889	871356.9438676975
212206.5906736798	871342.0374082894
185680.76683947057	871326.6782046139
159154.9430052614	871310.8475550705
132629.1191710522	871294.5257735557
106103.29533684293	871277.6921236401
79577.47150263375	871260.324749404
53051.64766842457	871242.4006041536
26525.82383421531	871223.8953696535
6.1733682846189024e-09	871204.7833666094
-26525.823834202976	871185.03746648
-53051.64766841223	871164.6289873115
-79577.47150262143	871143.5275853543
-106103.2953368306	871121.7011364213
-132629.11917103978	871099.1156068466
-159154.94300524905	871075.7349143013
-185680.76683945823	871051.5207763225
-212206.5906736675	871026.4325409872
-238732.4145078767	871000.427010429
-265258.23834208585	870973.4582448838
-291784.06217629503	870945.4773396092
-318309.8860105043	870916.432197398
-344835.7098447135	870886.2672625629
-371361.5336789227	870854.9232445592
-397887.3575131319	870822.3367977394
-424413.18134734116	870788.4401894648
-450939.00518155034	870753.1609022184
-477464.8290157596	870716.4212437038
-503990.65284996876	870678.1378451588
-530516.476684178	870638.2212003049
-557042.3005183872	870596.5750312873
-583568.1243525964	870553.095731926
-610093.9481868056	870507.6715753519
-636619.7720210148	870460.1820285487
-663145.595855224	870410.4982072351
-689671.4196894332	870358.476404533
-716197.2435236424	870303.9649591594
-742723.0673578517	870246.7979360967
-769248.8911920608	870186.7948564768
-795774.7150262699	870123.7591238016
-822300.5388604793	870057.4762158418
-848826.3626946885	869987.7116041185
-875352.1865288978	869914.2083711451
-901878.0103631071	869836.6845103621
-928403.8341973164	869754.8297817756
-954929.6580315257	869668.3020813203
-981455.4818657349	869576.7232747009
-1007981.3056999443	869479.6742490167
-1034507.1295341535	869376.6893546813
-1061032.9533683627	869267.2525789152
-1087558.7772025722	869150.7782587481
-1114084.6010367814	869026.6176020959
-1140610.424870991	868894.0373164831
-1167136.2487052	868752.2084020985
-1193662.0725394094	868600.1896678327
-1220187.8963736186	868436.9107372186
-1246713.7202078279	868261.1352047325
-1273239.5440420373	868071.4461197942
-1299765.3678762466	867866.1966493934
-1326291.1917104558	867643.4625910118
-1352817.015544665	867400.983089331
-1379342.8393788743	867136.060772276
-1405868.6632130835	866845.4691827277
-1432394.487047293	866525.2883870143
-1458920.3108815022	866170.7007204602
-1485446.1347157112	865775.665770433
-1511971.9585499207	865332.5097025818
-1538497.78238413	864831.1731510089
-1565023.6062183394	864258.1707131291
-1591549.4300525486	863594.5261033355
-1618075.253886758	862812.1733842111
-1644601.0777209667	861866.1138795348
-1671126.9015551761	860673.6740052951
-1697652.7253893851	859035.0334132962
-1724178.5492235944	-871793.172617091
-1750704.3730578034	-871797.0843575274
-1777230.1968920128	-871800.9222434917
-1803756.0207262216	-871804.6870700098
-1830281.8445604306	-871808.3792505895
-1856807.66839464	-871812.0131342167
-1883333.4922288489	-871815.5833161898
-1909859.316063058	-871819.0809812055
-1936385.139897267	-871822.5185175989
-1962910.9637314763	-871825.8946373669
-1989436.7875656853	-871829.2108812246
-2015962.6113998946	-871832.4686597249
-2042488.435234104	-871835.6693433376
-2069014.2590683128	-871838.8142622373
-2095540.0829025218	-871841.9047084361
-2122065.906736731	-871844.9419355795
-2148591.7305709403	-871847.9271622824
-2175117.554405149	-871850.8615721358
-2201643.3782393583	-871853.7463149957
-2228169.2020735675	-871856.5825086929
-2254695.0259077763	-871859.3712392141
-2281220.8497419856	-871862.1135625709
-2307746.673576195	-871864.8105054229
-2334272.497410404	-871867.4630660063
-2360798.321244613	-871870.0722153978
-2387324.1450788225	-871872.6388980958
-2413849.9689130313	-871875.1640328786
-2440375.7927472405	-871877.6485139077
-2466901.6165814493	-871880.0932113464
-2493427.4404156585	-871882.4989720227
-2519953.2642498678	-871884.8666203985
-2546479.088084077	-871887.1969592017
-2573004.911918286	-871889.4907700267
-2599530.735752495	-871891.7488140748
-2626056.5595867042	-871893.9718328033
-2652582.3834209135	-871896.1605484582
-2679108.2072551223	-871898.315664762
-2705634.0310893315	-871900.4378674594
-2732159.854923541	-871902.5278248427
-2758685.67875775	-871904.586188377
-2785211.5025919587	-871906.6135933734
-2811737.326426168	-871908.6106578273
-2838263.150260377	-871910.5779859668
-2864788.974094586	-871912.5161665041
-2891314.7979287948	-871914.4257735077
-2917840.6217630045	-871916.3073671255
-2944366.4455972137	-871918.1614936824
-2970892.269431422	-871919.9871881955
-2997418.093265632	-871921.7894638067
-3023943.917099841	-871923.5628941344
-3050469.74093405	-871925.3137985655
-3076995.564768259	-871927.0369421176
-3103521.3886024687	-871928.7384134191
-3130047.2124366774	-871930.4131585392
-3156573.0362708867	-871932.0657543556
-3183098.8601050954	-871933.6952156436
-3209624.683939305	-871935.302003145
-3236150.5077735144	-871936.8865355314
-3262676.331607723	-871938.4492225733
-3289202.1554419324	-871939.9904648536
-3315727.979276142	-871941.5106537356
-3342253.803110351	-871943.0101705859
-3368779.6269445596	-871944.4893903595
-3395305.450778769	-871945.9486779623
-3421831.274612978	-871947.388390507
-3448357.098447187	-871948.8088771057
-3474882.922281396	-871950.210479172
-3501408.7461156053	-871951.5935305146
-3527934.5699498146	-871952.9583577082
-3554460.3937840234	-871954.3052796507
-3580986.2176182326	-871955.6346091422
-3607512.041452442	-871956.9466515414
-3634037.865286651	-871958.2417059744
-3660563.68912086	-871959.5200645645
-3687089.51295507	-871960.782013699
-3713615.3367892783	-871962.0278334412
-3740141.1606234876	-871963.257797906
-3766666.9844576963	-871964.4721754487
-3793192.8082919056	-871965.6712287179
-3819718.632126115	-871966.8552148817
-3846244.455960324	-871968.0243858228
-3872770.279794533	-871969.1789877526
-3899296.103628742	-871970.3192622442
-3925821.9274629517	-871971.4454457073
-3952347.75129716	-871972.5577697277
-3978873.5751313693	-871973.6564611082
