UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
242,2019-05a,ETH-2,-4.552,25.420,-5.416000,-4.847000,-10.888000,-10.211000,-45.177000,-10.161461,20.467246,-0.567815,-0.545823,-30.421418,0.212144
243,2019-05a,ETH-4,-4.552,25.420,-5.506000,-4.996000,-10.944000,-9.993000,4.525000,-10.252138,20.314806,-0.383943,-0.026273,20.447260,0.459996
244,2019-05a,CA5_07,-4.552,25.420,5.496000,5.463000,10.851000,11.141000,95.058000,1.121164,31.004390,-0.218137,0.183191,77.087589,0.666010
245,2019-05a,CA5_07,-4.552,25.420,5.981000,5.836000,11.715000,11.414000,13.465000,1.625825,31.385395,-0.225899,-0.288634,-4.404418,0.654857
246,2019-05a,CA5_07,-4.552,25.420,5.417000,5.562000,10.842000,10.591000,-54.492000,1.033068,31.105996,-0.242792,-0.557674,-70.110312,0.632790
247,2019-05a,CA5_07,-4.552,25.420,5.829000,5.686000,11.425000,11.080000,5.762000,1.468884,31.232077,-0.210073,-0.320629,-11.522845,0.676418
248,2019-05a,ETH-1,-4.552,25.420,6.564000,11.892000,17.956000,23.493000,-5.880000,2.025911,37.588250,-0.575678,-0.422272,-35.456697,0.178456
249,2019-05a,ETH-2,-4.552,25.420,-5.422000,-4.818000,-10.898000,-10.024000,-60.541000,-10.168950,20.496970,-0.600331,-0.415256,-46.071340,0.168329
250,2019-05a,ETH-3,-4.552,25.420,6.272000,12.321000,18.449000,24.884000,107.291000,1.698009,38.028428,-0.209061,0.088051,73.784718,0.672159
251,2019-05a,ETH-4,-4.552,25.420,-5.519000,-4.978000,-10.982000,-10.490000,-104.708000,-10.266702,20.333276,-0.426645,-0.564438,-90.536799,0.402476
252,2019-05a,CA25,-4.552,25.420,3.167000,1.769000,4.764000,3.063000,-45.392000,-1.231915,27.225378,-0.246922,-0.476419,-51.901659,0.632088
253,2019-05a,CA25,-4.552,25.420,3.170000,1.843000,4.800000,3.449000,-16.997000,-1.231443,27.301182,-0.286795,-0.239490,-23.845112,0.578322
254,2019-05a,CA25,-4.552,25.420,3.200000,1.887000,4.852000,3.563000,55.488000,-1.201002,27.346189,-0.309068,-0.213730,48.011069,0.548262
255,2019-05a,CA25,-4.552,25.420,3.157000,1.807000,4.752000,3.066000,-88.016000,-1.244009,27.264331,-0.285868,-0.549255,-94.292895,0.579610
256,2019-05a,CA25,-4.552,25.420,3.204000,1.867000,4.879000,3.721000,30.166000,-1.195987,27.325691,-0.266696,-0.016401,22.904229,0.605346
257,2019-05a,ETH-1,-4.552,25.420,6.568000,11.911000,18.017000,23.417000,30.171000,2.029487,37.607705,-0.538337,-0.534030,-0.519385,0.228732
258,2019-05a,ETH-2,-4.552,25.420,-5.411000,-4.831000,-10.878000,-9.891000,-15.290000,-10.156710,20.483626,-0.578692,-0.254846,-0.109500,0.197477
259,2019-05a,ETH-3,-4.552,25.420,6.293000,12.451000,18.553000,24.739000,61.483000,1.715675,38.161560,-0.254719,-0.310213,29.080254,0.610542
260,2019-05a,ETH-4,-4.552,25.420,-5.521000,-4.991000,-10.966000,-10.585000,-73.592000,-10.268357,20.319963,-0.395561,-0.634277,-58.902099,0.444356
261,2019-05a,ETH-1,-4.552,25.420,6.538000,11.898000,17.891000,22.878000,-75.601000,1.997898,37.594457,-0.618690,-1.034749,-103.089146,0.120540
262,2019-05a,ETH-2,-4.552,25.420,-5.412000,-4.783000,-10.777000,-9.521000,5.796000,-10.159558,20.532803,-0.522997,0.022285,21.205871,0.272456
263,2019-05a,ETH-3,-4.552,25.420,6.279000,12.328000,18.401000,24.794000,81.265000,1.705234,38.035583,-0.270153,-0.013601,48.524237,0.589862
264,2019-05a,ETH-4,-4.552,25.420,-5.500000,-4.930000,-10.866000,-10.225000,-55.717000,-10.248172,20.382408,-0.376521,-0.393224,-40.880793,0.469937
265,2019-05a,CA25,-4.552,25.420,3.273000,1.920000,5.005000,3.947000,98.569000,-1.124191,27.379828,-0.264276,0.102942,90.631729,0.608507
266,2019-05a,CA25,-4.552,25.420,3.214000,1.902000,4.902000,3.129000,-84.435000,-1.186592,27.361524,-0.288433,-0.676020,-90.960999,0.576033
267,2019-05a,CA25,-4.552,25.420,3.144000,1.741000,4.656000,2.973000,-79.094000,-1.255465,27.196746,-0.303267,-0.510230,-85.301253,0.556237
268,2019-05a,CA25,-4.552,25.420,3.187000,1.901000,4.946000,3.890000,98.318000,-1.215415,27.360562,-0.215922,0.084090,90.522777,0.673722
269,2019-05a,CA25,-4.552,25.420,3.197000,1.811000,4.791000,3.043000,-58.644000,-1.201400,27.268336,-0.292108,-0.580153,-65.170104,0.571168
270,2019-05a,ETH-1,-4.552,25.420,6.569000,11.912000,17.999000,23.675000,49.110000,2.030520,37.608728,-0.558005,-0.284044,17.852339,0.202241
271,2019-05b,ETH-2,-4.552,25.416,-5.413000,-4.814000,-10.840000,-10.069000,-82.651000,-10.167730,20.487956,-0.555008,-0.468727,-68.538222,0.204647
272,2019-05b,ETH-3,-4.552,25.416,6.265000,12.323000,18.431000,24.526000,-13.653000,1.700235,38.046806,-0.221499,-0.265238,-43.496177,0.645463
273,2019-05b,ETH-4,-4.552,25.416,-5.355000,-4.794000,-10.555000,-9.735000,-87.868000,-10.106382,20.508346,-0.346942,-0.171675,-73.929617,0.466505
274,2019-05b,CA90,-4.552,25.416,3.255000,-7.952000,-4.934000,-16.826000,-148.320000,-0.771707,17.247794,-0.448081,-1.001061,-137.841570,0.343432
275,2019-05b,CA90,-4.552,25.416,3.250000,-8.061000,-4.983000,-16.597000,-71.044000,-0.773006,17.135951,-0.384164,-0.548760,-59.406725,0.423774
276,2019-05b,CA90,-4.552,25.416,3.240000,-8.120000,-5.037000,-16.762000,-30.175000,-0.781517,17.075429,-0.369672,-0.597568,-17.900517,0.441959
277,2019-05b,CA90,-4.552,25.416,3.249000,-8.096000,-4.978000,-16.364000,-27.247000,-0.772775,17.100037,-0.343429,-0.241407,-14.991715,0.475003
278,2019-05b,CA90,-4.552,25.416,3.279000,-8.071000,-4.895000,-15.891000,33.823000,-0.741589,17.125622,-0.315650,0.188928,46.762487,0.509997
279,2019-05b,ETH-1,-4.552,25.416,6.522000,11.839000,17.870000,23.218000,-26.167000,1.993193,37.549531,-0.565626,-0.586157,-55.000847,0.212301
280,2019-05b,ETH-2,-4.552,25.416,-5.395000,-4.831000,-10.814000,-9.774000,-32.009000,-10.147829,20.470469,-0.530614,-0.136707,-17.103098,0.235342
281,2019-05b,ETH-3,-4.552,25.416,6.286000,12.389000,18.474000,24.315000,-19.490000,1.720285,38.114486,-0.264894,-0.601451,-49.299522,0.590923
282,2019-05b,ETH-4,-4.552,25.416,-5.515000,-4.993000,-10.959000,-10.576000,-79.119000,-10.270278,20.304502,-0.392733,-0.621169,-64.519062,0.408625
283,2019-05b,ETH-1,-4.552,25.416,6.538000,11.847000,17.881000,23.114000,-53.623000,2.010027,37.557703,-0.578984,-0.703539,-81.673737,0.195511
284,2019-05b,ETH-2,-4.552,25.416,-5.418000,-4.840000,-10.879000,-10.007000,-46.552000,-10.172117,20.461286,-0.563559,-0.353894,-31.828975,0.193865
285,2019-05b,ETH-3,-4.552,25.416,6.268000,12.372000,18.442000,24.112000,-38.647000,1.701642,38.097083,-0.261352,-0.765956,-67.825582,0.595354
286,2019-05b,CA90,-4.552,25.416,3.239000,-8.130000,-5.046000,-16.705000,-9.641000,-0.782216,17.065170,-0.367776,-0.519478,2.914307,0.444336
287,2019-05b,CA90,-4.552,25.416,3.264000,-8.087000,-4.967000,-16.227000,-16.904000,-0.757052,17.109238,-0.356712,-0.120306,-4.552012,0.458308
288,2019-05b,CA90,-4.552,25.416,3.240000,-8.084000,-4.965000,-16.082000,-10.674000,-0.782856,17.112372,-0.333012,0.021019,1.775833,0.488113
289,2019-05b,CA90,-4.552,25.416,3.255000,-8.131000,-5.008000,-16.770000,-42.217000,-0.765050,17.064107,-0.345049,-0.583533,-30.089229,0.472944
290,2019-05b,ETH-1,-4.552,25.416,6.553000,11.876000,17.910000,23.156000,-49.117000,2.025016,37.587428,-0.594037,-0.719797,-77.367913,0.176603
291,2019-05b,ETH-2,-4.552,25.416,-5.406000,-4.825000,-10.802000,-9.639000,18.189000,-10.159828,20.476652,-0.513009,-0.012451,33.867830,0.257490
292,2019-05b,ETH-3,-4.552,25.416,6.252000,12.344000,18.406000,24.268000,-49.589000,1.685545,38.068387,-0.253106,-0.558461,-78.369769,0.605697
293,2019-05b,ETH-1,-4.552,25.416,6.596000,11.990000,18.107000,25.424000,155.941000,2.066850,37.704314,-0.555376,1.269656,121.298456,0.225365
294,2019-05b,ETH-2,-4.552,25.416,-5.399000,-4.779000,-10.821000,-9.163000,83.706000,-10.154042,20.523841,-0.584881,0.375693,100.285517,0.167095
295,2019-05b,ETH-3,-4.552,25.416,6.307000,12.441000,18.607000,25.620000,109.393000,1.740851,38.167800,-0.206357,0.569016,75.532687,0.664633
296,2019-05b,ETH-4,-4.552,25.416,-5.498000,-4.891000,-10.810000,-9.697000,30.694000,-10.255866,20.409135,-0.360519,0.061628,46.804999,0.449244
297,2019-05b,CA90,-4.552,25.416,3.254000,-8.067000,-5.007000,-16.339000,-3.597000,-0.768501,17.129785,-0.406440,-0.274455,8.892911,0.395744
298,2019-05b,CA90,-4.552,25.416,3.251000,-8.053000,-4.983000,-16.496000,-4.833000,-0.772233,17.144158,-0.393119,-0.462234,7.616676,0.412512
299,2019-05b,CA90,-4.552,25.416,3.267000,-7.926000,-4.900000,-16.435000,-25.291000,-0.759827,17.274447,-0.452019,-0.656150,-13.362306,0.338505
300,2019-05b,CA90,-4.552,25.416,3.271000,-7.995000,-4.887000,-15.481000,33.705000,-0.752979,17.203631,-0.374705,0.452315,46.494304,0.435740
301,2019-05b,ETH-1,-4.552,25.416,6.572000,11.899000,17.930000,23.222000,30.620000,2.044509,37.610986,-0.616196,-0.700766,-0.064694,0.148751
302,2019-05b,ETH-1,-4.552,25.416,6.552000,11.826000,17.897000,23.032000,-47.912000,2.025788,37.536121,-0.557221,-0.742153,-76.108025,0.222891
303,2019-05b,ETH-3,-4.552,25.416,6.261000,12.310000,18.376000,24.155000,-47.740000,1.696432,38.033475,-0.258769,-0.601593,-76.524615,0.598554
304,2019-05b,ETH-4,-4.552,25.416,-5.501000,-4.954000,-10.879000,-10.368000,-63.736000,-10.256739,20.344491,-0.364919,-0.489431,-48.979694,0.443661
305,2019-05b,CA90,-4.552,25.416,3.254000,-8.058000,-4.909000,-16.390000,-59.443000,-0.768836,17.139020,-0.316906,-0.344429,-47.670101,0.508407
306,2019-05b,CA90,-4.552,25.416,3.252000,-8.084000,-4.975000,-16.616000,-55.652000,-0.770010,17.112344,-0.355390,-0.521721,-43.780359,0.459964
307,2019-05b,CA90,-4.552,25.416,3.247000,-8.077000,-4.928000,-16.537000,-36.986000,-0.775623,17.119539,-0.309971,-0.455536,-24.888053,0.517115
308,2019-05b,CA90,-4.552,25.416,3.255000,-8.012000,-4.889000,-16.121000,-47.851000,-0.769476,17.186223,-0.343426,-0.163775,-36.021890,0.475072
309,2019-05b,CA90,-4.552,25.416,3.274000,-8.003000,-4.800000,-15.893000,-2.993000,-0.749470,17.195414,-0.282466,0.049777,9.355049,0.551797
310,2019-05b,ETH-1,-4.552,25.416,6.581000,11.881000,18.021000,23.850000,38.687000,2.054807,37.592494,-0.518593,-0.051874,7.787754,0.271557
311,2019-05b,ETH-2,-4.552,25.416,-5.428000,-4.869000,-10.917000,-10.016000,-61.334000,-10.181746,20.431550,-0.562955,-0.304718,-46.774439,0.194597
312,2019-05b,ETH-3,-4.552,25.416,6.264000,12.357000,18.385000,23.696000,-63.412000,1.697912,38.081699,-0.298643,-1.142251,-91.808635,0.548418
313,2019-05b,ETH-1,-4.552,25.416,6.525000,11.838000,17.827000,22.794000,-40.306000,1.996441,37.548498,-0.609949,-0.998318,-68.722360,0.156532
314,2019-05b,ETH-2,-4.552,25.416,-5.406000,-4.801000,-10.824000,-10.048000,-19.716000,-10.160719,20.501280,-0.558934,-0.473637,-4.668027,0.199721
315,2019-05b,ETH-3,-4.552,25.416,6.274000,12.346000,18.461000,24.396000,12.004000,1.709023,38.070388,-0.223606,-0.437513,-18.668629,0.642835
316,2019-05b,ETH-1,-4.552,25.416,6.524000,11.875000,17.877000,22.902000,-62.607000,1.994008,37.586469,-0.595762,-0.965896,-90.427431,0.174410
317,2019-05b,ETH-2,-4.552,25.416,-5.430000,-4.888000,-10.894000,-10.054000,-24.592000,-10.183181,20.412057,-0.518879,-0.304917,-9.423250,0.250040
318,2019-05b,ETH-3,-4.552,25.416,6.280000,12.359000,18.482000,24.513000,-11.823000,1.714967,38.083715,-0.221764,-0.349023,-41.803730,0.645167
319,2019-05b,ETH-4,-4.552,25.416,-5.520000,-5.024000,-10.984000,-11.052000,-96.561000,-10.274479,20.272701,-0.382197,-1.039713,-82.176486,0.421856
320,2019-05b,ETH-1,-4.552,25.416,6.538000,11.855000,17.930000,23.887000,53.754000,2.009732,37.565913,-0.538642,0.035653,22.504708,0.246278
321,2019-05b,ETH-2,-4.552,25.416,-5.447000,-4.883000,-10.953000,-10.499000,-73.870000,-10.201566,20.417227,-0.565809,-0.764341,-59.459732,0.190981
322,2019-05b,ETH-3,-4.552,25.416,6.284000,12.363000,18.442000,23.994000,16.309000,1.719102,38.087810,-0.269013,-0.863324,-14.537065,0.585720
323,2019-05b,ETH-4,-4.552,25.416,-5.532000,-4.995000,-11.012000,-10.862000,-105.749000,-10.288403,20.302489,-0.426695,-0.906030,-91.551122,0.365878
324,2019-05b,ETH-1,-4.552,25.416,6.542000,11.899000,17.939000,23.281000,-23.032000,2.012393,37.611056,-0.576632,-0.643146,-52.089205,0.198512
422,2019-06a,ETH-1,-4.558,25.429,6.561000,11.891000,17.988000,23.293000,-82.458000,2.023610,37.616656,-0.540217,-0.615624,-109.751820,0.260361
423,2019-06a,ETH-2,-4.558,25.429,-5.402000,-4.785000,-10.793000,-9.923000,-78.260000,-10.160185,20.531429,-0.547555,-0.379571,-64.144288,0.256309
424,2019-06a,ETH-3,-4.558,25.429,6.285000,12.371000,18.438000,23.944000,-78.962000,1.710621,38.109874,-0.281731,-0.927901,-106.931302,0.588867
425,2019-06a,ETH-4,-4.558,25.429,-5.503000,-4.949000,-10.883000,-10.414000,-80.197000,-10.262167,20.363364,-0.371824,-0.545934,-65.707353,0.479716
426,2019-06a,ETH-1,-4.558,25.429,6.566000,11.925000,17.994000,22.989000,-55.364000,2.027708,37.651535,-0.572465,-0.979657,-83.529142,0.219366
427,2019-06a,ETH-2,-4.558,25.429,-5.428000,-4.890000,-11.003000,-10.675000,-106.249000,-10.184108,20.423737,-0.629120,-0.928017,-92.348472,0.152662
428,2019-06a,ETH-3,-4.558,25.429,6.277000,12.362000,18.453000,24.002000,-49.406000,1.702392,38.100657,-0.250069,-0.853545,-78.248922,0.629113
429,2019-06a,ETH-4,-4.558,25.429,-5.488000,-4.947000,-10.906000,-10.324000,-52.757000,-10.246192,20.365382,-0.412599,-0.459055,-37.854359,0.427887
430,2019-06a,ETH-1,-4.558,25.429,6.541000,11.807000,17.836000,22.754000,-57.525000,2.005304,37.530502,-0.587397,-0.976174,-85.391937,0.200413
431,2019-06a,ETH-2,-4.558,25.429,-5.400000,-4.814000,-10.825000,-10.063000,-32.510000,-10.156969,20.501664,-0.553328,-0.462669,-17.639521,0.248976
432,2019-06a,ETH-3,-4.558,25.429,6.268000,12.309000,18.396000,24.352000,-6.592000,1.694713,38.046289,-0.245339,-0.407380,-36.625695,0.635137
433,2019-06a,ETH-4,-4.558,25.429,-5.518000,-4.983000,-10.964000,-10.510000,-65.791000,-10.276955,20.328508,-0.404551,-0.574594,-50.995443,0.438129
434,2019-06a,ETH-1,-4.558,25.429,6.556000,11.896000,17.909000,22.970000,-78.270000,2.018076,37.621799,-0.617513,-0.940950,-105.692349,0.162116
435,2019-06a,ETH-2,-4.558,25.429,-5.390000,-4.825000,-10.829000,-9.993000,-59.003000,-10.145861,20.490353,-0.556877,-0.369892,-44.529210,0.244466
436,2019-06a,ETH-3,-4.558,25.429,6.299000,12.405000,18.582000,24.761000,28.683000,1.724349,38.144733,-0.187742,-0.197903,-2.635786,0.708320
437,2019-06a,ETH-4,-4.558,25.429,-5.493000,-4.961000,-10.925000,-10.418000,-107.733000,-10.251022,20.351027,-0.412789,-0.525868,-93.665363,0.427649
438,2019-06a,ETH-1,-4.558,25.429,6.584000,11.889000,17.975000,23.324000,-12.605000,2.048294,37.614550,-0.574597,-0.581397,-41.996320,0.216659
439,2019-06a,ETH-3,-4.558,25.429,6.281000,12.350000,18.393000,23.568000,-76.495000,1.707114,38.088333,-0.301417,-1.253333,-104.498922,0.563851
440,2019-06a,ETH-4,-4.558,25.429,-5.524000,-4.968000,-10.997000,-11.132000,-134.000000,-10.283932,20.343915,-0.446495,-1.232953,-120.305106,0.384815
441,2019-06a,ETH-1,-4.558,25.429,6.572000,11.919000,17.992000,23.518000,-17.245000,2.034349,37.645364,-0.574748,-0.451199,-46.541640,0.216464
442,2019-06a,ETH-1,-4.558,25.429,6.545000,11.833000,17.883000,22.812000,-137.924000,2.008626,37.557174,-0.570595,-0.970863,-163.459499,0.221763
443,2019-06a,ETH-2,-4.558,25.429,-5.434000,-4.853000,-10.912000,-10.387000,-127.066000,-10.191901,20.461721,-0.567478,-0.711492,-113.548306,0.231005
444,2019-06a,ETH-3,-4.558,25.429,6.278000,12.335000,18.400000,23.894000,-101.177000,1.704456,38.072947,-0.276907,-0.905632,-128.404330,0.595007
445,2019-06a,ETH-4,-4.558,25.429,-5.501000,-4.938000,-10.941000,-10.599000,-131.623000,-10.260436,20.374648,-0.443378,-0.754872,-117.964517,0.388767
446,2019-06a,CA120,-4.558,25.429,1.671000,-13.887000,-12.386000,-28.103000,-102.753000,-2.253628,11.174710,-0.435030,-0.536630,-79.390537,0.399644
447,2019-06a,CA120,-4.558,25.429,1.678000,-13.858000,-12.341000,-27.864000,-98.929000,-2.247219,11.204454,-0.425596,-0.349648,-75.527285,0.411628
448,2019-06a,CA120,-4.558,25.429,1.670000,-13.893000,-12.408000,-28.241000,-132.237000,-2.254474,11.168555,-0.450287,-0.666384,-109.630645,0.380254
449,2019-06a,CA120,-4.558,25.429,1.652000,-13.961000,-12.477000,-28.583000,-153.313000,-2.271199,11.098816,-0.433818,-0.880298,-131.121317,0.401201
450,2019-06a,ETH-1,-4.558,25.429,6.574000,11.903000,17.924000,22.809000,-62.104000,2.037078,37.628940,-0.628020,-1.112007,-90.037014,0.148757
451,2019-06a,ETH-2,-4.558,25.429,-5.398000,-4.821000,-10.889000,-10.370000,-92.349000,-10.154569,20.494476,-0.613155,-0.758589,-78.387494,0.172935
452,2019-06a,ETH-3,-4.558,25.429,6.302000,12.470000,18.570000,24.469000,-37.972000,1.725166,38.211429,-0.265703,-0.611123,-67.382072,0.609219
453,2019-06a,ETH-1,-4.558,25.429,6.549000,11.838000,17.862000,22.627000,-80.873000,2.012722,37.562295,-0.600167,-1.161433,-108.110841,0.184175
454,2019-06a,ETH-2,-4.558,25.429,-5.417000,-4.840000,-10.870000,-10.202000,-72.520000,-10.174194,20.475022,-0.555501,-0.550795,-58.198976,0.246223
455,2019-06a,ETH-3,-4.558,25.429,6.274000,12.355000,18.415000,23.732000,-89.094000,1.699440,38.093481,-0.277500,-1.103177,-116.717901,0.594249
456,2019-06a,ETH-4,-4.558,25.429,-5.485000,-4.916000,-10.819000,-10.128000,-55.223000,-10.244133,20.397188,-0.358405,-0.323390,-40.420985,0.496763
457,2019-06a,ETH-1,-4.558,25.429,6.578000,11.902000,18.014000,23.332000,-38.394000,2.041395,37.627905,-0.542786,-0.599263,-67.035299,0.257090
458,2019-06a,ETH-2,-4.558,25.429,-5.419000,-4.911000,-10.967000,-10.436000,-142.960000,-10.173699,20.402166,-0.581338,-0.644483,-129.602741,0.213396
459,2019-06a,ETH-3,-4.558,25.429,6.272000,12.342000,18.444000,23.968000,-110.616000,1.697778,38.080145,-0.234360,-0.847242,-137.563641,0.649084
460,2019-06a,ETH-4,-4.558,25.429,-5.513000,-5.009000,-10.993000,-10.934000,-161.414000,-10.270640,20.301815,-0.413367,-0.950641,-148.093698,0.426927
461,2019-06a,ETH-1,-4.558,25.429,6.562000,11.835000,17.862000,23.134000,-54.908000,2.026742,37.559187,-0.610569,-0.660301,-82.922578,0.170951
462,2019-06a,ETH-2,-4.558,25.429,-5.426000,-4.844000,-10.936000,-10.271000,-127.564000,-10.183675,20.470938,-0.608909,-0.612434,-114.077357,0.178342
463,2019-06a,ETH-3,-4.558,25.429,6.292000,12.369000,18.440000,24.088000,-43.822000,1.718184,38.107806,-0.285001,-0.783450,-72.861678,0.584711
464,2019-06a,ETH-4,-4.558,25.429,-5.517000,-5.012000,-10.955000,-10.781000,-145.502000,-10.274809,20.298746,-0.367849,-0.790072,-131.920084,0.484783
465,2019-06a,ETH-1,-4.558,25.429,6.566000,11.882000,17.969000,23.397000,-37.437000,2.029292,37.607409,-0.555253,-0.496274,-66.058665,0.241250
466,2019-06a,ETH-1,-4.558,25.429,6.554000,11.818000,17.854000,22.655000,-271.246000,2.018809,37.541760,-0.593721,-1.094596,-292.818513,0.192370
467,2019-06a,ETH-2,-4.558,25.429,-5.432000,-4.862000,-10.964000,-10.616000,-178.022000,-10.189427,20.452480,-0.613210,-0.924659,-165.280333,0.172880
468,2019-06a,ETH-3,-4.558,25.429,6.278000,12.338000,18.462000,24.321000,-59.180000,1.704346,38.076026,-0.218957,-0.494898,-87.684825,0.668662
469,2019-06a,ETH-4,-4.558,25.429,-5.501000,-4.967000,-10.900000,-10.401000,-107.942000,-10.259359,20.344888,-0.373301,-0.496644,-93.859153,0.477842
470,2019-06a,CA120,-4.558,25.429,1.651000,-13.972000,-12.482000,-28.189000,-173.556000,-2.271859,11.087530,-0.426884,-0.452761,-151.875388,0.410016
471,2019-06a,CA120,-4.558,25.429,1.660000,-13.922000,-12.411000,-28.321000,-224.986000,-2.264093,11.138819,-0.414125,-0.689878,-204.741456,0.426224
472,2019-06a,CA120,-4.558,25.429,1.681000,-13.909000,-12.315000,-27.915000,-119.216000,-2.242108,11.152111,-0.351532,-0.298692,-96.252179,0.505774
473,2019-06a,CA120,-4.558,25.429,1.667000,-13.912000,-12.418000,-28.287000,-222.298000,-2.256976,11.149065,-0.438382,-0.675180,-202.005086,0.395389
474,2019-06a,CA120,-4.558,25.429,1.683000,-13.911000,-12.364000,-27.792000,-169.467000,-2.239893,11.150054,-0.401190,-0.168142,-147.811739,0.442657
475,2019-06a,ETH-1,-4.558,25.429,6.550000,11.834000,17.887000,22.878000,-141.487000,2.013939,37.558188,-0.572760,-0.908373,-166.922988,0.219010
476,2019-06a,ETH-2,-4.558,25.429,-5.404000,-4.838000,-10.848000,-9.892000,-72.021000,-10.160358,20.477045,-0.548724,-0.241791,-57.709120,0.254833
477,2019-06a,ETH-4,-4.558,25.429,-5.501000,-4.999000,-10.954000,-10.719000,-171.421000,-10.258172,20.312050,-0.396271,-0.753557,-158.287101,0.448652
478,2019-06a,ETH-1,-4.558,25.429,6.547000,11.836000,17.838000,22.973000,-108.746000,2.010656,37.560248,-0.619741,-0.819532,-135.152649,0.159297
479,2019-06a,ETH-2,-4.558,25.429,-5.403000,-4.818000,-10.852000,-10.102000,-80.042000,-10.160031,20.497566,-0.573549,-0.494013,-65.891715,0.223276
480,2019-06a,ETH-3,-4.558,25.429,6.270000,12.327000,18.392000,24.293000,-74.246000,1.696191,38.064756,-0.268793,-0.500499,-102.267583,0.605323
481,2019-06a,ETH-4,-4.558,25.429,-5.520000,-4.991000,-10.957000,-10.725000,-155.333000,-10.278798,20.320303,-0.387501,-0.775685,-141.940171,0.459802
482,2019-06a,CA120,-4.558,25.429,1.666000,-13.898000,-12.412000,-28.396000,-123.662000,-2.258568,11.163434,-0.445235,-0.815649,-100.819470,0.386676
483,2019-06a,CA120,-4.558,25.429,1.661000,-13.909000,-12.390000,-28.237000,-88.451000,-2.263508,11.152157,-0.406858,-0.629840,-64.665185,0.435458
484,2019-06a,CA120,-4.558,25.429,1.663000,-13.932000,-12.423000,-28.174000,-99.282000,-2.260510,11.128550,-0.419390,-0.518426,-75.738401,0.419533
485,2019-06a,CA120,-4.558,25.429,1.682000,-13.861000,-12.353000,-28.144000,-109.275000,-2.242827,11.201366,-0.438867,-0.631493,-86.140403,0.394760
486,2019-06a,CA120,-4.558,25.429,1.667000,-13.938000,-12.474000,-28.417000,-113.848000,-2.256007,11.122384,-0.469145,-0.756181,-90.678130,0.356293
487,2019-06a,ETH-1,-4.558,25.429,6.547000,11.864000,17.904000,23.053000,-58.005000,2.009625,37.588981,-0.582129,-0.796694,-85.964742,0.207097
488,2019-06a,ETH-2,-4.558,25.429,-5.423000,-4.882000,-10.942000,-10.398000,-120.923000,-10.179055,20.431936,-0.580563,-0.664356,-107.269583,0.214377
489,2019-06a,ETH-3,-4.558,25.429,6.286000,12.376000,18.454000,24.355000,-33.936000,1.711507,38.115003,-0.271905,-0.536756,-63.282697,0.601355
490,2019-06a,ETH-4,-4.558,25.429,-5.521000,-5.022000,-11.005000,-10.907000,-126.083000,-10.278718,20.288493,-0.404359,-0.897262,-112.171086,0.438380
491,2019-06a,ETH-1,-4.558,25.429,6.549000,11.808000,17.802000,22.660000,-123.263000,2.013827,37.531509,-0.629947,-1.069967,-149.195065,0.146330
492,2019-06a,ETH-2,-4.558,25.429,-5.394000,-4.788000,-10.776000,-10.362000,-109.547000,-10.151514,20.528332,-0.535712,-0.816778,-95.912819,0.271362
493,2019-06a,ETH-3,-4.558,25.429,6.278000,12.322000,18.369000,23.890000,-51.553000,1.704935,38.059607,-0.294716,-0.883874,-80.260341,0.572373
494,2019-06a,ETH-4,-4.558,25.429,-5.513000,-4.977000,-10.962000,-10.852000,-126.992000,-10.271828,20.334654,-0.413641,-0.932077,-113.180975,0.426573
495,2019-06a,ETH-1,-4.558,25.429,6.564000,11.879000,17.946000,23.091000,-49.716000,2.027262,37.604335,-0.572872,-0.789205,-77.965226,0.218856
496,2019-06a,ETH-3,-4.558,25.429,6.247000,12.272000,18.344000,23.792000,-71.476000,1.673606,38.008369,-0.238937,-0.880810,-99.463353,0.643285
497,2019-06a,ETH-4,-4.558,25.429,-5.507000,-4.979000,-10.952000,-10.757000,-149.372000,-10.265334,20.332587,-0.407781,-0.832107,-135.917172,0.434020
498,2019-06a,ETH-1,-4.558,25.429,6.553000,11.844000,17.867000,23.159000,-72.033000,2.016781,37.568443,-0.605182,-0.653661,-99.547116,0.177799
499,2019-06a,ETH-2,-4.558,25.429,-5.386000,-4.830000,-10.843000,-9.796000,-45.549000,-10.141396,20.485213,-0.570233,-0.160930,-30.862856,0.227491
500,2019-06a,ETH-3,-4.558,25.429,6.257000,12.343000,18.375000,23.949000,-87.850000,1.681692,38.081206,-0.287692,-0.867755,-115.475099,0.581301
501,2019-06a,ETH-4,-4.558,25.429,-5.507000,-5.023000,-10.976000,-10.521000,-95.964000,-10.263701,20.287434,-0.388580,-0.505346,-81.584588,0.458433
502,2019-06a,ETH-1,-4.558,25.429,6.574000,11.863000,17.918000,23.213000,-36.677000,2.038551,37.587892,-0.595069,-0.638449,-65.294690,0.190646
503,2019-06a,ETH-2,-4.558,25.429,-5.424000,-4.888000,-10.941000,-10.443000,-90.176000,-10.179902,20.425781,-0.572591,-0.697748,-76.033098,0.224510
504,2019-06a,ETH-3,-4.558,25.429,6.313000,12.381000,18.499000,25.070000,56.072000,1.740212,38.120071,-0.260260,0.150990,23.951861,0.616150
