,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.09116876170467289,2.2308633565749365,12.619937557821052,39.91502224692722,93.32030377235878,180.6733607699712,308.3055243877088,479.200666510736,694.3708559506525,952.8602359600058,1253.39908648541,1592.8463213796638,1964.066533094564,1964.0665330945635,2349.104018342498,2745.809109186686,3162.543066498422,3574.597159440899,3973.387316978819,4332.4719788592065,1.6608630369805473,182.56831714407303,1365.6553072266133,3987.7384248976578,1442.679878991087,1596.423513433375,4112.083268014323
x175,0.04433075036263396,1.1201784979635152,6.617760073002709,21.815165074895777,52.87015396185811,105.87739996427165,186.54449659929014,299.2253809900497,447.09685640425255,631.0865891388893,852.0131969858912,1109.1706211636322,1397.8160290147719,1397.8160290147716,1709.2364083357554,2040.1257314419136,2392.2834709105214,2751.7103292601314,3115.4839783533594,3473.781439496409,1.14442505338013,167.62943055700228,1324.0841362594967,6550.647923724817,883.8746799220324,1204.1245210859092,3954.6278850186736
x200,0.025009748956000537,0.6419645633114205,3.8688542865303566,13.026589238532221,32.209313734292145,65.69141694324858,117.79364361863637,192.04751958085794,291.8185787915046,418.74593709386284,574.5286801282264,758.870887968802,970.4486885892558,970.4486885892555,1206.0545930828112,1462.3273789417406,1737.8227341581116,2025.080409410662,2321.4939632162004,2618.744763326863,0.7202168444628633,148.48611851472023,1209.7294038555792,7539.257342845584,457.3246648535982,745.0843994368803,2811.01105924585
x225,0.014385700398401646,0.375540763813853,2.3041010508140434,7.877736085050618,19.728162138792705,40.72549905352604,73.76020250032872,121.45772901444867,186.17793686432032,269.80035325065273,373.6741101907137,498.42244944916774,643.4588501615376,643.4588501615373,809.1040444692105,993.2522192808194,1194.2902164861448,1409.6772690727564,1637.221989530735,1873.6576784244119,0.4183804228249989,128.2548880343311,1062.5218253155742,6099.1183303503785,209.8640892698033,389.4000865331077,1646.3661501506117
x250,0.0077855124825211616,0.20587839340660646,1.2775221610429983,4.399458851311896,11.071169648774216,22.96144697586217,41.790446542586885,69.2191615179486,106.77929768104978,155.8400762564667,217.46813621313518,292.3553396456193,380.5021105418557,380.5021105418556,482.5850485996861,597.684120243236,725.0710583287848,863.8620330468473,1012.8065415331088,1170.703264232444,0.22212459216069888,107.72969227306064,902.4986337168255,4466.399052402526,87.75721905488716,175.98963482339946,826.877112653889
x275,0.003929115781166028,0.10563239469947623,0.6683770885759808,2.3403970943006427,5.974750729665277,12.553507233590656,23.127953852340443,38.75526201110037,60.45330787583827,89.17644883094246,125.72859367365369,170.69578804454477,224.26949109056224,224.26949109056213,286.97784017041903,358.3999966998797,438.2108736452812,525.9705128531317,621.0407939336026,722.7329416372007,0.10644951283754886,86.65861002992379,732.3449774132754,2753.136326732706,33.65856253526469,70.08276431520189,356.0123705557932
x300,0.001796953197797304,0.049139491415974554,0.32004392014128075,1.1522118802986303,3.0148657664410767,6.471511682791915,12.144186497540213,20.673094061194092,32.69060481537226,48.80336136131037,69.55432716746485,95.3735518181372,126.48119095265638,126.48119095265633,163.2616260723859,205.56554982782598,253.29348849664046,306.24177584701164,364.12928667838696,426.58806694379587,0.045476642041529715,66.93637834110434,569.4195728341049,1369.3224174209267,11.73421022383189,25.191447666046656,131.2568035534334
x325,0.0006808323908580758,0.018848137249051017,0.12618081979592274,0.46604379845803184,1.2452700524992506,2.7180724583172426,5.169680004508376,8.898059498824015,14.204305346114898,21.38258991976073,30.71010202069114,42.422754217545126,56.677069524522956,56.67706952452291,73.68988764063369,93.45653655776124,115.99808967407537,141.25774914405986,169.1729388349705,199.61418255448538,0.017165287089015567,50.168832333220216,428.585036586032,547.8415681759008,3.7075685282033146,8.33437093535491,41.26106634360995
x350,0.00017925803899567012,0.005021869074521689,0.03466433675593181,0.1319323992314195,0.3616201654637124,0.8062107202488032,1.5613115039244387,2.7302893406048345,4.421663559393032,6.745388135627497,9.810604113726361,13.715692575295808,18.540761331737464,18.540761331737464,24.37680306852144,31.249360745743385,39.195004856276924,48.20848499538256,58.29376065881657,69.42596010091147,0.005540393811166584,36.95194312539098,316.0836961505056,174.00659959677174,1.077615233995125,2.512008965356615,10.985662192506535
x375,6.263351336830056e-06,0.0001757704108892281,0.0012785123252856358,0.005243699877758877,0.01563940128950643,0.03803890219750484,0.08028682529498198,0.1524979618037575,0.26700526191349006,0.4380337347219369,0.6817670731947277,1.0143745509772129,1.4532779675532166,1.453277967553216,2.014566934436404,2.7108417378732352,3.5545044814660813,4.551615037187118,5.707839371751112,7.02577283811242,0.0005784131948235954,26.968642065602815,230.3219010050274,36.67360557076148,0.231712467036761,0.5567710781778769,1.9901575703303336
x400,1.1892801762228223e-06,3.2343909419961895e-05,0.00023101607273783243,0.0009387522637686647,0.002786717442709379,0.006764541631162706,0.01427596001126596,0.027151475935785478,0.0476568632318461,0.07845811415096397,0.12265435307241583,0.18345702703863245,0.26446502181374454,0.2644650218137447,0.36916574489864545,0.5006577293422136,0.6621801233314372,0.8560466837142054,1.0846867990599776,1.3503822360346314,0.00019887606747045477,19.658815164772303,166.8653541507505,4.182240688952853,0.021901757616884423,0.057173136578598065,0.18614087323200124
