H (A/m)	M (A/m)
-2254695.0259077763	-917401.1434963408
-2281220.8497419856	-917403.872352758
-2307746.673576195	-917406.5583365625
-2334272.497410404	-917409.2023435786
-2360798.321244613	-917411.8052460391
-2387324.1450788225	-917414.367893839
-2413849.9689130313	-917416.8911148495
-2440375.7927472405	-917419.375715788
-2466901.6165814493	-917421.8224827552
-2493427.4404156585	-917424.2321817207
-2519953.2642498678	-917426.6055598148
-2546479.088084077	-917428.9433447578
-2573004.911918286	-917431.2462465559
-2599530.735752495	-917433.51495738
-2626056.5595867042	-917435.7501523179
-2652582.3834209135	-917437.9524897999
-2679108.2072551223	-917440.1226121737
-2705634.0310893315	-917442.2611461278
-2732159.854923541	-917444.3669152427
-2758685.67875775	-917446.4458785162
-2785211.5025919587	-917448.4915350764
-2811737.326426168	-917450.5114072852
-2838263.150260377	-917452.4992194904
-2864788.974094586	-917454.4622246912
-2891314.7979287948	-917456.394358288
-2917840.6217630045	-917458.3010754716
-2944366.4455972137	-917460.1811698924
-2970892.269431422	-917462.0351758105
-2997418.093265632	-917463.8635726466
-3023943.917099841	-917465.6668321689
-3050469.74093405	-917467.4454132377
-3076995.564768259	-917469.1997650104
-3103521.3886024687	-917470.9303264467
-3130047.2124366774	-917472.637526601
-3156573.0362708867	-917474.3217848932
-3183098.8601050954	-917475.9835112861
-3209624.683939305	-917477.6231066888
-3236150.5077735144	-917479.240963675
-3262676.331607723	-917480.8374639327
-3289202.1554419324	-917482.4129839164
-3315727.979276142	-917483.9678898248
-3342253.803110351	-917485.502540345
-3368779.6269445596	-917487.0172864337
-3395305.450778769	-917488.5124714292
-3421831.274612978	-917489.9884311549
-3448357.098447187	-917491.4454946787
-3474882.922281396	-917492.8839835282
-3501408.7461156053	-917494.3042126595
-3527934.5699498146	-917495.706490372
-3554460.3937840234	-917497.0911186265
-3580986.2176182326	-917498.4583925168
-3607512.041452442	-917499.8086014668
-3634037.865286651	-917501.1420287769
-3660563.68912086	-917502.458951865
-3687089.51295507	-917503.7596424134
-3713615.3367892783	-917505.0443665422
-3740141.1606234876	-917506.3133849099
-3766666.9844576963	-917507.5669529324
-3793192.8082919056	-917508.8053209236
-3819718.632126115	-917510.028733693
-3846244.455960324	-917511.2374316186
-3872770.279794533	-917512.4316501251
-3899296.103628742	-917513.6116199051
-3925821.9274629517	-917514.7775671021
-3952347.75129716	-917515.9297133257
-3978873.5751313693	-917517.0682758618
