UID,Session,Sample,d45,d46,d47,d48,d49
8946,Session10,KELE_BUK_4,4.586935,-1.792471667,2.493946667,-3.621948333,-41.56818667
8947,Session10,JOHN_HT_25C,4.711551667,6.74172,11.12149167,13.304055,-18.715155
8948,Session10,ETH-3,4.409338333,11.25275833,15.29731167,22.390135,-22.448045
8949,Session10,ETH-2,-7.270721667,-6.037815,-14.15035333,-12.23070667,-56.62580833
8950,Session10,KELE_GAWATUPA,-1.02244,7.867758333,6.283146667,15.60830833,-30.57801333
8951,Session10,IAEA-C2,-4.761341667,4.541233333,-0.825716667,8.75511,-46.01273833
8952,Session10,KELE_SZAL,-6.870726667,4.901788333,-2.638711667,9.827341667,-36.55770833
8953,Session10,ETH-4,-7.300065,-5.924238333,-13.86495333,-11.91210833,-58.08126333
8954,Session10,ETH-3,4.52227,11.64012,15.75298,23.23732667,-6.714411667
8957,Session11,ETH-3,4.564816667,11.73414333,15.90246833,23.39388833,-12.34988833
8958,Session11,ETH-4,-7.309108333,-5.91276,-13.846855,-11.86124333,-49.25330167
8959,Session11,IAEA-C1,4.922558333,10.02388167,14.31967667,19.89102667,-7.29825
8960,Session11,KELE_IGAL,2.84317,-1.394398333,1.051438333,-2.887006667,-24.08769167
8961,Session11,UWCP14_4C_4,-19.455975,5.367258333,-15.218355,10.6054,-32.21001
8962,Session11,KELE_CANARIAN,2.796005,3.041958333,5.456593333,5.919731667,-22.71125
8963,Session11,ETH-4,-7.49191,-6.599775,-14.664485,-13.236105,-43.47107667
8964,Session11,ETH-3,4.145928333,9.95547,13.74113833,19.90561833,0.717798333
8965,Session11,KELE_LAPIGNA,-8.208908333,6.232356667,-2.73396,12.44371,-24.15087
8966,Session11,UWCP14_21C_1,-15.23258833,0.182603333,-15.89750833,0.245843333,-38.96591667
8967,Session11,KELE_BUK_4,4.083111667,-3.38182,0.42407,-6.713518333,-30.79357
8968,Session11,ETH-2,-7.482073333,-6.915413333,-15.21962,-13.96517167,-45.82253167
8969,Session11,ETH-1,4.899268333,11.45569833,15.55590667,22.66182,-19.90300833
8970,Session11,UWCP14_50C_2,-15.21278,-4.667151667,-20.62760833,-9.274158333,-42.15054167
8971,Session11,KELE_NG_2,4.870101667,-13.35677333,-8.659325,-26.51357,-37.445835
8972,Session11,UWCP14_60C_2,-9.64038,-6.777148333,-17.00711,-13.55674,-47.45345333
8973,Session11,ETH-3,4.172678333,10.48477667,14.255335,21.00595167,-15.27943667
8974,Session11,ETH-1,4.546538333,10.30286167,14.07940167,20.45099167,-12.23731667
8975,Session11,KELE_TURA,5.468795,-10.57887667,-5.415228333,-21.125585,-44.27071
8976,Session11,UWCP14_4C_3,-17.34977333,6.152875,-12.31470667,12.17790167,-50.01492833
8977,Session11,KELE_SARTEANO,2.543813333,3.978951667,6.141443333,7.972636667,-27.36485667
8978,Session11,ETH-4,-7.665068333,-7.199176667,-15.48701667,-14.48925667,-50.83395
8979,Session11,ETH-2,-7.122463333,-5.41658,-13.411415,-11.06425667,-58.06915833
8980,Session11,UWCP14_80C_2,-3.961418333,-9.293706667,-13.66232333,-18.506175,-51.758295
8981,Session11,KELE_GAWATUPA,-1.532336667,5.933386667,3.888138333,11.87917167,-21.31956667
8982,Session11,IAEA-C2,-5.235055,2.900678333,-2.930683333,5.652926667,-25.12857667
8983,Session11,ETH-3,4.58297,11.94884667,16.12391,23.81788667,-11.04654833
8984,Session11,ETH-2,-7.746536667,-7.831698333,-16.39074333,-15.55043667,-51.52325667
8986,Session11,ETH-4,-7.39814,-6.099295,-14.10545833,-12.186235,-36.1576
8987,Session11,ETH-1,4.637456667,10.74533333,14.60534833,21.37697167,-5.903703333
8988,Session11,KELE_P5_SUMMER,7.218356667,-2.728756667,4.413405,-5.514258333,-16.06483833
8989,Session11,UWCP14_8C_CA_4,-14.26120333,2.913256667,-12.20916,5.78009,-26.61180667
8990,Session11,KELE_AQUA_BORRA,5.378665,5.709088333,10.75410833,11.31723333,-15.22292667
8991,Session11,ETH-1,4.278875,9.118406667,12.67188167,18.12349167,3.132883333
8992,Session11,ETH-3,3.935135,9.337141667,12.91783,18.64802333,-3.004508333
8993,Session11,UWCP14_20C_CA_11,-11.21089333,-0.131446667,-12.06575167,-0.153543333,-30.561855
8994,Session11,UWCP14_70C_CA_4,1.716766667,-8.627481667,-7.178606667,-17.129265,-37.07376
8995,Session11,UWCP14_50C_CA_11,-15.40749667,-4.836973333,-21.00470333,-9.716153333,-41.16132667
8996,Session11,ETH-2,-7.580206667,-7.193891667,-15.62699667,-14.48615,-39.09917833
8997,Session11,ETH-4,-7.840481667,-7.810891667,-16.22517333,-15.60512,-37.75588833
8998,Session11,UWCP14_8C_6,2.575781667,2.729391667,5.041153333,5.49631,-22.73638167
9002,Session12,ETH-3,4.469241667,11.56616167,15.65386333,23.05556667,-0.76041
9003,Session12,ETH-2,-7.240045,-5.766428333,-13.857605,-11.63146667,-40.22172667
9004,Session12,MERCK,-36.92736833,-2.417395,-40.80779167,-4.977541667,-56.631835
9005,Session12,BONI_IPGP_80_1,-4.0823,-2.020023333,-6.666918333,-4.200481667,-32.81964
9006,Session12,JOHN_HT_25C,4.604775,6.55604,10.86079667,13.01282667,-17.41468667
9007,Session12,KELE_IGAL,3.05529,-0.41835,2.241695,-1.062543333,-21.20065
9008,Session12,ETH-1,4.667356667,10.77460667,14.66552833,21.36845,-5.47952
9009,Session12,ETH-4,-7.438568333,-6.24428,-14.28810333,-12.71776667,-42.03213833
9010,Session12,BONI_IPGP_100_A3,-41.28631667,-3.84692,-46.70487167,-7.873816667,-61.81841833
9011,Session12,KELE_CANARIAN,2.418203333,1.95567,4.068623333,3.629903333,-16.16901667
9012,Session12,JOHN_HT_80C,3.184263333,-2.860715,-0.032036667,-5.758818333,-28.37040833
9013,Session12,ETH-3,4.062331667,9.703001667,13.42520167,19.47276333,9.597543333
9014,Session12,ETH-2,-7.539565,-6.912983333,-15.25827333,-13.97769,-39.272615
9015,Session12,BONI_IPGP_350_A9,-50.47677333,-18.78800833,-70.22326333,-37.23408333,-88.953105
9016,Session12,KELE_LAPIGNA,-7.997968333,7.227421667,-1.558473333,14.380175,-14.68028667
9017,Session12,KELE_BUK_4,4.349203333,-2.370846667,1.717851667,-4.940863333,-25.82670167
9018,Session12,ETH-2,-7.230281667,-5.81192,-13.85079667,-11.65997833,-43.80845333
9019,Session12,ETH-3,4.485365,11.49173667,15.63647167,22.915395,-4.648195
9020,Session12,UWCP14_4C_4,-19.32990333,6.057678333,-14.41244833,12.02102333,-27.12316833
9021,Session12,KELE_NG_2,5.363858333,-11.84433,-6.6308,-23.62831,-44.58769
9022,Session12,KELE_BEL-2b,7.480161667,1.712346667,8.999876667,3.390851667,-11.67770167
9023,Session12,ETH-1,4.697561667,10.83811167,14.80064,21.47201167,0.70397
9024,Session12,ETH-4,-7.52949,-6.685858333,-14.78325167,-13.432955,-38.86740167
9025,Session12,UWCP14_70C_CA_4,1.827336667,-7.259838333,-5.732781667,-14.44823167,-34.992845
9026,Session12,KELE_E1,4.558143333,-6.299073333,-2.003441667,-12.61020167,-26.66781
9027,Session12,IAEA-C1,5.099426667,10.81799,15.26321167,21.47068333,-3.831931667
9028,Session12,ETH-1,4.6684,10.79904,14.71479,21.32278833,-3.732791667
9029,Session12,ETH-3,4.409086667,11.38194833,15.4171,22.73698,-1.442085
9030,Session12,UWCP14_50C_7,1.988363333,-4.908291667,-3.223361667,-9.904703333,-26.94636167
9031,Session12,KELE_P5_WINTER,7.052405,-0.398521667,6.518341667,-0.896736667,-18.4649
9032,Session12,UWCP14_8C_2,-11.54099333,4.900096667,-7.462963333,9.75871,-25.78554667
9033,Session12,ETH-2,-7.241568333,-5.708616667,-13.79329,-11.65210333,-42.48238333
9034,Session12,ETH-4,-7.289503333,-5.668483333,-13.58889833,-11.40850333,-44.43043333
9035,Session12,KELE_AQUA_BORRA,5.265213333,5.4088,10.37181833,10.74185333,-10.39902833
9036,Session12,UWCP14_8C_6,3.021083333,4.376815,7.058206667,8.644696667,-12.75874833
9037,Session12,UWCP14_20C_CA_11,-10.714305,1.911513333,-9.549995,3.679921667,-28.25345833
9038,Session12,ETH-4,-7.342475,-5.859726667,-13.82504833,-11.70802833,-39.87013
9039,Session12,ETH-1,4.693356667,10.94460833,14.85783167,21.79650333,1.8787
9040,Session12,KELE_P5_SUMMER,7.355703333,-1.762471667,5.504591667,-3.543938333,-22.05641167
9041,Session12,KELE_P5_WINTER,7.064866667,-0.379825,6.585465,-0.752603333,-15.34877333
9042,Session12,UWCP14_8C_2,-11.62970167,4.742461667,-7.714068333,9.294458333,-28.79805833
9043,Session12,ETH-3,4.31313,11.09406,15.071855,22.14916,2.320933333
9044,Session12,ETH-2,-7.446695,-6.59906,-14.84771333,-13.365035,-39.73387167
9045,Session12,KELE_GAWATUPA,-1.205406667,7.467446667,5.739873333,14.78635333,-7.806826667
9046,Session12,IAEA-C2,-5.0798,3.637841667,-2.025555,7.214013333,-25.17140833
9047,Session12,KELE_SARTEANO,2.862746667,5.265681667,7.739886667,10.334925,-13.41697167
9048,Session12,ETH-4,-7.629738333,-6.869411667,-14.559185,-13.72396,104.5177133
9049,Session12,ETH-3,4.22006,10.73262667,14.607905,21.48186333,6.814298333
9050,Session13,ETH-1,4.403815,9.649766667,13.31673167,19.20053667,3.535705
9051,Session13,ETH-2,-7.438288333,-6.480261667,-14.73653167,-13.06591667,-41.96342833
9052,Session13,ETH-3,4.255265,10.75529,14.64395833,21.68590667,-1.097458333
9053,Session13,ETH-4,-7.31251,-5.877265,-13.78049667,-11.75670833,-42.85374833
9054,Session13,IAEA-C1,4.99017,10.43228833,14.78261833,20.67896333,-3.781788333
9055,Session13,UWCP14_50C_7,1.978,-4.991153333,-3.307695,-10.046465,-33.36070833
9056,Session13,UWCP14_4C_4,-19.51689667,5.443871667,-15.22131333,10.72868333,-36.484375
9057,Session13,UWCP14_70C_CA_4,1.90049,-7.20765,-5.637928333,-14.611885,-37.39293667
9058,Session13,ETH-4,-7.449838333,-6.317936667,-14.38757,-12.71445167,-42.33778167
9059,Session13,ETH-3,4.217696667,10.55402833,14.412365,21.0344,-8.192966667
9060,Session13,UWCP14_21C_1,-15.080765,1.079415,-14.870195,2.101543333,-29.82627
9061,Session13,UWCP14_8C_6,2.660841667,3.1139,5.480945,6.077616667,-11.66545333
9062,Session13,UWCP14_50C_2,-15.25121167,-4.766416667,-20.76330333,-9.648483333,-38.28652667
9063,Session13,ETH-2,-7.565783333,-6.997256667,-15.36736833,-14.10547167,-41.30341167
9064,Session13,ETH-1,4.112345,8.5345,11.89892167,17.13052667,1.409108333
9068,Session14,ETH-3,4.359271667,11.343765,15.286945,22.547115,4.909448333
9069,Session14,ETH-1,4.606718333,10.59709,14.43267167,20.99140667,-7.337961667
9070,Session14,UWCP14_4C_3,-17.58637167,5.520668333,-13.13482167,10.91577167,-37.67989833
9071,Session14,UWCP14_8C_CA_4,-13.8254,4.392531667,-10.33647833,8.654773333,-30.83645
9072,Session14,UWCP14_8C_2,-11.51369667,5.06924,-7.291005,9.943503333,-32.46353167
9073,Session14,ETH-4,-7.695438333,-7.389556667,-15.636445,-14.71629,-48.04134333
9074,Session14,ETH-2,-7.423391667,-6.361475,-14.61606667,-12.96948833,-41.64723333
9075,Session14,UWCP14_80C_2,-4.310473333,-10.74228,-15.39318667,-21.353885,-28.71071667
9076,Session14,UWCP14_20C_9,-17.38610833,1.48575,-16.85977333,2.8555,-46.487315
9077,Session14,IAEA-C2,-5.497275,1.654425,-4.355396667,3.199973333,-23.642515
9078,Session14,ETH-3,4.058688333,10.02101667,13.73387667,20.192335,-5.21326
9079,Session14,ETH-2,-7.585353333,-7.068266667,-15.45849333,-14.23405333,-40.91389167
10075,Session16,ETH-3,4.728591667,12.42809667,16.93729167,24.88359833,25.78079167
10076,Session16,ETH-4,-7.023131667,-4.861578333,-12.35539333,-9.613383333,-11.82207167
10077,Session16,ETH-1,4.992566667,11.87099333,16.27862833,23.62936667,30.41437333
10078,Session16,ETH-2,-6.916766667,-4.723688333,-12.35838333,-9.416406667,-14.54736167
10079,Session16,ETH-3,4.743535,12.42767333,16.96598667,24.80082,26.44740167
10080,Session16,ETH-4,-7.023295,-4.87008,-12.36152333,-9.640993333,-15.921505
10081,Session16,ETH-1,5.008813333,11.90286833,16.31530667,23.7287,19.86564833
10082,Session16,ETH-2,-6.929273333,-4.740541667,-12.36587667,-9.558588333,-16.05939833
10083,Session16,ETH-3,4.734343333,12.39103333,16.91406667,24.80823667,25.066165
10084,Session16,ETH-4,-7.024035,-4.861033333,-12.35402167,-9.64465,-14.717095
10085,Session16,IAEA-C2,5.386951667,11.76763667,16.68037,23.43102,27.71051667
10086,Session16,KELE_P5_SUMMER,7.805153333,-0.303471667,7.54348,-0.598195,11.4945
10087,Session16,KELE_CANARIAN,2.924215,3.571271667,6.287068333,7.101473333,15.81176167
10088,Session16,BONI_IPGP_350_A9,-49.85138833,-17.1259,-67.89736,-33.855045,-70.21051833
10089,Session16,ETH-3,4.70043,12.38267167,16.86518333,24.80996667,18.93246833
10090,Session16,ETH-1,4.997983333,11.906525,16.30565333,23.61380833,17.72987
10091,Session16,KELE_LAPIGNA,-7.665086667,8.401911667,0.085031667,16.73245667,3.173598333
10092,Session16,KELE_BUK_4,4.704885,-1.168276667,3.408363333,-2.391473333,-4.057501667
10093,Session16,KELE_TURA,5.79736,-9.433063333,-3.771738333,-18.75044167,-13.97739167
10094,Session16,ETH-2,-6.916713333,-4.772245,-12.39925167,-9.652508333,-16.05871667
10095,Session16,ETH-4,-7.03992,-4.919271667,-12.4207,-9.917803333,-18.87874333
10096,Session16,KELE_SARTEANO,3.278046667,6.632213333,9.690636667,13.30300833,17.34263667
10097,Session16,BONI_IPGP_350_A9,-49.932385,-17.14715333,-67.98392167,-33.83666333,-67.77351
10098,Session16,JOHN_HT_80C,3.666033333,-1.09343,2.384081667,-2.102496667,-2.056953333
10099,Session16,ETH-1,4.983238333,12.01907167,16.30257,24.2469,32.57207333
10100,Session16,ETH-2,-6.932673333,-4.742728333,-12.34962167,-9.455035,-11.53376833
10101,Session16,JOHN_HT_25C,5.048801667,7.594658333,12.472365,15.1709,13.34027833
10102,Session16,BONI_IPGP_80_1,-3.818431667,-1.377946667,-5.614,-2.672953333,-3.506468333
10103,Session16,BONI_IPGP_100_A3,-40.73835167,-2.530758333,-44.738075,-4.996801667,-27.71049167
10104,Session16,ETH-3,4.679608333,12.42354667,16.919065,24.90273833,31.70636333
10105,Session16,ETH-2,-6.94159,-4.745371667,-12.36499833,-9.525853333,-12.21163833
10106,Session16,KELE_P5_WINTER,7.52796,1.25727,8.830893333,2.518081667,10.36538667
10107,Session16,KELE_AQUA_BORRA,5.553856667,6.315806667,11.78565667,12.81387167,28.20621167
10108,Session16,KELE_SZAL,-6.770455,5.632971667,-1.679381667,11.19423667,5.784091667
10109,Session16,ETH-1,4.9811,11.89434167,16.30109333,23.66448667,21.85940333
10110,Session16,ETH-4,-7.044643333,-4.875556667,-12.40085,-9.692641667,-16.10269833
10111,Session16,KELE_TURA,5.738726667,-9.454173333,-3.80982,-18.78612167,-11.86792667
10112,Session16,BONI_IPGP_100_A3,-40.92892833,-2.582045,-45.02297167,-5.166388333,-47.138625
10113,Session16,KELE_BUK_4,4.641971667,-1.183435,3.330381667,-2.39095,4.873731667
10114,Session16,ETH-4,-7.0539,-4.89602,-12.41894,-9.668751667,-15.679125
10115,Session16,ETH-3,4.693048333,12.44442167,16.89398,25.00599833,25.82463833
10116,Session16,UWCP14_8C_CA_4,-13.43273167,5.859425,-8.349791667,11.79050167,-5.336058333
10117,Session16,UWCP14_21C_1,-14.60856333,2.89913,-12.49767333,5.71778,-11.318735
10118,Session16,UWCP14_70C_CA_4,2.304716667,-5.636076667,-3.50622,-11.22349667,-8.451436667
10119,Session16,ETH-3,4.69512,12.37424667,16.84896833,24.82896833,14.01402833
10120,Session16,ETH-2,-6.929268333,-4.751448333,-12.38733,-9.479895,-20.07020667
10121,Session16,ETH-1,4.97342,11.88051667,16.24374167,23.71281833,22.12054333
10122,Session16,ETH-4,-7.041825,-4.856636667,-12.369325,-9.716598333,-16.56073167
10123,Session17,ETH-3,4.676783333,12.31787833,16.77353833,24.65654833,30.81065833
10124,Session17,ETH-1,4.969141667,11.80697667,16.19454333,23.477195,18.81654833
10125,Session17,ETH-4,-7.049653333,-4.926936667,-12.45283333,-9.865366667,-15.675995
10126,Session17,ETH-2,-6.941996667,-4.782861667,-12.436315,-9.672415,-29.10071833
10127,Session17,ETH-4,-7.058141667,-4.932918333,-12.48591333,-9.818541667,-17.19943667
10128,Session17,ETH-3,4.71038,12.31116333,16.81553667,24.608375,18.59715833
10129,Session17,ETH-1,4.973971667,11.83089167,16.19155,23.63710167,21.31777333
10130,Session17,ETH-2,-6.9384,-4.783513333,-12.42815167,-9.63423,-15.09791333
10131,Session17,IAEA-C1,5.370213333,11.73665833,16.63243167,23.460745,22.94570833
10132,Session17,UWCP14_70C_CA_4,2.394736667,-5.731433333,-3.514561667,-11.41815167,-11.97799833
10133,Session17,UWCP14_50C_2,-14.636625,-2.355358333,-17.67869667,-4.716626667,-23.47896667
10134,Session17,UWCP14_80C_2,-3.30626,-6.747833333,-10.38918,-13.41054833,-21.19374667
10135,Session17,ETH-1,4.964838333,11.82409833,16.20613167,23.5655,27.20024
10136,Session17,ETH-3,4.723628333,12.39138833,16.88363,24.89102,25.10927333
10137,Session17,UWCP14_70C_4,-14.0251,-5.128111667,-19.77415667,-10.189315,-16.98997667
10138,Session17,UWCP14_50C_CA_11,-14.68368333,-2.05016,-17.436685,-4.035188333,-15.065945
10139,Session17,UWCP14_50C_7,2.333313333,-3.653308333,-1.499806667,-7.378483333,-3.910993333
10140,Session17,ETH-2,-6.938693333,-4.814248333,-12.44096667,-9.686396667,-12.90588
10141,Session17,ETH-4,-7.068226667,-4.967355,-12.50474,-9.856458333,-12.51103667
10142,Session17,UWCP14_20C_9,-16.97078167,2.84028,-14.99358333,5.776015,-12.524295
10143,Session17,UWCP14_4C_4,-19.07381,7.069616667,-13.01335,14.08144333,-2.566703333
10144,Session17,JOHN_HT_25C,4.971271667,7.536735,12.35796667,15.140475,21.007365
10145,Session17,ETH-3,4.694231667,12.33845167,16.834275,24.716715,31.42955667
10146,Session17,ETH-2,-6.940138333,-4.807755,-12.44130833,-9.691586667,-14.26433
10147,Session17,JOHN_HT_80C,3.688068333,-1.145811667,2.342938333,-2.248523333,5.798423333
10148,Session17,BONI_IPGP_100_A3,-40.61971,-2.56804,-44.65285,-5.146768333,-37.95911667
10149,Session17,BONI_IPGP_80_1,-3.860935,-1.366221667,-5.625258333,-2.723168333,8.106221667
10150,Session17,ETH-4,-7.06109,-4.90215,-12.39072,-9.725185,-5.06843
10151,Session17,ETH-1,4.96633,11.86197333,16.216085,23.661275,23.67476667
10152,Session17,BONI_IPGP_350_A9,-49.96272667,-17.17610167,-68.07447667,-33.99235333,-70.06663833
10153,Session17,KELE_TURA,5.7157,-9.482438333,-3.879921667,-18.86153667,-10.16454333
10154,Session17,UWCP14_8C_CA_4,-13.45801333,5.811856667,-8.416618333,11.55267,-2.87924
10155,Session17,ETH-4,-7.0627,-4.896325,-12.43298333,-9.751811667,-19.98460333
10156,Session17,ETH-3,4.715333333,12.46569667,16.98963,25.16088,27.1087
10157,Session17,UWCP14_8C_6,3.2166,5.11541,8.20581,10.21623,8.930226667
10158,Session17,UWCP14_80C_2,-3.282743333,-6.713386667,-10.28439833,-13.315805,-9.464388333
10159,Session17,UWCP14_50C_2,-14.631875,-2.385915,-17.702355,-4.808931667,-23.94764667
10160,Session17,ETH-1,4.970966667,11.895795,16.239165,23.690065,24.098455
10161,Session17,ETH-2,-6.937481667,-4.742775,-12.3846,-9.474575,-12.53082167
10162,Session17,KELE_BUK_4,4.646798333,-1.137511667,3.411823333,-2.175308333,9.979833333
10163,Session17,KELE_SARTEANO,3.27755,6.64009,9.684331667,13.36876667,15.67476
10164,Session17,KELE_CANARIAN,2.906181667,3.551875,6.266236667,7.157805,8.31922
10165,Session17,MERCK,-36.74886,-1.734876667,-39.84793833,-3.4805,-44.81957
10166,Session17,IAEA-C2,-4.698223333,4.885996667,-0.274926667,9.776396667,-3.381941667
10167,Session17,ETH-3,4.684028333,12.38900333,16.89862167,24.84962167,30.62608167
10168,Session17,ETH-1,4.973108333,11.87489333,16.25751333,23.71254667,26.91041333
10169,Session17,JOHN_HT_25C,4.862466667,7.63514,12.33491167,15.28895333,17.39182167
10170,Session17,JOHN_HT_80C,3.684735,-1.110993333,2.389581667,-2.264895,3.55769
10171,Session17,ETH-2,-6.934471667,-4.76859,-12.40868,-9.599996667,-13.57921333
10172,Session17,ETH-4,-7.058188333,-4.89678,-12.40965,-9.654705,-15.308715
10173,Session18,ETH-3,4.68329,12.29422333,16.762475,24.76123833,26.75395833
10174,Session18,ETH-4,-7.059555,-4.998388333,-12.529135,-9.909815,-13.42891667
10175,Session18,ETH-1,4.972958333,11.80714667,16.162465,23.51172833,24.67128333
10176,Session18,ETH-2,-6.938888333,-4.841985,-12.50272833,-9.720493333,-15.15656667
10177,Session18,IAEA-C1,5.359661667,11.69309667,16.54663167,23.25844333,23.32590667
10178,Session18,UWCP14_20C_9,-16.95767333,2.872195,-14.93235333,5.738433333,-8.042196667
10179,Session18,UWCP14_50C_CA_11,-14.6816,-2.071801667,-17.44857333,-4.145598333,-13.15148167
10180,Session18,UWCP14_4C_3,-17.05711333,7.06739,-10.92893833,14.20645333,1.715033333
10181,Session18,ETH-2,-6.965045,-4.850283333,-12.49119833,-9.72858,-10.37881
10182,Session18,ETH-3,4.698516667,12.31433,16.81223167,24.81530667,33.09285167
10183,Session18,BONI_IPGP_80_1,-3.83811,-1.391388333,-5.630565,-2.735941667,0.012205
10184,Session18,KELE_CANARIAN,2.883633333,3.488433333,6.154263333,6.904115,9.2806
10185,Session18,KELE_LAPIGNA,-7.679466667,8.366816667,0.02253,16.65398167,6.9033
10186,Session18,ETH-1,4.963633333,11.78775,16.15864333,23.48711333,18.49296
10187,Session18,ETH-4,-7.059375,-4.974956667,-12.51604333,-9.978386667,-15.758715
10188,Session18,KELE_SARTEANO,3.254165,6.583943333,9.588981667,13.24929667,11.27774333
10189,Session18,KELE_P5_WINTER,7.518006667,1.147681667,8.702583333,2.326911667,18.40159167
10190,Session18,KELE_P5_SUMMER,7.753493333,-0.397848333,7.357203333,-0.707756667,8.332135
10191,Session18,ETH-1,4.975673333,11.78130333,16.15291333,23.56742,27.525105
10192,Session18,ETH-2,-6.942346667,-4.844396667,-12.48262167,-9.680188333,-15.90315
10193,Session18,IAEA-C2,-5.033158333,3.822175,-1.634841667,7.792241667,17.78994667
10196,Session19,ETH-3,4.68416,12.31493667,16.77198667,24.80746,33.70704333
10197,Session19,ETH-4,-7.062411667,-4.959231667,-12.49949667,-9.763066667,-3.884958333
10198,Session19,IAEA-C2,-4.682823333,4.83914,-0.28475,9.753901667,8.296653333
10199,Session19,UWCP14_50C_CA_11,-14.6795,-2.076608333,-17.48334833,-4.142126667,-17.29381333
10200,Session19,UWCP14_50C_2,-14.65372,-2.360786667,-17.70016833,-4.684183333,-21.60916333
10201,Session19,UWCP14_8C_CA_4,-13.35382167,5.672578333,-8.47841,11.42285,-0.328203333
10202,Session19,ETH-1,4.951616667,11.80816,16.17896667,23.62141667,34.984915
10203,Session19,ETH-3,4.679101667,12.298525,16.750405,24.73795167,38.07642667
10204,Session19,UWCP14_50C_7,2.342515,-3.70199,-1.525538333,-7.379035,-0.208156667
10205,Session19,UWCP14_70C_4,-14.14469333,-5.131298333,-19.89631167,-10.277295,-24.71230667
10206,Session19,UWCP14_70C_CA_4,2.267263333,-5.777816667,-3.669268333,-11.49023667,0.190993333
10207,Session19,ETH-4,-7.069276667,-4.991351667,-12.52019,-9.893998333,-7.621251667
10208,Session19,ETH-2,-6.965848333,-4.859971667,-12.52317,-9.6156,-4.042573333
10209,Session19,UWCP14_20C_9,-16.98475667,2.812555,-15.015215,5.675788333,-5.940808333
10210,Session19,UWCP14_80C_2,-9.211348333,-6.580036667,-16.23688667,-12.97124,-4.531026667
10211,Session19,UWCP14_21C_1,-14.62628667,2.779003333,-12.61113,5.607158333,-4.254078333
10212,Session19,ETH-4,-7.072033333,-4.968806667,-12.481155,-9.796396667,-7.501301667
10213,Session19,ETH-1,4.950815,11.77441333,16.11792667,23.43748167,24.88022
10214,Session19,UWCP14_4C_4,-19.07125,7.018843333,-13.08397667,14.08394667,-3.269336667
10215,Session19,UWCP14_80C_2,-3.327806667,-6.795446667,-10.45341333,-13.560385,-7.379105
10216,Session19,UWCP14_4C_3,-17.034125,7.071095,-10.94629,14.13149,5.81845
10217,Session19,ETH-3,4.686363333,12.351575,16.79853167,24.70580167,28.233905
10218,Session19,ETH-2,-6.961678333,-4.847508333,-12.48014667,-9.661571667,-5.619706667
10219,Session19,UWCP14_8C_6,3.199258333,5.055493333,8.07936,10.13268167,17.53634333
10220,Session19,UWCP14_20C_CA_11,-10.35816,2.976965,-8.002845,5.95838,-0.225968333
10221,Session19,UWCP14_8C_2,-11.30733333,5.9204,-6.09907,11.82859,-0.139613333
10222,Session19,ETH-1,4.955925,11.84591167,16.17971,23.63438667,27.75382667
10223,Session19,ETH-3,4.685615,12.38787667,16.86887667,24.913065,35.56181
10224,Session19,UWCP14_8C_2,-11.310155,5.978251667,-6.062448333,11.93836,4.221461667
10225,Session19,JOHN_HT_80C,3.665285,-1.124308333,2.310453333,-2.24934,-3.570348333
10226,Session19,JOHN_HT_25C,4.904736667,7.557756667,12.31125167,15.25699167,20.14741667
10227,Session19,ETH-4,-7.058088333,-4.90895,-12.45334667,-9.81739,-11.23873
10228,Session19,ETH-2,-6.962195,-4.800098333,-12.45825667,-9.646665,-12.45110833
10229,Session19,BONI_IPGP_350_A9,-50.00836333,-17.23630333,-68.18325167,-34.071395,-78.961315
10230,Session19,KELE_TURA,5.775163333,-9.480118333,-3.840388333,-18.88288667,-6.986256667
10231,Session19,KELE_BUK_4,4.738223333,-1.132636667,3.459051667,-2.236103333,1.518588333
10232,Session19,ETH-3,4.699696667,12.39299333,16.89542167,24.94988833,30.70646
10233,Session19,MERCK,-36.77808167,-1.811085,-39.946115,-3.550106667,-36.065905
10234,Session19,ETH-1,4.92747,11.78792667,16.15548833,23.58510167,29.70025167
10235,Session19,KELE_SARTEANO,3.256986667,6.622621667,9.667861667,13.32935833,16.99631667
10236,Session19,KELE_SZAL,-6.738178333,5.571571667,-1.67626,11.24194,9.850621667
10237,Session19,BONI_IPGP_100_A3,-40.93377667,-2.61583,-45.07856667,-5.22648,-46.30141
10238,Session19,ETH-4,-7.09431,-4.938901667,-12.52017667,-9.735263333,-13.84312667
10239,Session19,ETH-3,4.682633333,12.35469333,16.81060667,24.75831167,35.03754333
10240,Session19,IAEA-C1,5.355305,11.75615333,16.61728667,23.43529333,19.6988
10241,Session19,BONI_IPGP_80_1,-3.850825,-1.44557,-5.722756667,-2.855435,2.055403333
10242,Session19,ETH-2,-6.968898333,-4.81151,-12.50008667,-9.68456,-21.06706667
10243,Session19,ETH-1,4.945525,11.80549833,16.126025,23.495005,19.24810667
10245,Session20,ETH-3,4.680891667,12.28003,16.76621333,24.74740667,34.09713833
10246,Session20,ETH-1,4.973421667,11.82915667,16.21841167,23.496555,18.59101833
10247,Session20,ETH-2,-6.950198333,-4.837405,-12.52802833,-9.751383333,-16.28251667
10248,Session20,IAEA-C1,5.34925,11.67416,16.56312333,23.37115833,32.56464833
10249,Session20,KELE_GAWATUPA,-0.89857,8.538528333,7.25945,17.26055667,15.75966333
10250,Session20,KELE_AQUA_BORRA,5.538863333,6.26012,11.67760833,12.60820333,24.818305
