H (A/m)	M (A/m)
-238732.4145078767	1029811.8872732058
-265258.23834208585	1029796.6255565975
-291784.06217629503	1029780.9689882462
-318309.8860105043	1029764.9036785491
-344835.7098447135	1029748.4151138455
-371361.5336789227	1029731.4881227352
-397887.3575131319	1029714.1068393624
-424413.18134734116	1029696.2546643858
-450939.00518155034	1029677.9142231619
-477464.8290157596	1029659.0673224287
-503990.65284996876	1029639.6948994555
-530516.476684178	1029619.7769757503
-557042.3005183872	1029599.2925998548
-583568.1243525964	1029578.2197894672
-610093.9481868056	1029556.5354696126
-636619.7720210148	1029534.215405221
-663145.595855224	1029511.2341294178
-689671.4196894332	1029487.5648681273
-716197.2435236424	1029463.1794505442
-742723.0673578517	1029438.0482287525
-769248.8911920608	1029412.1399759272
-795774.7150262699	1029385.4217821176
-822300.5388604793	1029357.8589502877
-848826.3626946885	1029329.4148603408
-875352.1865288978	1029300.050851978
-901878.0103631071	1029269.7260798066
-928403.8341973164	1029238.3973522439
-954929.6580315257	1029206.0189793179
-981455.4818657349	1029172.5425724462
-1007981.3056999443	1029137.9168777459
-1034507.1295341535	1029102.0875209348
-1061032.9533683627	1029064.9968204233
-1087558.7772025722	1029026.5834827254
-1114084.6010367814	1028986.7823815342
-1140610.424870991	1028945.5241890516
-1167136.2487052	1028902.7351047532
-1193662.0725394094	1028858.336466089
-1220187.8963736186	1028812.2443119406
-1246713.7202078279	1028764.3689670019
-1273239.5440420373	1028714.6145904874
-1299765.3678762466	1028662.8786078163
-1326291.1917104558	1028609.0528782483
-1352817.015544665	1028553.0160570932
-1379342.8393788743	1028494.6430582443
-1405868.6632130835	1028433.7977029684
-1432394.487047293	1028370.3333069128
-1458920.3108815022	1028304.0917050747
-1485446.1347157112	1028234.9020898828
-1511971.9585499207	1028162.5797463347
-1538497.78238413	1028086.9245909136
-1565023.6062183394	1028007.7195258411
-1591549.4300525486	1027924.7286014324
-1618075.253886758	1027837.6949039989
-1644601.0777209667	1027746.3381451503
-1671126.9015551761	1027650.3519322448
-1697652.7253893851	1027549.4005057438
-1724178.5492235944	1027443.1153641923
-1750704.3730578034	1027331.094406577
-1777230.1968920128	1027212.883595078
-1803756.0207262216	1027087.9904151652
-1830281.8445604306	1026955.8649138061
-1856807.66839464	1026815.8948277142
-1883333.4922288489	1026667.3960727993
-1909859.316063058	1026509.6014360657
-1936385.139897267	1026341.6471335429
-1962910.9637314763	1026162.5619217637
-1989436.7875656853	1025971.2262318952
-2015962.6113998946	1025766.3760690058
-2042488.435234104	1025546.5539821899
-2069014.2590683128	1025310.0739184208
-2095540.0829025218	1025054.9788271075
-2122065.906736731	1024778.9499816266
-2148591.7305709403	1024479.2540867543
-2175117.554405149	1024152.6075766968
-2201643.3782393583	1023795.0288050434
-2228169.2020735675	1023401.5880408607
-2254695.0259077763	1022966.1265855018
-2281220.8497419856	1022480.7099782306
-2307746.673576195	1021934.8406434063
-2334272.497410404	1021314.1686345479
-2360798.321244613	1020598.0417418021
-2387324.1450788225	1019754.1943876547
-2413849.9689130313	1018726.8933654373
-2440375.7927472405	1017395.0314457288
-2466901.6165814493	1015209.3536930289
-2493427.4404156585	-1030451.4507267962
-2519953.2642498678	-1030453.7679856983
-2546479.088084077	-1030456.0579676589
-2573004.911918286	-1030458.3175917452
-2599530.735752495	-1030460.5474992341
-2626056.5595867042	-1030462.748209764
-2652582.3834209135	-1030464.920231351
-2679108.2072551223	-1030467.0640622362
-2705634.0310893315	-1030469.1801888074
-2732159.854923541	-1030471.2690873708
-2758685.67875775	-1030473.3312246469
-2785211.5025919587	-1030475.367056604
-2811737.326426168	-1030477.3770289927
-2838263.150260377	-1030479.3615802871
-2864788.974094586	-1030481.3211386843
-2891314.7979287948	-1030483.2561205741
-2917840.6217630045	-1030485.1669389647
-2944366.4455972137	-1030487.0539934752
-2970892.269431422	-1030488.9176779632
-2997418.093265632	-1030490.7583769782
-3023943.917099841	-1030492.576469061
-3050469.74093405	-1030494.3723228201
-3076995.564768259	-1030496.1463003457
-3103521.3886024687	-1030497.8987562796
-3130047.2124366774	-1030499.6300380535
-3156573.0362708867	-1030501.340485962
-3183098.8601050954	-1030503.030434037
-3209624.683939305	-1030504.7002085813
-3236150.5077735144	-1030506.35013073
-3262676.331607723	-1030507.9805141609
-3289202.1554419324	-1030509.591666861
-3315727.979276142	-1030511.1838906716
-3342253.803110351	-1030512.7574815373
-3368779.6269445596	-1030514.3127297938
-3395305.450778769	-1030515.8499195765
-3421831.274612978	-1030517.3693301154
-3448357.098447187	-1030518.8712350681
-3474882.922281396	-1030520.3559024457
-3501408.7461156053	-1030521.8235964455
-3527934.5699498146	-1030523.2745744063
-3554460.3937840234	-1030524.7090899871
-3580986.2176182326	-1030526.1273916768
-3607512.041452442	-1030527.5297233664
-3634037.865286651	-1030528.916324351
-3660563.68912086	-1030530.2874296269
-3687089.51295507	-1030531.6432692652
-3713615.3367892783	-1030532.9840696363
-3740141.1606234876	-1030534.3100525236
-3766666.9844576963	-1030535.6214361921
-3793192.8082919056	-1030536.918434542
-3819718.632126115	-1030538.2012572135
-3846244.455960324	-1030539.4701105567
-3872770.279794533	-1030540.7251969895
-3899296.103628742	-1030541.966715292
-3925821.9274629517	-1030543.1948606443
-3952347.75129716	-1030544.409824921
-3978873.5751313693	-1030545.6117958402
