H (A/m)	M (A/m)
-2360798.321244613	1082272.2930910622
-2387324.1450788225	1082021.9379188174
-2413849.9689130313	1081752.1619208907
-2440375.7927472405	1081460.5600167308
-2466901.6165814493	1081144.266570387
-2493427.4404156585	1080799.836615857
-2519953.2642498678	1080423.060059337
-2546479.088084077	1080008.7114798026
-2573004.911918286	1079550.1994325505
-2599530.735752495	1079038.9239209322
-2626056.5595867042	1078463.4335218682
-2652582.3834209135	1077807.6066156684
-2679108.2072551223	1077047.547806666
-2705634.0310893315	1076144.488569207
-2732159.854923541	1075024.611060665
-2758685.67875775	1073490.3014968394
-2785211.5025919587	-1087649.5814120008
-2811737.326426168	-1087651.5584408639
-2838263.150260377	-1087653.514662163
-2864788.974094586	-1087655.4475659148
-2891314.7979287948	-1087657.357598058
-2917840.6217630045	-1087659.2451169898
-2944366.4455972137	-1087661.1104759006
-2970892.269431422	-1087662.9540210634
-2997418.093265632	-1087664.7760920364
-3023943.917099841	-1087666.5770215879
-3050469.74093405	-1087668.3571364188
-3076995.564768259	-1087670.116756956
-3103521.3886024687	-1087671.8561968866
-3130047.2124366774	-1087673.5757643967
-3156573.0362708867	-1087675.2757616923
-3183098.8601050954	-1087676.9564852056
-3209624.683939305	-1087678.6182260255
-3236150.5077735144	-1087680.2612690758
-3262676.331607723	-1087681.8858946064
-3289202.1554419324	-1087683.4923774512
-3315727.979276142	-1087685.0809868576
-3342253.803110351	-1087686.6519882495
-3368779.6269445596	-1087688.20564101
-3395305.450778769	-1087689.742200494
-3421831.274612978	-1087691.261916365
-3448357.098447187	-1087692.7650346677
-3474882.922281396	-1087694.2517967378
-3501408.7461156053	-1087695.7224394418
-3527934.5699498146	-1087697.1771954044
-3554460.3937840234	-1087698.616293239
-3580986.2176182326	-1087700.0399568852
-3607512.041452442	-1087701.448406647
-3634037.865286651	-1087702.8418593144
-3660563.68912086	-1087704.22052725
-3687089.51295507	-1087705.5846194278
-3713615.3367892783	-1087706.9343405943
-3740141.1606234876	-1087708.2698922604
-3766666.9844576963	-1087709.591472981
-3793192.8082919056	-1087710.8992767252
-3819718.632126115	-1087712.1934948342
-3846244.455960324	-1087713.4743153495
-3872770.279794533	-1087714.741922303
-3899296.103628742	-1087715.9964976795
-3925821.9274629517	-1087717.2382196088
-3952347.75129716	-1087718.467263398
-3978873.5751313693	-1087719.6838013267
