UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
168,Session_2,HG__Session_2,-4.379,25.119,6.414098,11.995392,17.593827,23.769825,32.537623,2.053043,37.497131,-0.878114,-0.356209,1.775795,0.016091
169,Session_2,ETH-3__Session_2,-4.379,25.119,6.107831,11.996587,17.871735,24.092056,37.242732,1.724708,37.499084,-0.292566,-0.043936,6.664833,0.608186
170,Session_2,ETH-1,-4.379,25.119,6.348597,11.542417,17.263067,23.028013,34.787077,1.999537,37.029277,-0.696026,-0.185694,4.911598,0.200098
171,Session_2,JR,-4.379,25.119,-2.939983,13.274354,9.764606,26.547584,29.918969,-8.020839,38.840473,-0.208828,-0.172762,6.729958,0.692066
172,Session_2,ETH-2,-4.379,25.119,-5.603036,-5.150954,-11.505292,-10.504750,-16.364241,-10.193411,19.809764,-0.697680,-0.231809,-0.363351,0.195767
173,Session_2,ETH-3__Session_2,-4.379,25.119,6.114242,11.985024,17.854491,24.077147,34.205098,1.732006,37.487122,-0.304842,-0.035642,3.732471,0.595631
174,Session_2,ETH-1,-4.379,25.119,6.402891,11.549339,17.317017,22.976774,30.989782,2.057480,37.036301,-0.705370,-0.249452,1.152916,0.190514
175,Session_2,JR,-4.379,25.119,-2.929238,13.333978,9.849529,26.653306,25.687962,-8.011519,38.902051,-0.193696,-0.187460,2.466794,0.707235
176,Session_2,ETH-2,-4.379,25.119,-5.597000,-5.203511,-11.554577,-10.630140,-15.385096,-10.184987,19.755448,-0.701860,-0.252872,0.729131,0.191396
177,Session_2,ETH-3__Session_2,-4.379,25.119,6.116602,12.027190,17.895515,24.164110,32.061066,1.732981,37.530681,-0.307923,-0.034059,1.567099,0.592377
178,Session_2,25G__Session_2,-4.379,25.119,-0.104927,-3.423290,-3.459834,-6.834394,-1.522260,-4.364131,21.581989,0.013981,0.000468,5.341442,0.915939
179,Session_2,ETH-1,-4.379,25.119,6.398992,11.595213,17.371486,23.171729,34.183492,2.051608,37.083707,-0.692428,-0.149613,4.168854,0.203449
180,Session_2,HG__Session_2,-4.379,25.119,-11.650255,-5.639106,-18.328782,-11.608454,-19.730068,-16.657337,19.319450,-0.847841,-0.366268,3.682949,0.042997
181,Session_2,ETH-1,-4.379,25.119,6.382398,11.508604,17.250034,22.940387,34.467235,2.037016,36.994263,-0.710611,-0.204492,4.631028,0.184963
182,Session_2,ETH-2,-4.379,25.119,-5.596397,-5.169607,-11.519818,-10.553274,-14.091649,-10.185601,19.790475,-0.700828,-0.243346,1.975996,0.192229
183,Session_2,ETH-3__Session_2,-4.379,25.119,6.109911,11.981283,17.845063,24.074732,32.870950,1.727501,37.483267,-0.306030,-0.030608,2.449513,0.594075
184,Session_2,ETH-1,-4.379,25.119,6.387900,11.545594,17.303160,22.989415,29.965319,2.041549,37.032467,-0.699988,-0.229695,0.181253,0.195601
185,Session_2,HG__Session_2,-4.379,25.119,-0.067994,-0.497443,-1.431134,-1.311236,0.874077,-4.433145,24.604846,-0.872431,-0.316917,1.925781,0.019490
186,Session_2,25G__Session_2,-4.379,25.119,-33.880410,7.868140,-27.493085,15.799686,-14.922983,-40.986702,33.327145,0.001976,0.001156,6.372612,0.901326
187,Session_2,ETH-3__Session_2,-4.379,25.119,6.091142,11.977979,17.831928,24.062946,30.040526,1.707505,37.479897,-0.296482,-0.035585,-0.271257,0.603556
188,Session_2,ETH-1,-4.379,25.119,6.376162,11.558674,17.308851,23.054058,32.778508,2.028485,37.046009,-0.695079,-0.192378,2.900071,0.200393
189,Session_2,ETH-2,-4.379,25.119,-5.585628,-5.122893,-11.457227,-10.401019,-12.868289,-10.175795,19.838716,-0.694850,-0.183405,3.115154,0.197967
190,Session_2,ETH-3__Session_2,-4.379,25.119,6.079783,12.003587,17.853108,24.110600,32.001626,1.694385,37.506381,-0.288907,-0.039662,1.594377,0.611078
191,Session_2,HG__Session_2,-4.379,25.119,-17.031811,-6.941503,-25.127498,-14.137497,-23.399451,-22.377438,17.986303,-0.874447,-0.307079,8.358593,0.015031
192,Session_2,ETH-1,-4.379,25.119,6.361613,11.538713,17.283853,22.944695,30.090545,2.013626,37.025419,-0.685342,-0.259800,0.344073,0.210076
193,Session_2,ETH-2,-4.379,25.119,-5.587066,-5.099252,-11.434642,-10.380734,-8.820174,-10.178214,19.863144,-0.693874,-0.210425,7.183337,0.198794
194,Session_2,25G__Session_2,-4.379,25.119,1.122806,32.808568,33.445343,66.581962,56.196170,-4.382559,59.013682,0.006087,-0.104649,-9.900303,0.910666
195,Session_2,ETH-3__Session_2,-4.379,25.119,6.092270,11.970175,17.823595,24.022489,30.451547,1.709002,37.471832,-0.298243,-0.059669,0.141630,0.601457
196,Session_2,HG__Session_2,-4.379,25.119,6.331226,11.626565,17.138510,23.037259,24.826123,1.977813,37.116258,-0.882309,-0.342984,-4.906145,0.010727
197,Session_2,ETH-1,-4.379,25.119,6.394966,11.579399,17.347978,22.999194,26.685486,2.047877,37.067377,-0.696036,-0.286959,-3.076666,0.199093
198,Session_2,ETH-2,-4.379,25.119,-5.599684,-5.172987,-11.515072,-10.455140,-11.697743,-10.188999,19.786991,-0.689283,-0.137395,4.419162,0.203252
199,Session_2,ETH-3__Session_2,-4.379,25.119,6.103217,11.991078,17.848724,24.063533,33.614657,1.719965,37.493402,-0.305085,-0.060899,3.159349,0.594375
200,Session_2,HG__Session_2,-4.379,25.119,-0.067020,-0.516422,-1.450112,-1.368978,1.556012,-4.431397,24.585235,-0.873771,-0.336753,2.644806,0.017505
201,Session_2,25G__Session_2,-4.379,25.119,-0.046130,-3.381691,-3.367686,-6.736539,-2.849340,-4.302652,21.624832,0.004747,0.015510,3.859989,0.905689
202,Session_2,ETH-1,-4.379,25.119,6.340250,11.526317,17.236685,22.927112,32.076187,1.991184,37.012662,-0.697754,-0.252482,2.319183,0.197161
203,Session_2,HG__Session_2,-4.379,25.119,-11.762657,-5.169544,-18.001906,-10.674275,-14.521392,-16.795279,19.804862,-0.861631,-0.365793,8.202781,0.028012
204,Session_2,ETH-2,-4.379,25.119,-5.596676,-5.124025,-11.461022,-10.468142,-10.029507,-10.187595,19.837571,-0.686114,-0.248944,6.014063,0.206061
205,Session_2,ETH-3__Session_2,-4.379,25.119,6.108010,11.992573,17.854787,23.993551,25.087707,1.725047,37.494936,-0.305496,-0.132188,-5.124296,0.593562
206,Session_2,25G__Session_2,-4.379,25.119,-33.940998,7.463059,-27.915084,14.937173,-10.304098,-41.036679,32.908744,0.027675,-0.044303,11.957562,0.926296
207,Session_2,ETH-2,-4.379,25.119,-5.570820,-5.076676,-11.382324,-10.337994,-8.895038,-10.161639,19.886431,-0.680126,-0.212619,7.044826,0.212007
208,Session_2,HG__Session_2,-4.379,25.119,6.136528,11.150445,16.478612,22.047374,24.937488,1.786677,36.624794,-0.868856,-0.369521,-3.671516,0.023656
209,Session_2,ETH-1,-4.379,25.119,6.390148,11.553991,17.322384,22.978491,33.527921,2.043648,37.041137,-0.691562,-0.256969,3.622073,0.202969
210,Session_2,25G__Session_2,-4.379,25.119,1.196904,33.510008,34.213001,68.093715,67.501324,-4.328747,59.738238,0.004928,-0.046132,-0.715292,0.908759
211,Session_2,ETH-2,-4.379,25.119,-5.581401,-5.099980,-11.424401,-10.342846,-10.132363,-10.172115,19.862379,-0.688677,-0.170685,5.845301,0.203214
212,Session_2,HG__Session_2,-4.379,25.119,-0.063134,-1.051179,-1.946122,-2.467390,3.543248,-4.407393,24.032723,-0.848473,-0.366913,5.687160,0.042411
213,Session_2,ETH-3__Session_2,-4.379,25.119,6.089795,11.953185,17.816179,23.999796,35.198598,1.706976,37.454283,-0.286488,-0.048252,4.784834,0.612479
214,Session_2,ETH-1,-4.379,25.119,6.203917,11.381118,16.967961,22.663746,29.193968,1.850403,36.862964,-0.681063,-0.222877,-0.053575,0.213354
215,Session_2,ETH-2,-4.379,25.119,-5.600769,-5.074683,-11.414163,-10.342119,-8.051273,-10.193816,19.888561,-0.683226,-0.220793,7.930547,0.208543
216,Session_2,25G__Session_2,-4.379,25.119,-33.920630,7.606886,-27.752120,15.288627,-8.165051,-41.020161,33.057302,0.033282,0.016416,13.837665,0.931454
217,Session_2,ETH-3__Session_2,-4.379,25.119,6.094454,12.005071,17.888875,24.089835,37.793814,1.710056,37.507880,-0.270258,-0.062870,7.197348,0.628621
218,Session_2,HG__Session_2,-4.379,25.119,-14.552954,-6.315761,-21.978054,-12.950902,-19.671061,-19.743605,18.627069,-0.867663,-0.363986,8.244173,0.020830
219,Session_2,ETH-1,-4.379,25.119,6.377159,11.657169,17.420914,23.308687,36.528142,2.025921,37.147771,-0.681689,-0.138256,6.347597,0.212420
220,Session_2,Mv-143b,-4.379,25.119,4.148863,13.703997,17.579968,27.515085,37.788304,-0.438066,39.267752,-0.225905,-0.078522,5.950713,0.673316
221,Session_2,HG__Session_2,-4.379,25.119,6.456860,11.217835,16.879563,22.238608,31.406732,2.127558,36.693669,-0.868394,-0.315733,2.145865,0.023523
222,Session_2,ETH-2,-4.379,25.119,-5.598810,-5.116319,-11.459401,-10.439069,-12.181708,-10.190169,19.845538,-0.689872,-0.235059,3.814002,0.201460
223,Session_2,ETH-3__Session_2,-4.379,25.119,6.100792,11.958294,17.824099,24.068146,34.952946,1.718574,37.459536,-0.294944,0.008396,4.524733,0.603431
224,Session_2,25G__Session_2,-4.379,25.119,-0.034224,-3.175233,-3.146994,-6.327770,-2.517095,-4.297558,21.838114,0.010217,0.012693,3.773049,0.910094
225,Session_2,PC1_2005,-4.379,25.119,2.748413,8.788149,11.223411,17.474417,24.850975,-1.757884,34.192031,-0.273096,-0.175992,4.438102,0.624876
226,Session_2,ETH-1,-4.379,25.119,6.390451,11.535900,17.306126,22.982262,36.251935,2.044641,37.022446,-0.690272,-0.217524,6.302308,0.203556
227,Session_2,HG__Session_2,-4.379,25.119,-0.071903,-1.169346,-2.099304,-2.653708,0.076036,-4.412409,23.910654,-0.876584,-0.317128,2.454924,0.013360
228,Session_2,ETH-2,-4.379,25.119,-5.603600,-5.139785,-11.479309,-10.403511,-9.878541,-10.194431,19.821304,-0.681857,-0.151969,6.206265,0.209388
229,Session_2,MD-1,-4.379,25.119,-11.326829,1.826404,-10.198595,3.540393,-4.095376,-16.587752,27.032060,-0.290443,-0.115439,4.465308,0.605294
230,Session_2,ETH-3__Session_2,-4.379,25.119,6.074795,11.964131,17.811035,24.120061,31.304759,1.690493,37.465628,-0.286796,0.047553,1.000020,0.611494
231,Session_2,Mv-143b,-4.379,25.119,4.114234,13.688268,17.525490,27.452114,31.419813,-0.474606,39.251582,-0.228607,-0.108773,-0.155168,0.670294
232,Session_2,66-465,-4.379,25.119,4.511331,12.416110,16.624359,24.876934,30.564406,-0.002065,37.936270,-0.287930,-0.106753,1.061881,0.610207
233,Session_2,ETH-1,-4.379,25.119,6.392160,11.514707,17.288324,22.974945,33.147115,2.047254,37.000545,-0.688924,-0.182781,3.326717,0.204759
234,Session_2,ETH-2,-4.379,25.119,-5.607027,-5.009930,-11.355245,-10.236357,-15.714066,-10.202931,19.955478,-0.681122,-0.244089,0.023107,0.210002
235,Session_2,ETH-3__Session_2,-4.379,25.119,6.090777,11.967446,17.807990,24.074016,36.786386,1.707502,37.469015,-0.309389,-0.003960,6.297058,0.588506
236,Session_2,ETH-1,-4.379,25.119,6.395796,11.595407,17.379793,23.120508,32.981426,2.048175,37.083914,-0.681184,-0.200048,3.004691,0.212451
237,Session_2,HG__Session_2,-4.379,25.119,-14.349613,-6.086001,-21.549345,-12.487235,-24.658306,-19.534186,18.863985,-0.869605,-0.356733,2.438782,0.018366
238,Session_2,HG__Session_2,-4.379,25.119,-14.374899,-6.272459,-21.758158,-12.907670,-27.248813,-19.554356,18.671395,-0.872139,-0.407320,0.172259,0.015769
239,Session_2,ETH-2,-4.379,25.119,-5.605597,-5.137385,-11.479437,-10.445324,-15.075858,-10.196661,19.823788,-0.682287,-0.199038,0.921913,0.208638
240,Session_2,25G__Session_2,-4.379,25.119,1.124285,32.957459,33.611431,67.122008,77.374260,-4.386411,59.167513,0.023579,0.113255,9.664920,0.926479
241,Session_2,ETH-3__Session_2,-4.379,25.119,6.112002,11.969472,17.833809,24.061840,37.082573,1.730178,37.471059,-0.307755,-0.019855,6.557947,0.589964
242,Session_2,HG__Session_2,-4.379,25.119,6.497333,12.524524,18.209442,24.838855,33.510524,2.122753,38.043628,-0.872582,-0.357990,1.601960,0.018786
243,Session_2,ETH-1,-4.379,25.119,6.416983,11.671244,17.469935,23.336741,35.950746,2.068089,37.162218,-0.688003,-0.138665,5.717108,0.205336
244,Session_2,ETH-2,-4.379,25.119,-5.575822,-4.972116,-11.285677,-10.092430,-13.836474,-10.170888,19.994474,-0.680495,-0.174704,1.822394,0.210302
245,Session_2,25G__Session_2,-4.379,25.119,-33.911389,7.702616,-27.680504,15.449074,-21.287921,-41.013792,33.156193,0.003724,-0.015572,0.226855,0.900673
246,Session_2,ETH-3__Session_2,-4.379,25.119,6.093520,11.971566,17.833961,24.078058,37.011842,1.710290,37.473265,-0.290693,-0.008155,6.504908,0.607053
247,Session_2,HG__Session_2,-4.379,25.119,-0.083127,-1.025684,-1.962261,-2.413583,1.965518,-4.429770,24.059110,-0.869092,-0.364018,4.077094,0.020321
248,Session_2,ETH-1,-4.379,25.119,6.296463,11.397660,17.085941,22.760908,36.623438,1.948993,36.879838,-0.676020,-0.160594,7.033697,0.217270
249,Session_2,PC1_2005,-4.379,25.119,2.685970,8.347896,10.717682,16.566700,24.019084,-1.808557,33.737313,-0.279930,-0.195490,4.550693,0.617210
250,Session_2,ETH-2,-4.379,25.119,-5.563075,-4.950836,-11.255574,-10.097956,-14.574233,-10.158015,20.016430,-0.684297,-0.223049,1.017176,0.206281
251,Session_2,ETH-3__Session_2,-4.379,25.119,6.086486,11.975935,17.822379,24.069566,36.740539,1.702590,37.477796,-0.299103,-0.025082,6.240545,0.598389
252,Session_2,ETH-1,-4.379,25.119,6.349089,11.548973,17.276733,23.073760,35.212751,1.999822,37.036050,-0.689473,-0.153945,5.311655,0.203543
253,Session_2,ETH-2,-4.379,25.119,-5.569016,-5.038271,-11.352772,-10.268834,-15.058775,-10.161133,19.926107,-0.690048,-0.219939,0.704117,0.200316
254,Session_2,JR,-4.379,25.119,-3.155098,13.392495,9.684858,26.846934,29.522606,-8.255776,38.963040,-0.179742,-0.114381,6.343571,0.718226
255,Session_2,ETH-3__Session_2,-4.379,25.119,6.066851,11.921006,17.762868,23.969566,36.255318,1.683568,37.421090,-0.284077,-0.014177,5.897807,0.613438
256,Session_2,HG__Session_2,-4.379,25.119,-14.368719,-6.100674,-21.589153,-12.524914,-26.360619,-19.554121,18.848870,-0.875768,-0.365361,0.738888,0.011503
257,Session_2,ETH-1,-4.379,25.119,6.282737,11.546504,17.211171,23.052455,34.403958,1.928790,37.033654,-0.683509,-0.169887,4.601622,0.209410
258,Session_2,ETH-2,-4.379,25.119,-5.573476,-5.074217,-11.391550,-10.373569,-13.340033,-10.164578,19.888979,-0.689126,-0.253502,2.526326,0.201087
259,Session_2,25G__Session_2,-4.379,25.119,-0.033854,-3.361689,-3.310562,-6.727848,-1.549383,-4.290236,21.645470,0.029665,-0.015880,5.115902,0.928659
260,Session_2,ETH-3__Session_2,-4.379,25.119,6.066200,11.936348,17.772754,23.967712,40.488029,1.682305,37.436943,-0.288600,-0.046308,9.977125,0.608690
261,Session_2,ETH-1,-4.379,25.119,6.365328,11.537252,17.283737,23.040561,33.619116,2.017662,37.023902,-0.687843,-0.163221,3.769647,0.204828
262,Session_2,HG__Session_2,-4.379,25.119,6.456333,12.898223,18.543021,25.637364,31.512869,2.065029,38.429824,-0.865806,-0.317169,-1.015294,0.024949
263,Session_2,25G__Session_2,-4.379,25.119,1.168954,33.376193,34.062363,67.911120,67.580434,-4.353821,59.600046,0.015347,0.041868,-0.357230,0.917381
264,Session_2,HG__Session_2,-4.379,25.119,-0.168498,-1.155931,-2.182561,-2.710747,1.227600,-4.516447,23.924740,-0.873567,-0.401153,3.686055,0.015140
265,Session_2,ETH-3__Session_2,-4.379,25.119,6.068040,11.877578,17.724143,23.854924,34.533394,1.686445,37.376218,-0.281151,-0.040305,4.309761,0.615979
266,Session_2,ETH-1,-4.379,25.119,6.376471,11.527246,17.292999,23.009144,29.530677,2.029975,37.013537,-0.680440,-0.174144,-0.193084,0.212124
267,Session_2,ETH-2,-4.379,25.119,-5.590226,-5.088092,-11.403183,-10.358828,-10.579220,-10.182017,19.874682,-0.669817,-0.210725,5.377135,0.220214
268,Session_2,ETH-3__Session_2,-4.379,25.119,6.059517,11.901034,17.717716,23.891969,30.328034,1.676443,37.400473,-0.301512,-0.050485,0.190726,0.595249
269,Session_2,ETH-1,-4.379,25.119,6.230358,11.409090,17.018573,22.770121,27.403733,1.877713,36.891803,-0.685594,-0.174188,-1.875135,0.206698
270,Session_2,HG__Session_2,-4.379,25.119,-14.357725,-6.101461,-21.571195,-12.505834,-18.878935,-19.542307,18.848031,-0.868153,-0.344463,8.418384,0.018572
271,Session_2,ETH-3__Session_2,-4.379,25.119,6.129552,11.996204,17.899116,24.096472,34.284673,1.748005,37.498636,-0.287566,-0.038865,3.771633,0.609224
272,Session_2,ETH-1,-4.379,25.119,6.417319,11.621265,17.423657,23.163315,28.812534,2.070292,37.110581,-0.685261,-0.209332,-1.116163,0.207010
273,Session_2,HG__Session_2,-4.379,25.119,6.359856,12.674832,18.236531,25.145194,28.421999,1.969849,38.199246,-0.851019,-0.355999,-3.475100,0.039417
274,Session_2,ETH-3__Session_2,-4.379,25.119,6.098918,11.951460,17.822176,23.941151,26.007650,1.716818,37.452480,-0.288274,-0.102111,-4.142375,0.608376
275,Session_2,25G__Session_2,-4.379,25.119,-33.909088,7.620117,-27.735058,15.269835,-9.975187,-41.008277,33.070947,0.025587,-0.028356,11.948359,0.921606
276,Session_2,ETH-1,-4.379,25.119,6.394100,11.548979,17.328474,23.047416,31.066720,2.048070,37.035950,-0.684761,-0.179703,1.237646,0.207332
277,Session_2,MHD-1,-4.379,25.119,-27.484537,3.042004,-25.773012,6.023450,-13.924909,-33.952389,28.325710,-0.330320,-0.069648,9.788772,0.561822
278,Session_2,HG__Session_2,-4.379,25.119,-0.020459,-0.296864,-1.181557,-0.925728,2.413483,-4.389632,24.811971,-0.868857,-0.332290,3.020387,0.019441
279,Session_2,ETH-2,-4.379,25.119,-5.608340,-5.106483,-11.435265,-10.377579,-7.757033,-10.200750,19.855723,-0.665305,-0.192705,8.301035,0.224330
280,Session_2,PC1_2005,-4.379,25.119,2.720936,8.562693,10.976906,16.977031,21.048766,-1.779010,33.959157,-0.268875,-0.217914,1.180492,0.627211
281,Session_2,ETH-3__Session_2,-4.379,25.119,6.090552,11.938207,17.802114,23.941218,26.860518,1.708339,37.438806,-0.286530,-0.075855,-3.280084,0.609961
282,Session_2,25G__Session_2,-4.379,25.119,-0.080644,-3.332545,-3.338794,-6.670256,2.062685,-4.341473,21.675690,0.020857,-0.016384,8.744406,0.918862
283,Session_2,DHC2-8,-4.379,25.119,2.053972,-2.437811,-0.609301,-4.978002,4.426790,-2.086583,22.595151,-0.326224,-0.108837,7.052155,0.568102
284,Session_2,ETH-2,-4.379,25.119,-5.591619,-5.157688,-11.482761,-10.427536,-9.007250,-10.180923,19.802779,-0.680089,-0.140256,7.114389,0.209265
285,Session_2,MHD-1,-4.379,25.119,-27.424358,2.867182,-25.895577,5.631731,-15.329417,-33.881408,28.144939,-0.348757,-0.110478,8.629066,0.542991
286,Session_2,ETH-3__Session_2,-4.379,25.119,6.082675,11.946944,17.809438,23.985407,28.447617,1.699573,37.447852,-0.279748,-0.049970,-1.748179,0.616709
287,Session_2,JR,-4.379,25.119,-2.966584,13.398178,9.890696,26.871861,24.907746,-8.053916,38.968470,-0.176556,-0.101321,1.619574,0.720325
288,Session_2,MD-1,-4.379,25.119,-11.322187,1.637566,-10.383137,3.197279,-2.787594,-16.575780,26.836941,-0.296451,-0.080382,6.151855,0.597229
289,Session_2,ETH-1,-4.379,25.119,6.381338,11.645703,17.421147,23.191123,32.414268,2.030822,37.135914,-0.674603,-0.230463,2.371398,0.217342
290,Session_2,JR,-4.379,25.119,-3.162005,13.417034,9.701609,26.806828,25.187713,-8.264085,38.988410,-0.179803,-0.201853,2.066007,0.716978
291,Session_2,ETH-2,-4.379,25.119,-5.556171,-5.093001,-11.378063,-10.382313,-10.357143,-10.145330,19.869531,-0.674886,-0.224584,5.575838,0.214396
292,Session_2,PC1_2005,-4.379,25.119,2.735774,8.512505,10.930372,16.950544,22.230149,-1.761252,33.907269,-0.281243,-0.144447,2.421099,0.614448
293,Session_2,ETH-3__Session_2,-4.379,25.119,6.096980,11.962570,17.845752,24.023648,33.530501,1.714331,37.463963,-0.273922,-0.043507,3.139829,0.622464
294,Session_2,DHC2-8,-4.379,25.119,2.055301,-2.448507,-0.612976,-5.010209,1.475505,-2.084761,22.584097,-0.320729,-0.119760,4.112896,0.573423
295,Session_2,HG__Session_2,-4.379,25.119,-14.510080,-6.160425,-21.778953,-12.622797,-19.581790,-19.703425,18.787462,-0.862662,-0.344258,7.979608,0.023474
296,Session_2,ETH-1,-4.379,25.119,6.398681,11.553391,17.334851,23.053499,31.207770,2.052818,37.040498,-0.687476,-0.182479,1.361177,0.204160
297,Session_2,MHD-1,-4.379,25.119,-27.491795,2.982513,-25.859286,5.936164,-18.067973,-33.957965,28.264259,-0.352885,-0.037793,5.671223,0.538568
298,Session_2,ETH-2,-4.379,25.119,-5.614260,-5.187198,-11.544657,-10.592730,-9.517313,-10.204095,19.772342,-0.690045,-0.247858,6.679133,0.198893
299,Session_2,25G__Session_2,-4.379,25.119,1.171373,33.333605,34.009245,67.693475,54.390781,-4.349674,59.556038,0.001990,-0.079528,-12.630142,0.902810
300,Session_2,ETH-3__Session_2,-4.379,25.119,6.094574,11.938639,17.811206,24.049284,32.703337,1.712634,37.439243,-0.282143,0.028823,2.386124,0.613972
301,Session_2,DHC2-8,-4.379,25.119,2.062892,-2.467884,-0.628306,-5.044538,2.282160,-2.075904,22.564059,-0.324783,-0.115413,4.951927,0.569165
302,Session_2,HG__Session_2,-4.379,25.119,6.451232,13.076375,18.701720,25.932843,29.001239,2.052995,38.613901,-0.877680,-0.380832,-3.786690,0.011786
303,Session_2,ETH-1,-4.379,25.119,6.403113,11.583103,17.378458,23.111785,30.010134,2.056473,37.071185,-0.678040,-0.184252,0.135781,0.213530
304,Session_2,MHD-1,-4.379,25.119,-27.513750,2.947911,-25.906924,5.827153,-18.136473,-33.980217,28.228558,-0.344577,-0.077163,5.693451,0.546790
305,Session_2,ETH-2,-4.379,25.119,-5.613965,-5.088735,-11.436848,-10.334643,-9.433708,-10.207439,19.874073,-0.678600,-0.184999,6.568011,0.210302
306,Session_2,HG__Session_2,-4.379,25.119,-0.078889,-1.260337,-2.189795,-2.835797,0.813115,-4.416521,23.816660,-0.870496,-0.317515,3.380842,0.017075
307,Session_2,DHC2-8,-4.379,25.119,2.060962,-2.475858,-0.643583,-5.018831,1.277824,-2.077678,22.555824,-0.330219,-0.073591,3.962750,0.563523
308,Session_2,ETH-3__Session_2,-4.379,25.119,6.099259,11.957675,17.817146,24.052286,33.077459,1.716954,37.458900,-0.299601,-0.005869,2.707219,0.596144
309,Session_2,25G__Session_2,-4.379,25.119,-33.990729,7.493175,-27.947993,15.080277,-14.403156,-41.091098,32.939977,0.017636,0.036899,7.762597,0.912739
310,Session_2,ETH-3__Session_2,-4.379,25.119,6.121782,11.994576,17.893823,24.152270,34.095386,1.739736,37.496972,-0.283218,0.018835,3.599363,0.612639
311,Session_2,ETH-1,-4.379,25.119,6.402396,11.532965,17.315384,23.098159,32.650549,2.057553,37.019385,-0.690563,-0.098453,2.798044,0.200656
312,Session_2,MHD-1,-4.379,25.119,-27.351963,2.976152,-25.721045,5.869217,-19.999768,-33.807842,28.257360,-0.353232,-0.091656,3.551121,0.537850
313,Session_2,ETH-2,-4.379,25.119,-5.603218,-5.183102,-11.519723,-10.520546,-8.976525,-10.192411,19.776548,-0.680332,-0.183152,7.208693,0.208337
314,Session_2,DHC2-8,-4.379,25.119,2.036838,-2.424424,-0.606615,-4.943422,1.384541,-2.105445,22.609021,-0.319096,-0.100923,3.993765,0.574602
315,Session_2,ETH-3__Session_2,-4.379,25.119,6.086774,11.993017,17.845761,24.101368,33.444119,1.702268,37.495444,-0.293024,-0.027788,3.007526,0.602610
316,Session_2,MHD-1,-4.379,25.119,-27.246527,3.017809,-25.567885,5.986954,-16.644606,-33.696367,28.300155,-0.348795,-0.057680,6.788225,0.542256
317,Session_2,ETH-1,-4.379,25.119,6.342923,11.483598,17.209630,22.869907,26.424306,1.995624,36.968519,-0.685576,-0.223946,-3.089829,0.205549
318,Session_2,25G__Session_2,-4.379,25.119,-0.110157,-3.694454,-3.721270,-7.366738,-1.947038,-4.359666,21.301839,0.024566,0.008582,5.456913,0.921674
319,Session_3,HG__Session_3,-4.387,25.134,-20.015020,-8.289235,-29.448391,-16.810531,-32.050262,-25.553671,16.627787,-0.844428,-0.306005,5.351050,0.032267
320,Session_3,ETH-2,-4.387,25.134,-5.621735,-5.276964,-11.624562,-10.705947,-13.209285,-10.222419,19.702272,-0.674425,-0.181833,3.112681,0.203569
321,Session_3,DHC2-8,-4.387,25.134,2.069651,-2.456328,-0.602164,-5.024702,2.158924,-2.074759,22.594509,-0.316975,-0.118644,4.798263,0.564226
322,Session_3,ETH-2,-4.387,25.134,-5.607689,-5.176254,-11.491898,-10.481182,-10.398699,-10.211096,19.806143,-0.654326,-0.157142,5.754513,0.223919
323,Session_3,25G__Session_3,-4.387,25.134,1.223105,33.920991,34.691373,68.880936,64.152930,-4.323559,60.127720,0.049598,-0.104523,-4.655193,0.933615
324,Session_3,ETH-3__Session_3,-4.387,25.134,6.112535,11.962078,17.870198,24.017628,35.206861,1.729071,37.460710,-0.265380,-0.048414,4.751301,0.616051
325,Session_3,HG__Session_3,-4.387,25.134,6.359641,10.645255,16.241827,21.000574,24.845834,2.042828,36.101549,-0.839241,-0.394764,-3.017337,0.036834
326,Session_3,ETH-1,-4.387,25.134,6.397611,11.525416,17.332315,22.954400,29.949078,2.051065,37.009533,-0.661697,-0.224030,0.194404,0.216078
327,Session_3,DHC2-8,-4.387,25.134,2.065203,-2.435449,-0.567177,-4.906974,3.098033,-2.080307,22.616060,-0.297975,-0.042196,5.703233,0.583618
328,Session_3,ETH-2,-4.387,25.134,-5.569153,-5.148350,-11.435831,-10.437937,-11.445990,-10.170786,19.834843,-0.665162,-0.169536,4.593257,0.213212
329,Session_3,25G__Session_3,-4.387,25.134,-33.831063,8.016673,-27.258649,16.113631,-14.640650,-40.983077,33.483470,0.045495,0.015446,6.314935,0.930928
330,Session_3,ETH-3__Session_3,-4.387,25.134,6.113801,11.990915,17.885113,24.027278,33.048636,1.729364,37.490458,-0.280036,-0.095979,2.599083,0.601487
331,Session_3,HG__Session_3,-4.387,25.134,-0.111492,-0.981141,-1.934864,-2.221007,-1.150188,-4.469844,24.121543,-0.856227,-0.260203,0.897375,0.020301
332,Session_3,ETH-2,-4.387,25.134,-5.594923,-5.198340,-11.519669,-10.568024,-13.730876,-10.196576,19.783326,-0.673827,-0.200497,2.397958,0.204659
333,Session_3,ETH-3__Session_3,-4.387,25.134,6.123367,12.040065,17.950430,24.184694,34.942277,1.737814,37.541145,-0.273429,-0.039405,4.330874,0.608285
334,Session_3,ETH-1,-4.387,25.134,6.427931,11.570786,17.394114,23.006924,32.815099,2.081923,37.056271,-0.676121,-0.262380,2.857033,0.201855
